index_seg,MONTH,YEAR,MOTOR VEHICLE THEFT,ROBBERY,ASSAULT W/DANGEROUS WEAPON,THEFT/OTHER,THEFT F/AUTO,BURGLARY,ARSON,SEX ABUSE,HOMICIDE
11098,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
4425,12.0,2016.0,,,,,1.0,,,,
2298,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
3730,11.0,2015.0,1.0,,,,,,,,
11490,9.0,2014.0,1.0,1.0,1.0,,,,,,
12780,7.0,2014.0,,,,,1.0,,,,
12585,11.0,2016.0,,1.0,,1.0,1.0,,,,
4452,10.0,2014.0,,,,,1.0,,,,
12471,8.0,2015.0,,,,,1.0,,,,
9902,11.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10767,11.0,2014.0,,,,1.0,1.0,1.0,,,
12060,9.0,2016.0,1.0,,,1.0,1.0,,,,
9617,11.0,2014.0,1.0,1.0,,,,,,,
9667,12.0,2015.0,1.0,,,1.0,,1.0,,,
11538,11.0,2015.0,,1.0,,1.0,1.0,1.0,,,
7663,10.0,2016.0,,,,,1.0,2.0,,,
9680,11.0,2014.0,1.0,1.0,1.0,,,,,,
4118,12.0,2014.0,,,,,1.0,,,,
10010,11.0,2016.0,,1.0,1.0,1.0,1.0,,,1.0,
1690,12.0,2014.0,,,,,,1.0,,,
9052,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
9193,11.0,2016.0,,1.0,1.0,,1.0,1.0,,,
11288,11.0,2014.0,,,,1.0,1.0,,,,
11256,9.0,2014.0,1.0,,,,,1.0,,,
6183,12.0,2015.0,,1.0,2.0,1.0,1.0,1.0,,,
3140,7.0,2015.0,,,,,1.0,1.0,,,
12929,9.0,2014.0,1.0,1.0,,,1.0,,,1.0,
12982,5.0,2015.0,,,,,1.0,,,,
3210,12.0,2014.0,1.0,1.0,,1.0,2.0,1.0,,1.0,
596,10.0,2014.0,,1.0,1.0,1.0,1.0,1.0,,,
4494,9.0,2015.0,,1.0,,2.0,1.0,,,,
7269,8.0,2014.0,,,,,1.0,,,,
4171,12.0,2014.0,,,,1.0,1.0,,,,
1435,11.0,2015.0,,1.0,,,2.0,,,,
2993,5.0,2015.0,,,,1.0,,,,,
3569,7.0,2015.0,,1.0,,,,,,,
11935,9.0,2015.0,1.0,,1.0,1.0,,,,,
4246,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
8355,8.0,2016.0,,,,1.0,,,,,
4732,3.0,2016.0,,,,1.0,,,,,
2957,10.0,2015.0,1.0,,,,1.0,,,,
7027,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
506,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
8889,10.0,2016.0,,1.0,,,1.0,,,,
9318,7.0,2015.0,,2.0,,1.0,1.0,,,,
8406,12.0,2015.0,,,1.0,1.0,,,,,
9726,5.0,2015.0,,,,,1.0,,,,
4461,11.0,2016.0,,,,,1.0,,,,
7460,12.0,2014.0,,1.0,,1.0,1.0,1.0,,,
6053,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,1.0
1855,4.0,2016.0,,,,1.0,,,,,
7421,11.0,2016.0,1.0,1.0,,1.0,1.0,,,,1.0
5293,10.0,2014.0,,,,1.0,1.0,,,1.0,
10647,11.0,2015.0,,1.0,,1.0,1.0,,,,
6243,12.0,2016.0,1.0,1.0,1.0,,1.0,,,,
11772,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
4103,12.0,2016.0,,,,1.0,1.0,,,,
11247,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
3855,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,
1488,12.0,2014.0,1.0,,,1.0,1.0,,,,
12040,12.0,2016.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,
9873,8.0,2015.0,1.0,1.0,1.0,1.0,,1.0,,,
1373,11.0,2015.0,,,,,1.0,,,,
604,9.0,2014.0,1.0,,,1.0,1.0,,,,
154,6.0,2015.0,1.0,1.0,,1.0,1.0,,,,
4111,11.0,2016.0,,,1.0,1.0,2.0,,,,
2390,11.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,1.0,
2068,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
7272,12.0,2016.0,1.0,1.0,,,1.0,1.0,,,
4381,10.0,2015.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
8023,12.0,2015.0,,1.0,1.0,3.0,1.0,,,,
5105,12.0,2015.0,,1.0,,1.0,1.0,,,,
6227,12.0,2016.0,,1.0,,1.0,1.0,1.0,,,
4940,10.0,2016.0,,,1.0,1.0,1.0,,,,
11535,11.0,2015.0,1.0,1.0,,,1.0,,,1.0,
12881,10.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
11446,12.0,2016.0,1.0,1.0,1.0,,1.0,,,,
11351,10.0,2015.0,1.0,1.0,,,,,,,
10492,12.0,2014.0,,1.0,,1.0,1.0,,,1.0,
8535,8.0,2014.0,,,,,1.0,,,,
10357,8.0,2014.0,,,1.0,,1.0,,,,
3772,12.0,2015.0,1.0,,1.0,1.0,1.0,1.0,,,
7135,3.0,2014.0,,,,1.0,,,,,
7223,7.0,2015.0,,1.0,,,1.0,,,,
8988,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
5749,12.0,2015.0,,1.0,,1.0,1.0,1.0,,,
548,12.0,2015.0,,1.0,1.0,,1.0,1.0,,,
10946,12.0,2016.0,,1.0,,1.0,,,,,
8531,12.0,2016.0,1.0,1.0,1.0,1.0,,1.0,,,
11764,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
9497,7.0,2015.0,,,,1.0,,,,,
4456,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
8829,12.0,2014.0,,1.0,1.0,,,,,,
180,6.0,2015.0,,,,,1.0,,,,
8925,8.0,2015.0,,,1.0,1.0,,,,,
8731,11.0,2015.0,1.0,1.0,,,,,,,
4236,11.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
6263,10.0,2014.0,,1.0,,1.0,,,,,
10421,12.0,2016.0,,1.0,,,1.0,,,,
2698,7.0,2014.0,,1.0,,,1.0,,,,
3204,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,2.0,,,
1078,11.0,2016.0,,1.0,,2.0,1.0,2.0,,,
4219,10.0,2015.0,,1.0,,1.0,1.0,1.0,,,
5456,10.0,2016.0,1.0,1.0,,1.0,1.0,,,,
9906,11.0,2016.0,1.0,2.0,1.0,1.0,2.0,,,,
6729,7.0,2015.0,1.0,,1.0,2.0,2.0,,,1.0,
10403,12.0,2015.0,1.0,1.0,,1.0,2.0,1.0,,,
8343,12.0,2015.0,,1.0,,1.0,1.0,1.0,,,
6010,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
8184,12.0,2015.0,1.0,1.0,,1.0,2.0,1.0,,,
8422,12.0,2016.0,,,1.0,1.0,1.0,,,,
1780,7.0,2015.0,1.0,,,,1.0,1.0,,,
5649,11.0,2014.0,,1.0,,,,,,,
9816,10.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
3963,9.0,2015.0,,,,,1.0,,,,
8728,9.0,2015.0,,1.0,,1.0,,,,,
2725,12.0,2016.0,1.0,1.0,,1.0,1.0,,,,
2788,12.0,2015.0,,1.0,,1.0,1.0,,,,
12675,10.0,2015.0,,,,,1.0,,,,
418,11.0,2015.0,,1.0,,1.0,1.0,,,,
8970,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
11162,10.0,2014.0,1.0,1.0,,,1.0,,,,
3406,7.0,2015.0,,,,,1.0,,,,
1559,10.0,2015.0,,,,1.0,1.0,,,,
192,11.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
1308,7.0,2015.0,,,,1.0,,,,,
9791,12.0,2015.0,1.0,,,1.0,1.0,,,,
1477,10.0,2015.0,,,,,1.0,,,,
9350,12.0,2014.0,1.0,1.0,,,1.0,,,,
10988,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
2701,11.0,2014.0,,1.0,,1.0,1.0,,,,
8983,12.0,2014.0,,1.0,,1.0,1.0,,,,
8108,11.0,2015.0,,,,1.0,2.0,1.0,1.0,,
7931,12.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
5127,5.0,2015.0,,,,1.0,,,,,
251,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
9426,12.0,2014.0,1.0,,,,2.0,1.0,,,
1344,2.0,2015.0,,,,,1.0,,,,
2672,10.0,2016.0,1.0,,1.0,,1.0,1.0,,,
3139,9.0,2016.0,,,,1.0,1.0,,,,
5745,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
8641,10.0,2014.0,,1.0,,1.0,1.0,,,,
4705,12.0,2016.0,1.0,1.0,,2.0,1.0,1.0,,,
3706,12.0,2015.0,1.0,,,1.0,1.0,,,,
2410,12.0,2015.0,1.0,1.0,,1.0,1.0,,,,
6387,11.0,2015.0,,,,1.0,,1.0,,,
5034,10.0,2014.0,1.0,,,1.0,1.0,,,,
4815,9.0,2016.0,1.0,,,,1.0,1.0,,,
3991,10.0,2015.0,1.0,1.0,,1.0,1.0,,,,
4104,12.0,2015.0,,,,1.0,1.0,,,,
2441,12.0,2014.0,,1.0,,2.0,1.0,1.0,,,
5949,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
6336,10.0,2014.0,,,,1.0,1.0,,,,
12196,5.0,2015.0,,,,,1.0,,,,
8817,11.0,2015.0,,2.0,1.0,,1.0,,,,
1571,7.0,2016.0,1.0,,,1.0,,,,,
441,9.0,2016.0,,,,,1.0,,,,
11391,11.0,2014.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,
6869,12.0,2016.0,1.0,,1.0,1.0,2.0,1.0,,,
8913,12.0,2014.0,1.0,1.0,1.0,,1.0,,,,
12871,7.0,2015.0,1.0,,,,,,,,
7786,12.0,2016.0,1.0,1.0,,1.0,2.0,2.0,,,
12695,12.0,2016.0,1.0,,,,1.0,,,,
7719,10.0,2015.0,,,1.0,1.0,,,,,
287,11.0,2014.0,,1.0,,1.0,1.0,,,,
5936,9.0,2015.0,,1.0,,,,,,,
8022,12.0,2016.0,,1.0,,1.0,1.0,1.0,,,
11431,5.0,2015.0,1.0,,,,,,,,
634,11.0,2015.0,1.0,,,,1.0,,,,
5011,11.0,2014.0,,1.0,,1.0,1.0,,,,
5966,10.0,2014.0,,1.0,,1.0,1.0,,,,
827,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
7578,7.0,2015.0,,,,1.0,,,,,
2444,12.0,2015.0,1.0,,,1.0,2.0,1.0,,,
4213,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
5590,12.0,2015.0,,,,1.0,,,,,
2327,9.0,2015.0,1.0,,1.0,1.0,1.0,1.0,,,
11583,12.0,2015.0,1.0,1.0,,,2.0,1.0,,,
10378,9.0,2014.0,,1.0,,1.0,1.0,,,,
1272,8.0,2015.0,1.0,1.0,,1.0,,,,,
6102,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
6959,5.0,2014.0,,,,,1.0,1.0,,,
4342,9.0,2014.0,,,1.0,,1.0,1.0,,,
7541,11.0,2014.0,,1.0,1.0,,1.0,,,,
5443,12.0,2014.0,,2.0,,1.0,1.0,1.0,,,
5229,10.0,2015.0,,,,,2.0,,,,
9654,10.0,2016.0,,,,1.0,1.0,,,,
10465,12.0,2016.0,,1.0,,1.0,1.0,,,1.0,
10566,9.0,2014.0,,,,1.0,1.0,,,1.0,
4950,9.0,2014.0,,,,,1.0,,,,
3410,12.0,2015.0,1.0,1.0,,,1.0,,,,
13138,12.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,,
12604,11.0,2014.0,1.0,,1.0,,,,,,
7128,12.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
9544,12.0,2014.0,1.0,1.0,1.0,1.0,,,,,1.0
215,9.0,2014.0,1.0,,1.0,,,1.0,,,
3403,7.0,2014.0,,,,,1.0,,,,
4460,12.0,2015.0,,,,1.0,1.0,,,,
1066,11.0,2016.0,1.0,,,1.0,1.0,,,1.0,
10108,12.0,2016.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,
8465,10.0,2015.0,,1.0,,,1.0,,,,
5484,4.0,2014.0,,,,,1.0,,,,
8849,10.0,2014.0,1.0,,,1.0,,,,,
8128,6.0,2014.0,,1.0,,1.0,,,,,
10907,12.0,2016.0,,1.0,,1.0,1.0,,,,1.0
1663,5.0,2014.0,,,,,1.0,,,,
7884,11.0,2015.0,1.0,1.0,,1.0,1.0,1.0,,,
8259,10.0,2016.0,1.0,,,1.0,1.0,,,,
4136,6.0,2015.0,,,,,1.0,,,,
2374,12.0,2016.0,,1.0,1.0,1.0,4.0,1.0,,,
7886,4.0,2014.0,,,,,1.0,,,,
9753,7.0,2015.0,1.0,1.0,,,,,,,
10122,12.0,2016.0,,1.0,,1.0,1.0,,,,
8378,11.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
9875,11.0,2014.0,,,,1.0,1.0,,,,
6044,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,,,,
2197,2.0,2015.0,,,,1.0,1.0,,,,
9366,11.0,2014.0,1.0,1.0,1.0,,,,,,
2151,12.0,2016.0,1.0,1.0,1.0,2.0,5.0,1.0,,,
5282,9.0,2016.0,,,,1.0,1.0,,,1.0,
12023,6.0,2014.0,,1.0,,,2.0,,,,
9848,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1563,12.0,2015.0,1.0,,,1.0,1.0,,,,
13017,12.0,2016.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0
9242,8.0,2014.0,,1.0,,,,1.0,,,
6641,2.0,2014.0,1.0,,,,,,,,
9517,12.0,2014.0,,1.0,1.0,1.0,,,,,
2684,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
7658,11.0,2014.0,1.0,1.0,,,1.0,,,,
11487,9.0,2014.0,1.0,,,1.0,1.0,2.0,,,
1966,12.0,2016.0,,,,1.0,1.0,1.0,,,
11324,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0
1168,12.0,2015.0,1.0,1.0,,1.0,1.0,,,,
669,12.0,2016.0,1.0,1.0,1.0,5.0,1.0,1.0,,1.0,
3393,11.0,2014.0,,1.0,,1.0,1.0,,,1.0,
518,12.0,2014.0,1.0,,,,1.0,,,,
11147,2.0,2014.0,,,,,1.0,,,,
9208,10.0,2015.0,1.0,1.0,1.0,,1.0,,,,
10665,10.0,2014.0,,1.0,1.0,,,,,,
2571,6.0,2016.0,,,,1.0,,,,,
1669,8.0,2015.0,,,,1.0,,,,,
11705,12.0,2016.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
5535,11.0,2014.0,,,,,1.0,,,,
10342,10.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
9407,4.0,2015.0,1.0,,,,1.0,,,,
7805,10.0,2015.0,,,,,1.0,,,,
852,8.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
2030,10.0,2014.0,,,,,,1.0,,,
8646,12.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,
6425,3.0,2014.0,,1.0,,,,,,,
10377,12.0,2016.0,1.0,1.0,,,1.0,,,,
5842,10.0,2015.0,,1.0,,1.0,,,,,
10203,9.0,2015.0,,1.0,1.0,,,,,,
1686,4.0,2016.0,,,,,1.0,1.0,,,
2260,11.0,2015.0,1.0,,,1.0,1.0,,,,
11117,10.0,2014.0,,1.0,,,1.0,1.0,,,
1309,9.0,2014.0,,,,1.0,,,,,
6737,12.0,2016.0,1.0,1.0,,,1.0,1.0,,,
6884,11.0,2014.0,,1.0,,1.0,2.0,,,,
4737,10.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
2657,12.0,2014.0,,1.0,1.0,1.0,1.0,,,,
7270,10.0,2015.0,,1.0,,,1.0,1.0,,,
92,8.0,2015.0,,1.0,,,,,,,
1770,12.0,2016.0,1.0,,,1.0,1.0,,,,
1714,4.0,2014.0,1.0,,1.0,,,,,,
2370,12.0,2016.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,
9953,11.0,2015.0,,,1.0,1.0,1.0,,,,
9219,12.0,2015.0,,,,1.0,1.0,,,,
9216,12.0,2014.0,1.0,1.0,1.0,1.0,,,,,
488,10.0,2014.0,1.0,,1.0,,1.0,,,,
5992,11.0,2014.0,,,,1.0,1.0,,,,
2790,10.0,2016.0,,1.0,1.0,1.0,1.0,,,,
537,7.0,2016.0,,,1.0,,1.0,,,,
10153,7.0,2014.0,,,,,1.0,,,,
12728,11.0,2014.0,,,1.0,1.0,1.0,1.0,,,
134,12.0,2014.0,1.0,,,1.0,,,,,
574,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
11127,11.0,2015.0,,1.0,1.0,1.0,1.0,,,,
2407,11.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
977,12.0,2015.0,1.0,,1.0,1.0,1.0,,,,
11936,10.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
11596,9.0,2014.0,,1.0,,,,,,,
1735,11.0,2015.0,,,,1.0,2.0,1.0,,,
9756,8.0,2015.0,,1.0,1.0,1.0,1.0,1.0,,,
2436,4.0,2015.0,,,,,1.0,,,,
7614,7.0,2015.0,1.0,,,1.0,1.0,,,,
2259,12.0,2016.0,1.0,1.0,,1.0,1.0,,,1.0,
12308,12.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
8301,12.0,2016.0,1.0,1.0,,1.0,2.0,1.0,,,
5746,11.0,2016.0,1.0,1.0,1.0,1.0,2.0,1.0,,,
7231,11.0,2014.0,,,,,1.0,,,,
915,9.0,2014.0,,,,,1.0,,,,
6554,12.0,2014.0,,,,1.0,1.0,1.0,,,
5667,11.0,2015.0,,1.0,,1.0,,,,,
582,12.0,2014.0,1.0,1.0,1.0,1.0,2.0,1.0,,,
8066,6.0,2015.0,,1.0,,,,,,,
2780,4.0,2015.0,1.0,,,,,1.0,,,
6437,11.0,2015.0,,,,1.0,1.0,,,,
2906,10.0,2015.0,,,,1.0,,,,,
2720,7.0,2014.0,,1.0,,1.0,,1.0,,,
9391,12.0,2016.0,,1.0,,2.0,1.0,,,,
4797,7.0,2014.0,,,,1.0,,1.0,,,
6867,6.0,2014.0,,,,1.0,,,,,
3212,9.0,2015.0,,,,1.0,1.0,,,,
1198,5.0,2016.0,,,,,,1.0,,,
5887,7.0,2014.0,1.0,,,,1.0,,,,
8056,1.0,2014.0,,,,,1.0,,,,
3285,10.0,2015.0,,,1.0,,1.0,1.0,,,
2265,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
8150,10.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
702,8.0,2015.0,,,,1.0,1.0,,,,
11201,11.0,2016.0,,,,1.0,1.0,1.0,,,
10830,11.0,2015.0,,,,1.0,1.0,,,,
7731,11.0,2014.0,,1.0,1.0,1.0,2.0,1.0,,,
8194,5.0,2014.0,,1.0,,1.0,,1.0,,,
12492,8.0,2015.0,1.0,,1.0,1.0,,,,,
293,11.0,2014.0,,1.0,,,1.0,,,,
11267,12.0,2014.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0
9702,12.0,2016.0,,1.0,1.0,1.0,1.0,2.0,,,
5733,3.0,2014.0,1.0,,,1.0,,,,,
8713,10.0,2016.0,1.0,,,,1.0,1.0,,,
3905,11.0,2014.0,,,,,1.0,,,,
7389,10.0,2014.0,1.0,,,1.0,1.0,1.0,,,
7277,11.0,2014.0,1.0,,,1.0,1.0,1.0,,,
5292,12.0,2014.0,,,,1.0,1.0,1.0,,1.0,
8963,11.0,2014.0,,1.0,1.0,1.0,,1.0,,,
9282,12.0,2015.0,,1.0,,,1.0,,,,
9580,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10976,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
8568,4.0,2014.0,1.0,,,,,,,1.0,
12866,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
9969,12.0,2015.0,,1.0,,,1.0,,,,
12102,12.0,2015.0,1.0,,1.0,1.0,1.0,,,,
1633,11.0,2015.0,,,,1.0,,,,,
3798,12.0,2014.0,1.0,,,1.0,1.0,,,,1.0
2691,4.0,2014.0,1.0,,,1.0,,,,,
12906,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
1692,2.0,2015.0,,,,,1.0,,,,
7173,12.0,2015.0,,1.0,1.0,1.0,1.0,,,,
9892,11.0,2015.0,1.0,,,,1.0,,,,1.0
5246,2.0,2016.0,,,,1.0,1.0,,,,
2020,12.0,2015.0,1.0,,1.0,1.0,1.0,1.0,,,
9184,10.0,2014.0,,,,,,1.0,,,
8344,11.0,2016.0,,1.0,,1.0,1.0,,,,
3919,8.0,2014.0,,,,1.0,1.0,,,,
7035,11.0,2016.0,,,,1.0,1.0,,,,
9468,12.0,2015.0,1.0,1.0,,1.0,1.0,,,,
5009,11.0,2014.0,1.0,,,,1.0,1.0,,,
5495,3.0,2016.0,,,,,1.0,,,,
3607,12.0,2015.0,1.0,1.0,,1.0,1.0,,,,
350,11.0,2015.0,1.0,1.0,,,1.0,,,,
5886,8.0,2014.0,1.0,1.0,1.0,,,,,,
10019,10.0,2014.0,1.0,1.0,,,,1.0,,,
1881,11.0,2014.0,,,,,1.0,,,,
6672,12.0,2015.0,1.0,1.0,1.0,1.0,,1.0,,,1.0
2948,4.0,2014.0,,,,1.0,,,,,
12624,4.0,2015.0,,,,1.0,1.0,,,,
344,11.0,2016.0,,1.0,,1.0,1.0,,,,
997,10.0,2016.0,1.0,,,1.0,1.0,1.0,,1.0,
3466,12.0,2016.0,1.0,1.0,,3.0,1.0,,,,
2320,8.0,2014.0,,,,1.0,,,,,
8163,11.0,2015.0,1.0,1.0,,,2.0,,,,
2709,10.0,2014.0,1.0,,,1.0,,,,,
9631,12.0,2016.0,1.0,1.0,1.0,,,1.0,,,
4487,11.0,2014.0,,,,1.0,1.0,1.0,,,
5885,10.0,2015.0,,1.0,1.0,,,1.0,,,
5877,10.0,2015.0,,1.0,,,,,,,
11741,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
6373,5.0,2014.0,,1.0,,,,,,,
353,12.0,2016.0,,1.0,,,2.0,,,1.0,
2603,12.0,2015.0,,,,,1.0,1.0,,,
6278,12.0,2016.0,,1.0,1.0,1.0,1.0,,,,
11361,12.0,2015.0,,,1.0,1.0,1.0,1.0,,,
6352,10.0,2015.0,,,1.0,1.0,1.0,,,,
4728,12.0,2016.0,,1.0,1.0,2.0,1.0,1.0,,,
11207,10.0,2016.0,1.0,,,1.0,1.0,,,,
3202,11.0,2014.0,1.0,1.0,,1.0,1.0,1.0,,,
738,12.0,2016.0,,,,1.0,1.0,,,,
6725,7.0,2015.0,,,,,1.0,,,,
9611,10.0,2015.0,,1.0,,,1.0,,,,
52,6.0,2015.0,1.0,,,,,,,,
3324,12.0,2014.0,,1.0,,1.0,1.0,2.0,,,
4900,12.0,2014.0,1.0,,,1.0,,,,,
12508,10.0,2014.0,1.0,,1.0,,1.0,,,1.0,
6850,12.0,2015.0,1.0,,,1.0,,1.0,,,1.0
12654,10.0,2014.0,1.0,,,,1.0,1.0,,,
4408,12.0,2015.0,1.0,,,1.0,1.0,1.0,,,
11599,12.0,2016.0,,1.0,1.0,1.0,,,,,
5782,7.0,2014.0,,,,,,1.0,,,
8965,9.0,2014.0,,,1.0,,,,,,
11011,12.0,2015.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0
11160,12.0,2015.0,1.0,1.0,,,1.0,,,,
11013,7.0,2015.0,1.0,1.0,,1.0,,,,,
11687,12.0,2015.0,1.0,,1.0,1.0,1.0,1.0,,,1.0
12415,12.0,2014.0,1.0,1.0,1.0,,2.0,,,,
701,8.0,2014.0,,1.0,,1.0,,,,,
4526,11.0,2015.0,,,,1.0,,,,,
12566,5.0,2015.0,1.0,,,,1.0,,,,
5231,10.0,2015.0,1.0,,1.0,1.0,1.0,,,,
10392,5.0,2015.0,,,,,1.0,,,,
12491,8.0,2015.0,1.0,,,1.0,,,,,
10343,12.0,2014.0,1.0,1.0,,,1.0,,,,
10878,11.0,2014.0,1.0,,1.0,1.0,1.0,,,,
338,12.0,2015.0,1.0,1.0,,1.0,1.0,,,,
3421,9.0,2015.0,,,,,1.0,,,,
8089,12.0,2014.0,1.0,1.0,,1.0,1.0,,,,
11425,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
1937,9.0,2014.0,1.0,,,,1.0,,,,
10839,12.0,2016.0,1.0,,1.0,1.0,1.0,1.0,,,1.0
1005,11.0,2015.0,1.0,1.0,,1.0,1.0,,,,
270,11.0,2014.0,1.0,2.0,1.0,1.0,1.0,1.0,,,
6208,12.0,2016.0,1.0,,,1.0,1.0,,,,
932,12.0,2014.0,1.0,,,1.0,1.0,,,,
3668,6.0,2015.0,,,,1.0,,,,,
12432,9.0,2015.0,,,,1.0,1.0,,,,
2760,11.0,2014.0,,,,1.0,1.0,,,,
263,12.0,2016.0,,1.0,1.0,2.0,1.0,1.0,,,
9932,10.0,2015.0,,,,1.0,,,,,
793,12.0,2014.0,1.0,1.0,1.0,1.0,1.0,,,,
9414,11.0,2016.0,1.0,,,1.0,1.0,1.0,,,
7949,12.0,2014.0,,1.0,1.0,1.0,2.0,1.0,,,
11642,12.0,2014.0,1.0,,,,,1.0,,,
12479,11.0,2016.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0
3052,2.0,2015.0,,,,,1.0,,,,
10578,10.0,2014.0,,1.0,1.0,1.0,,1.0,,1.0,
10818,10.0,2014.0,,1.0,,,,,,,
6212,12.0,2014.0,,1.0,,,1.0,,,,
9643,2.0,2015.0,,,,,1.0,,,,
8414,11.0,2015.0,,,,1.0,1.0,,,,
10827,10.0,2014.0,1.0,,,1.0,1.0,,,,
6443,10.0,2016.0,,1.0,,1.0,1.0,1.0,,,
1234,12.0,2014.0,,1.0,,1.0,1.0,1.0,,1.0,
7339,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
12286,12.0,2015.0,1.0,,,1.0,1.0,2.0,,,
4708,12.0,2014.0,,1.0,1.0,1.0,1.0,,,,
825,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,1.0,
8257,12.0,2016.0,1.0,1.0,,1.0,1.0,1.0,,,
683,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
7507,3.0,2015.0,,,,1.0,,,,,
5143,8.0,2015.0,,,,1.0,,1.0,,,
2469,11.0,2015.0,,,,1.0,1.0,,,1.0,
10204,9.0,2015.0,,1.0,1.0,,,,,,
5551,8.0,2014.0,,,,,1.0,,,,
9258,12.0,2016.0,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0
8616,11.0,2014.0,,,,,1.0,,,,
11012,8.0,2016.0,,,,,1.0,,,1.0,
10497,11.0,2014.0,1.0,,,1.0,1.0,,,,
13012,12.0,2015.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
10963,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,,,,
203,12.0,2015.0,,1.0,,,,,,,
8663,11.0,2014.0,1.0,,1.0,1.0,1.0,,,,
8322,11.0,2015.0,1.0,1.0,,1.0,,,,,
12487,5.0,2015.0,,,,1.0,,,,,
2201,12.0,2016.0,1.0,1.0,1.0,1.0,1.0,2.0,,,
7264,8.0,2015.0,,,,,1.0,1.0,,,
