index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total
6513,2.0,1.0,1.0,0.0,0.0,107.0,160.36049058256683,603.3206537460227
6514,2.0,1.0,1.0,0.0,0.0,142.0,160.36049058256683,603.3206537460227
6515,8.0,3.0,56.0,0.0,1.0,42.0,160.36049058256683,149.0
6516,0.0,7.719370860927152,4.0,0.0,0.0,11.0,5.0,13.0
6517,0.0,7.719370860927152,2.0,0.0,0.0,11.0,160.36049058256683,603.3206537460227
6518,0.0,2.0,8.0,0.0,0.0,37.0,2.0,6.0
6519,2.0,4.0,7.0,0.0,0.0,28.0,9.0,603.3206537460227
6520,3.0,3.0,7.0,0.0,0.0,32.0,160.36049058256683,8.0
6521,2.0,7.719370860927152,16.0,0.0,0.0,50.0,160.36049058256683,12.0
6522,1.0,7.719370860927152,18.0,0.0,0.0,48.0,1.0,10.0
6523,1.0,7.719370860927152,39.0,0.0,0.0,56.0,160.36049058256683,9.0
6524,0.0,7.719370860927152,36.0,0.0,0.0,60.0,160.36049058256683,4.0
6525,0.0,1.0,50.0,0.0,0.0,64.0,3.0,7.0
6526,0.0,1.0,10.0,0.0,0.0,51.0,160.36049058256683,603.3206537460227
6527,0.0,2.0,14.0,0.0,1.0,52.0,160.36049058256683,51.0
6528,0.0,1.0,38.0,0.0,1.0,43.0,1.0,11.0
6529,2.0,1.0,25.0,0.0,2.0,39.0,160.36049058256683,1.0
6530,4.0,2.0,36.0,0.0,2.0,99.0,33.670360110803315,328.0
6531,7.0,1.0,36.0,0.0,2.0,174.0,1.0,33.0
6532,4.0,7.719370860927152,30.0,1.0,2.0,75.0,160.36049058256683,351.0
6533,16.0,5.0,163.0,2.0,3.0,178.0,160.36049058256683,101.0
6534,8.0,3.0,10.0,1.0,0.0,116.0,160.36049058256683,164.0
6535,1.0,7.719370860927152,11.0,0.0,0.0,12.0,160.36049058256683,23.0
6536,2.0,3.0,12.0,0.0,0.0,130.0,33.670360110803315,38.0
6537,2.0,2.0,10.0,0.0,0.0,125.0,33.670360110803315,28.0
6538,1.0,2.0,24.0,0.0,0.0,86.0,33.670360110803315,255.05136612021855
6539,1.0,7.719370860927152,2.0,0.0,0.0,89.0,160.36049058256683,292.0
6540,4.0,1.0,9.0,0.0,0.0,161.0,1.0,11.0
6541,2.0,1.0,4.0,0.0,0.0,159.0,2.0,67.0
6542,1.0,7.719370860927152,1.0,0.0,0.0,124.0,160.36049058256683,2.0
6543,3.0,1.0,10.0,0.0,0.0,148.0,1.0,45.0
6544,8.0,2.0,3.0,0.0,0.0,45.0,160.36049058256683,115.0
6545,0.0,3.0,26.0,0.0,0.0,76.0,5.0,12.0
6546,0.0,8.0,17.0,0.0,0.0,103.0,160.36049058256683,63.0
6547,0.0,2.0,13.0,0.0,0.0,108.0,1.0,1.0
6548,2.0,3.9464831804281344,9.0,0.0,0.0,117.0,33.670360110803315,8.0
6549,1.0,7.719370860927152,21.0,0.0,0.0,63.0,160.36049058256683,16.0
6550,0.0,12.0,27.0,0.0,0.0,89.0,1.0,9.0
6551,2.0,11.0,27.0,0.0,0.0,96.0,8.0,19.0
6552,2.0,7.719370860927152,32.0,0.0,0.0,76.0,160.36049058256683,14.0
6553,1.0,7.719370860927152,10.0,0.0,0.0,51.0,160.36049058256683,3.0
6554,3.0,1.0,20.0,0.0,0.0,47.0,160.36049058256683,27.0
6555,2.0,7.719370860927152,26.0,0.0,0.0,33.0,160.36049058256683,9.0
6556,0.0,7.719370860927152,5.0,0.0,0.0,23.0,160.36049058256683,603.3206537460227
6557,4.0,1.0,24.0,1.0,1.0,102.0,1.0,109.0
6558,4.0,3.0,21.0,2.0,0.0,139.0,33.670360110803315,1.0
6559,3.0,3.9464831804281344,21.0,0.0,0.0,321.0,33.670360110803315,128.0
6560,2.0,3.9464831804281344,17.0,0.0,0.0,49.0,33.670360110803315,18.0
6561,9.0,1.0,40.0,2.0,1.0,122.0,160.36049058256683,275.0
6562,5.0,2.0,31.0,1.0,1.0,131.0,3.0,18.0
6563,3.0,7.719370860927152,2.0,0.0,0.0,89.0,1.0,137.0
6564,6.0,1.0,13.0,0.0,0.0,118.0,5.0,277.0
6565,9.0,7.719370860927152,17.0,0.0,0.0,221.0,4.0,2.0
6566,10.0,15.0,28.0,0.0,1.0,256.0,160.36049058256683,3.0
6567,0.0,7.719370860927152,13.0,0.0,0.0,25.0,160.36049058256683,59.0
6568,1.0,7.719370860927152,13.0,0.0,1.0,42.0,1.0,61.0
6569,2.0,4.0,13.0,0.0,1.0,37.0,5.0,35.0
6570,2.0,8.0,32.0,0.0,0.0,41.0,160.36049058256683,75.0
6571,4.0,6.0,21.0,0.0,0.0,38.0,1.0,19.0
6572,1.0,7.719370860927152,7.0,0.0,0.0,31.0,1.0,2.0
6573,1.0,7.719370860927152,13.0,0.0,0.0,8.0,160.36049058256683,44.0
6574,0.0,7.719370860927152,25.0,0.0,0.0,110.0,160.36049058256683,6.0
6575,6.0,10.763688760806916,3.0,0.0,1.0,25.0,188.3599257884972,622.0
6576,5.0,10.763688760806916,2.0,0.0,1.0,42.0,188.3599257884972,255.63957055214726
6577,1.0,10.763688760806916,7.0,0.0,0.0,124.0,188.3599257884972,6.0
6578,4.0,10.763688760806916,11.0,0.0,0.0,127.0,188.3599257884972,255.63957055214726
6579,5.0,1.0,14.0,0.0,1.0,40.0,188.3599257884972,45.0
6580,2.0,10.763688760806916,11.0,0.0,0.0,35.0,188.3599257884972,6.0
6581,0.0,10.763688760806916,13.0,0.0,0.0,30.0,188.3599257884972,255.63957055214726
6582,0.0,2.0,16.0,0.0,0.0,26.0,1.0,255.63957055214726
6583,0.0,7.719370860927152,7.0,0.0,0.0,29.0,160.36049058256683,68.0
6584,5.0,1.0,28.0,0.0,0.0,71.0,160.36049058256683,10.0
6585,4.0,3.0,13.0,0.0,0.0,102.0,160.36049058256683,187.0
6586,0.0,7.0,10.0,0.0,0.0,36.0,160.36049058256683,17.0
6587,3.0,2.0,22.0,0.0,0.0,36.0,2.0,4.0
6588,5.0,1.0,3.0,0.0,0.0,29.0,160.36049058256683,1.0
6589,0.0,1.0,7.0,0.0,0.0,33.0,160.36049058256683,27.0
6590,0.0,7.719370860927152,8.0,1.0,0.0,35.0,160.36049058256683,72.0
6591,0.0,1.0,11.0,1.0,0.0,68.0,2.0,8.0
6592,2.0,3.0,18.0,3.0,0.0,88.0,160.36049058256683,49.0
6593,1.0,4.0,29.0,3.0,2.0,81.0,160.36049058256683,7.0
6594,3.0,1.0,14.0,0.0,2.0,42.0,3.0,47.0
6595,2.0,2.0,21.0,0.0,0.0,52.0,1.0,29.0
6596,1.0,7.719370860927152,17.0,0.0,0.0,47.0,1.0,21.0
6597,1.0,1.0,20.0,0.0,0.0,44.0,43.0,30.0
6598,0.0,1.0,16.0,0.0,0.0,48.0,160.36049058256683,28.0
6599,0.0,7.719370860927152,35.0,0.0,0.0,58.0,160.36049058256683,7.0
6600,0.0,7.719370860927152,26.0,0.0,0.0,39.0,160.36049058256683,9.0
6601,1.0,1.0,27.0,0.0,0.0,119.0,160.36049058256683,300.0
6602,0.0,1.0,29.0,0.0,0.0,119.0,4.0,19.0
6603,0.0,2.0,6.0,0.0,0.0,147.0,160.36049058256683,9.0
6604,5.0,5.0,16.0,0.0,0.0,117.0,160.36049058256683,119.0
6605,0.0,4.0,6.0,0.0,0.0,92.0,7.0,221.0
6606,2.0,1.0,15.0,0.0,0.0,74.0,9.0,603.3206537460227
6607,2.0,1.0,4.0,0.0,0.0,96.0,160.36049058256683,90.0
6608,2.0,1.0,0.0,0.0,0.0,80.0,160.36049058256683,603.3206537460227
6609,2.0,3.0,2.0,0.0,0.0,102.0,9.0,9.0
6610,2.0,7.719370860927152,3.0,0.0,0.0,96.0,160.36049058256683,1.0
6611,5.0,1.0,1.0,0.0,0.0,72.0,160.36049058256683,603.3206537460227
6612,2.0,4.0,14.0,0.0,0.0,128.0,4.0,540.0
6613,6.0,4.0,10.0,0.0,0.0,110.0,160.36049058256683,64.0
6614,1.0,3.9464831804281344,6.0,0.0,0.0,35.0,33.670360110803315,1.0
6615,1.0,1.0,4.0,0.0,0.0,42.0,33.670360110803315,255.05136612021855
6616,6.0,32.0,43.0,1.0,1.0,239.0,1.0,159.0
6617,3.0,3.0,26.0,1.0,0.0,244.0,11.0,2.0
6618,0.0,1.0,8.0,2.0,0.0,116.0,160.36049058256683,1.0
6619,2.0,1.0,8.0,0.0,0.0,115.0,160.36049058256683,287.0
6620,2.0,2.0,27.0,0.0,0.0,179.0,160.36049058256683,16.0
6621,3.0,3.0,33.0,1.0,0.0,205.0,160.36049058256683,581.0
6622,7.0,13.0,10.0,0.0,0.0,89.0,160.36049058256683,47.0
6623,7.0,20.0,13.0,0.0,0.0,100.0,9.0,74.0
6624,3.0,17.0,9.0,0.0,0.0,71.0,1981.0,41.0
6625,4.0,1.0,14.0,0.0,0.0,53.0,160.36049058256683,31.0
6626,4.0,8.0,33.0,0.0,0.0,55.0,10.0,10.0
6627,4.0,11.0,34.0,0.0,0.0,70.0,2.0,3.0
6628,4.0,8.0,25.0,0.0,0.0,67.0,21.0,21.0
6629,13.0,15.0,29.0,0.0,0.0,107.0,63.0,603.3206537460227
6630,11.0,22.0,22.0,0.0,0.0,108.0,160.36049058256683,1.0
6631,8.0,3.0,2.0,0.0,0.0,128.0,3.0,603.3206537460227
6632,4.0,3.0,4.0,0.0,0.0,111.0,160.36049058256683,12.0
6633,3.0,8.0,7.0,0.0,0.0,127.0,1.0,6.0
6634,2.0,10.763688760806916,12.0,0.0,1.0,41.0,9.0,5.0
6635,1.0,1.0,8.0,0.0,1.0,56.0,61.0,7.0
6636,0.0,1.0,1.0,0.0,0.0,51.0,1.0,255.63957055214726
6637,2.0,10.763688760806916,14.0,0.0,1.0,55.0,188.3599257884972,255.63957055214726
6638,2.0,10.763688760806916,5.0,0.0,1.0,29.0,1.0,255.63957055214726
6639,0.0,6.0,12.0,0.0,7.0,3.0,188.3599257884972,255.63957055214726
6640,0.0,10.763688760806916,11.0,0.0,1.0,1.0,188.3599257884972,255.63957055214726
6641,6.0,3.9464831804281344,0.0,0.0,0.0,47.0,33.670360110803315,7.0
6642,4.0,3.9464831804281344,0.0,0.0,0.0,36.0,33.670360110803315,255.05136612021855
6643,0.0,3.0,21.0,0.0,0.0,120.0,160.36049058256683,75.0
6644,1.0,2.0,22.0,0.0,0.0,214.0,160.36049058256683,13.0
6645,33.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0
6646,30.0,3.0,8.0,0.0,0.0,17.0,5.0,313.0
6647,20.0,3.0,36.0,8.0,1.0,47.0,3.0,326.0
6648,17.0,6.0,26.0,9.0,3.0,65.0,4.0,415.0
6649,21.0,8.0,38.0,7.0,0.0,52.0,5.0,46.0
6650,22.0,2.0,36.0,7.0,3.0,58.0,8.0,59.0
6651,2.0,7.719370860927152,10.0,0.0,1.0,29.0,160.36049058256683,1.0
6652,3.0,7.719370860927152,15.0,0.0,1.0,29.0,160.36049058256683,603.3206537460227
6653,10.0,6.0,10.0,0.0,0.0,213.0,2.0,1982.0
6654,0.0,7.719370860927152,10.0,0.0,0.0,36.0,160.36049058256683,49.0
6655,0.0,2.0,14.0,0.0,0.0,52.0,160.36049058256683,11.0
6656,10.0,7.0,35.0,1.0,2.0,148.0,1.0,270.0
6657,8.0,11.0,17.0,0.0,0.0,153.0,3.0,665.0
6658,3.0,3.9464831804281344,13.0,0.0,0.0,40.0,33.670360110803315,31.0
6659,13.0,34.0,31.0,0.0,0.0,132.0,15.0,77.0
6660,3.0,1.0,3.0,0.0,0.0,103.0,19.0,3.0
6661,4.0,3.0,27.0,0.0,0.0,35.0,6.0,222.0
6662,0.0,2.0,31.0,0.0,0.0,42.0,1.0,106.0
6663,1.0,7.719370860927152,16.0,0.0,0.0,40.0,160.36049058256683,33.0
6664,2.0,1.0,10.0,0.0,0.0,39.0,24.0,8.0
6665,1.0,7.719370860927152,29.0,0.0,0.0,57.0,160.36049058256683,18.0
6666,1.0,7.719370860927152,32.0,0.0,0.0,42.0,160.36049058256683,15.0
6667,0.0,1.0,28.0,0.0,0.0,44.0,160.36049058256683,39.0
6668,2.0,1.0,5.0,0.0,0.0,55.0,33.670360110803315,255.05136612021855
6669,1.0,3.9464831804281344,7.0,0.0,0.0,57.0,33.670360110803315,255.05136612021855
6670,5.0,9.0,21.0,0.0,0.0,91.0,1.0,65.0
6671,1.0,3.0,15.0,0.0,0.0,73.0,1.0,162.0
6672,3.0,5.0,18.0,0.0,0.0,107.0,4.0,57.0
6673,4.0,3.0,24.0,0.0,0.0,93.0,3.0,4.0
6674,6.0,7.719370860927152,9.0,0.0,0.0,55.0,160.36049058256683,31.0
6675,10.0,1.0,10.0,0.0,1.0,113.0,2.0,59.0
6676,1.0,4.0,2.0,0.0,0.0,107.0,386.0,11.0
6677,2.0,3.0,12.0,0.0,1.0,103.0,160.36049058256683,8.0
6678,1.0,3.0,11.0,0.0,0.0,55.0,4.0,603.3206537460227
6679,1.0,7.719370860927152,10.0,0.0,0.0,48.0,1.0,16.0
6680,1.0,7.719370860927152,7.0,0.0,0.0,45.0,160.36049058256683,603.3206537460227
6681,0.0,7.719370860927152,14.0,0.0,0.0,52.0,160.36049058256683,13.0
6682,1.0,2.0,19.0,0.0,0.0,52.0,3.0,5.0
6683,3.0,2.0,45.0,0.0,0.0,116.0,2.0,391.0
6684,5.0,7.719370860927152,2.0,0.0,0.0,96.0,1.0,55.0
6685,2.0,5.0,10.0,0.0,0.0,63.0,160.36049058256683,18.0
6686,3.0,2.0,23.0,0.0,1.0,54.0,1.0,37.0
6687,9.0,4.0,30.0,0.0,2.0,83.0,1.0,29.0
6688,7.0,3.0,38.0,0.0,2.0,79.0,18.0,31.0
6689,5.0,4.0,33.0,0.0,1.0,59.0,160.36049058256683,28.0
6690,2.0,3.0,15.0,0.0,2.0,44.0,160.36049058256683,4.0
6691,1.0,1.0,17.0,0.0,4.0,40.0,160.36049058256683,5.0
6692,2.0,1.0,24.0,0.0,1.0,58.0,160.36049058256683,27.0
6693,5.0,7.0,25.0,0.0,0.0,28.0,6.0,24.0
6694,5.0,11.0,43.0,0.0,0.0,25.0,160.36049058256683,24.0
6695,2.0,2.0,13.0,0.0,0.0,30.0,160.36049058256683,4.0
6696,3.0,7.719370860927152,12.0,0.0,0.0,27.0,160.36049058256683,603.3206537460227
6697,7.0,7.719370860927152,19.0,0.0,0.0,44.0,160.36049058256683,603.3206537460227
6698,5.0,2.0,31.0,0.0,0.0,129.0,33.670360110803315,168.0
6699,3.0,3.9464831804281344,22.0,0.0,0.0,132.0,33.670360110803315,288.0
6700,7.0,3.9464831804281344,5.0,0.0,0.0,93.0,1.0,185.0
6701,0.0,3.9464831804281344,59.0,0.0,0.0,34.0,33.670360110803315,11.0
6702,16.0,1.0,46.0,33.0,1.0,62.0,3.0,366.0
6703,11.0,1.0,33.0,12.0,2.0,80.0,160.36049058256683,610.0
6704,19.0,6.0,40.0,3.0,8.0,132.0,6.0,574.0
6705,15.0,9.0,25.0,7.0,1.0,150.0,2.0,195.0
6706,13.0,6.0,29.0,5.0,0.0,155.0,4.0,149.0
6707,3.0,4.0,27.0,2.0,0.0,155.0,4.0,218.0
6708,10.0,9.0,20.0,0.0,1.0,149.0,4.0,302.0
6709,12.0,7.0,31.0,1.0,1.0,126.0,3.0,449.0
6710,4.0,4.0,31.0,2.0,1.0,111.0,7.0,101.0
6711,7.0,2.0,23.0,4.0,2.0,102.0,160.36049058256683,352.0
6712,5.0,3.0,49.0,5.0,0.0,111.0,6.0,79.0
6713,1.0,1.0,20.0,0.0,0.0,127.0,160.36049058256683,4.0
6714,5.0,4.0,37.0,0.0,0.0,136.0,160.36049058256683,107.0
6715,5.0,7.0,45.0,2.0,0.0,128.0,4.0,23.0
6716,7.0,4.0,23.0,3.0,1.0,115.0,160.36049058256683,57.0
6717,10.0,3.0,28.0,1.0,2.0,130.0,7.0,65.0
6718,8.0,1.0,25.0,1.0,2.0,103.0,5.0,97.0
6719,6.0,7.0,23.0,1.0,1.0,87.0,160.36049058256683,5.0
6720,2.0,3.0,18.0,0.0,0.0,31.0,160.36049058256683,603.3206537460227
6721,1.0,7.719370860927152,56.0,0.0,1.0,35.0,2.0,7.0
6722,6.0,7.719370860927152,10.0,0.0,0.0,88.0,4.0,459.0
6723,6.0,1.0,15.0,0.0,0.0,91.0,1.0,170.0
6724,1.0,1.0,17.0,0.0,0.0,45.0,3.0,10.0
6725,6.0,4.0,44.0,1.0,1.0,55.0,34.0,24.0
6726,1.0,7.719370860927152,35.0,0.0,1.0,40.0,160.36049058256683,603.3206537460227
6727,1.0,7.719370860927152,0.0,0.0,1.0,3.0,3.0,603.3206537460227
6728,0.0,7.719370860927152,11.0,0.0,2.0,1.0,160.36049058256683,603.3206537460227
6729,2.0,7.719370860927152,32.0,0.0,0.0,17.0,160.36049058256683,57.0
6730,0.0,7.719370860927152,27.0,0.0,0.0,81.0,1.0,112.0
6731,1.0,2.0,12.0,0.0,0.0,97.0,1.0,46.0
6732,1.0,3.0,7.0,0.0,0.0,84.0,42.0,603.3206537460227
6733,1.0,3.0,4.0,0.0,0.0,63.0,160.36049058256683,54.0
6734,1.0,2.0,18.0,0.0,0.0,52.0,10.0,112.0
6735,0.0,3.0,19.0,0.0,0.0,42.0,1.0,603.3206537460227
6736,4.0,2.0,5.0,0.0,0.0,133.0,160.36049058256683,10.0
6737,3.0,1.0,14.0,0.0,0.0,122.0,2.0,25.0
6738,1.0,1.0,8.0,0.0,0.0,71.0,2.0,1.0
6739,1.0,7.719370860927152,2.0,0.0,0.0,40.0,160.36049058256683,603.3206537460227
6740,2.0,3.9464831804281344,16.0,0.0,0.0,86.0,33.670360110803315,252.0
6741,0.0,2.0,13.0,0.0,0.0,23.0,33.670360110803315,165.0
6742,4.0,2.0,17.0,0.0,0.0,89.0,160.36049058256683,108.0
6743,5.0,7.719370860927152,11.0,0.0,0.0,65.0,160.36049058256683,3.0
6744,5.0,7.719370860927152,1.0,0.0,0.0,56.0,160.36049058256683,4.0
6745,2.0,1.0,11.0,0.0,0.0,64.0,160.36049058256683,38.0
6746,1.0,1.0,10.0,0.0,0.0,60.0,160.36049058256683,603.3206537460227
6747,0.0,13.851239669421489,0.0,0.0,0.0,15.0,548.8022121014964,500.7763157894737
6748,4.0,3.9464831804281344,11.0,0.0,0.0,61.0,33.670360110803315,302.0
6749,2.0,2.0,4.0,0.0,0.0,65.0,33.670360110803315,255.05136612021855
6750,2.0,3.9464831804281344,2.0,0.0,0.0,50.0,33.670360110803315,255.05136612021855
6751,0.0,3.9464831804281344,2.0,0.0,0.0,28.0,33.670360110803315,46.0
6752,0.0,3.9464831804281344,0.0,0.0,0.0,18.0,33.670360110803315,255.05136612021855
6753,11.0,1.0,40.0,0.0,3.0,90.0,1.0,515.0
6754,5.0,7.0,24.0,0.0,3.0,90.0,4.0,57.0
6755,5.0,16.0,35.0,0.0,2.0,81.0,42.0,52.0
6756,3.0,3.0,36.0,0.0,0.0,113.0,9.0,44.0
6757,1.0,4.0,21.0,1.0,3.0,102.0,1.0,109.0
6758,1.0,4.0,19.0,0.0,1.0,114.0,4.0,153.0
6759,14.0,25.0,32.0,0.0,1.0,293.0,17.0,18.0
6760,7.0,1.0,8.0,0.0,1.0,245.0,4.0,154.0
6761,2.0,2.0,14.0,1.0,0.0,219.0,9.0,2.0
6762,1.0,4.0,11.0,1.0,0.0,168.0,7.0,1.0
6763,0.0,6.0,28.0,1.0,0.0,195.0,5.0,266.0
6764,2.0,7.0,25.0,0.0,0.0,243.0,5.0,586.0
6765,3.0,3.0,12.0,0.0,0.0,191.0,15.0,873.0
6766,3.0,3.0,15.0,1.0,0.0,211.0,9.0,3.0
6767,3.0,7.719370860927152,11.0,1.0,0.0,205.0,160.36049058256683,603.3206537460227
6768,2.0,2.0,13.0,0.0,0.0,128.0,160.36049058256683,162.0
6769,3.0,7.0,13.0,0.0,0.0,101.0,160.36049058256683,10.0
6770,1.0,7.719370860927152,11.0,0.0,0.0,45.0,160.36049058256683,42.0
6771,4.0,8.0,43.0,2.0,1.0,75.0,3674.0,3.0
6772,7.0,7.719370860927152,19.0,1.0,1.0,102.0,1.0,130.0
6773,8.0,1.0,18.0,2.0,0.0,92.0,16.0,13.0
6774,7.0,8.0,16.0,0.0,2.0,85.0,160.36049058256683,76.0
6775,7.0,5.0,60.0,1.0,3.0,62.0,4.0,37.0
6776,9.0,5.0,44.0,1.0,1.0,45.0,3.0,24.0
6777,14.0,5.0,32.0,3.0,2.0,22.0,3.0,603.3206537460227
6778,3.0,3.0,18.0,1.0,0.0,182.0,548.8022121014964,371.0
6779,6.0,2.0,38.0,0.0,0.0,165.0,3.0,10.0
6780,3.0,13.851239669421489,15.0,0.0,0.0,189.0,548.8022121014964,331.0
6781,0.0,13.851239669421489,13.0,0.0,0.0,143.0,1.0,30.0
6782,1.0,13.851239669421489,5.0,0.0,0.0,88.0,1.0,12.0
6783,1.0,6.0,52.0,0.0,0.0,28.0,2.0,40.0
6784,2.0,8.654545454545454,0.0,0.0,0.0,95.0,11.051282051282053,27.24242424242424
6785,3.0,1.0,20.0,0.0,0.0,73.0,548.8022121014964,258.0
6786,1.0,13.851239669421489,3.0,0.0,0.0,16.0,548.8022121014964,500.7763157894737
6787,2.0,13.851239669421489,4.0,1.0,0.0,4.0,548.8022121014964,39.0
6788,0.0,3.0,8.0,0.0,0.0,33.0,8.0,603.3206537460227
6789,3.0,1.0,25.0,0.0,0.0,72.0,160.36049058256683,9.0
6790,2.0,7.719370860927152,5.0,0.0,0.0,36.0,160.36049058256683,5.0
6791,1.0,1.0,16.0,0.0,0.0,8.0,160.36049058256683,603.3206537460227
6792,1.0,3.9464831804281344,4.0,0.0,0.0,16.0,33.670360110803315,3.0
6793,3.0,1.0,17.0,0.0,0.0,148.0,33.670360110803315,6.0
6794,7.0,1.0,3.0,0.0,0.0,30.0,160.36049058256683,100.0
6795,1.0,1.0,7.0,0.0,0.0,16.0,160.36049058256683,61.0
6796,3.0,7.719370860927152,5.0,0.0,0.0,28.0,160.36049058256683,41.0
6797,1.0,1.0,6.0,0.0,0.0,27.0,160.36049058256683,13.0
6798,1.0,6.0,13.0,0.0,0.0,27.0,1.0,603.3206537460227
6799,1.0,3.9464831804281344,12.0,0.0,0.0,48.0,33.670360110803315,140.0
6800,1.0,11.0,13.0,0.0,0.0,41.0,33.670360110803315,255.05136612021855
6801,4.0,6.0,18.0,0.0,0.0,35.0,33.670360110803315,10.0
6802,2.0,4.0,14.0,0.0,1.0,140.0,33.670360110803315,4.0
6803,4.0,1.0,6.0,0.0,0.0,37.0,160.36049058256683,175.0
6804,3.0,1.0,9.0,0.0,0.0,48.0,160.36049058256683,8.0
6805,9.0,7.719370860927152,5.0,0.0,0.0,41.0,160.36049058256683,603.3206537460227
6806,8.0,1.0,12.0,0.0,0.0,49.0,160.36049058256683,3.0
6807,2.0,2.0,11.0,0.0,0.0,53.0,2.0,28.0
6808,1.0,7.0,11.0,0.0,0.0,81.0,5.0,11.0
6809,0.0,4.0,4.0,0.0,0.0,68.0,2.0,2.0
6810,0.0,4.0,3.0,0.0,0.0,47.0,4.0,5.0
6811,1.0,5.0,4.0,0.0,0.0,47.0,160.36049058256683,1.0
6812,0.0,13.851239669421489,1.0,0.0,0.0,31.0,548.8022121014964,500.7763157894737
6813,2.0,7.719370860927152,3.0,0.0,0.0,44.0,160.36049058256683,37.0
6814,2.0,1.0,19.0,0.0,0.0,56.0,2.0,12.0
6815,4.0,1.0,6.0,0.0,0.0,90.0,160.36049058256683,73.0
6816,1.0,3.0,26.0,0.0,0.0,113.0,160.36049058256683,4.0
6817,0.0,13.851239669421489,0.0,0.0,0.0,55.0,548.8022121014964,500.7763157894737
6818,1.0,7.719370860927152,13.0,0.0,0.0,41.0,2.0,14.0
6819,0.0,7.719370860927152,18.0,0.0,0.0,33.0,160.36049058256683,2.0
6820,0.0,7.719370860927152,16.0,0.0,0.0,35.0,160.36049058256683,18.0
6821,0.0,7.719370860927152,35.0,0.0,0.0,35.0,160.36049058256683,13.0
6822,1.0,7.719370860927152,24.0,1.0,0.0,47.0,160.36049058256683,6.0
6823,4.0,3.9464831804281344,0.0,0.0,0.0,99.0,33.670360110803315,5.0
6824,1.0,3.9464831804281344,18.0,0.0,0.0,46.0,33.670360110803315,4.0
6825,0.0,3.9464831804281344,23.0,0.0,1.0,36.0,33.670360110803315,2.0
6826,0.0,1.0,10.0,0.0,0.0,32.0,33.670360110803315,33.0
6827,0.0,1.0,29.0,0.0,0.0,37.0,1.0,4.0
6828,0.0,3.9464831804281344,18.0,0.0,0.0,118.0,33.670360110803315,255.05136612021855
6829,1.0,3.9464831804281344,4.0,0.0,0.0,113.0,33.670360110803315,255.05136612021855
6830,7.0,7.719370860927152,37.0,7.0,0.0,48.0,160.36049058256683,341.0
6831,6.0,6.0,35.0,3.0,0.0,79.0,24.0,96.0
6832,1.0,4.0,30.0,5.0,0.0,133.0,160.36049058256683,47.0
6833,1.0,1.0,16.0,5.0,0.0,126.0,160.36049058256683,93.0
6834,2.0,2.0,7.0,1.0,0.0,124.0,2.0,20.0
6835,8.0,1.0,2.0,0.0,0.0,242.0,160.36049058256683,486.0
6836,3.0,13.851239669421489,6.0,1.0,0.0,18.0,548.8022121014964,21.0
6837,1.0,1.0,13.0,0.0,0.0,36.0,548.8022121014964,24.0
6838,0.0,1.0,25.0,0.0,0.0,55.0,4.0,13.0
6839,0.0,13.851239669421489,5.0,0.0,0.0,39.0,548.8022121014964,500.7763157894737
6840,8.0,15.0,21.0,0.0,0.0,408.0,5.0,147.0
6841,3.0,6.0,18.0,0.0,0.0,183.0,5.0,9.0
6842,0.0,3.0,16.0,0.0,1.0,87.0,2.0,73.0
6843,0.0,1.0,9.0,0.0,1.0,99.0,3.0,16.0
6844,2.0,3.0,13.0,0.0,0.0,77.0,6.0,1.0
6845,6.0,2.0,6.0,0.0,0.0,74.0,22.0,1.0
6846,3.0,2.0,5.0,0.0,0.0,78.0,548.8022121014964,500.7763157894737
6847,6.0,1.0,8.0,0.0,1.0,61.0,3.0,500.7763157894737
6848,2.0,1.0,4.0,0.0,0.0,156.0,1.0,135.0
6849,6.0,4.0,7.0,0.0,0.0,171.0,5.0,7.0
6850,15.0,3.9464831804281344,8.0,0.0,0.0,613.0,1.0,30.0
6851,7.0,11.0,34.0,0.0,1.0,46.0,160.36049058256683,61.0
6852,5.0,1.0,41.0,6.0,2.0,48.0,160.36049058256683,214.0
6853,5.0,3.0,63.0,0.0,2.0,79.0,2.0,156.0
6854,3.0,1.0,17.0,0.0,0.0,47.0,160.36049058256683,200.0
6855,3.0,2.0,11.0,0.0,0.0,49.0,160.36049058256683,24.0
6856,4.0,7.719370860927152,7.0,0.0,0.0,51.0,160.36049058256683,10.0
6857,6.0,7.719370860927152,4.0,0.0,0.0,14.0,160.36049058256683,19.0
6858,3.0,1.0,1.0,0.0,0.0,15.0,160.36049058256683,10.0
6859,6.0,10.0,4.0,0.0,0.0,21.0,1.0,603.3206537460227
6860,2.0,16.0,35.0,0.0,0.0,29.0,15.0,255.05136612021855
6861,3.0,4.728971962616822,7.0,0.0,0.0,9.0,14.0,309.99152542372883
6862,3.0,1.0,34.0,0.0,0.0,61.0,2.0,94.0
6863,3.0,2.0,24.0,0.0,0.0,63.0,160.36049058256683,122.0
6864,4.0,2.0,27.0,0.0,0.0,49.0,1.0,8.0
6865,5.0,2.0,30.0,0.0,0.0,58.0,160.36049058256683,88.0
6866,5.0,4.0,21.0,0.0,0.0,75.0,1.0,1.0
6867,16.0,16.0,29.0,0.0,1.0,89.0,40.0,87.0
