index_seg,d_btw_cntr_SgAsEg,ud_bridge_SgAsEg,ud_btw_cntr_SgAsEg
2341,152262.0,1.0,153000.0
2342,16934.0,1.0,17016.0
2343,33856.0,0.0,34020.0
2344,16934.0,1.0,17016.0
2345,33864.0,1.0,34028.0
2346,8466.0,1.0,17016.0
2347,14932.1878505,0.0,6771.40525275
2348,66434.7716304,0.0,67481.3118197
2349,65023.770835,0.0,40975.3157136
2350,43589.596712,0.0,24500.0733303
2351,17699.9431807,0.0,5215.45008227
2352,37520.2565055,0.0,28988.3362893
2353,37808.9764868,0.0,33765.5022104
2354,17908.5668091,0.0,16926.6724607
2355,13450.638918,0.0,10822.9750891
2356,76165.0203986,0.0,22348.3917622
2357,80186.2929138,0.0,35887.7402491
2358,86732.8362578,0.0,45294.2918545
2359,94139.4795876,0.0,50785.0702776
2360,85653.4537294,0.0,45296.9685687
2361,81656.2194361,0.0,46205.2888266
2362,12286.925978,0.0,12633.569117
2363,11126.3711467,0.0,10031.5198579
2364,20880.4391488,0.0,20724.6682844
2365,1622.58006197,0.0,1675.88042215
2366,2865432.3727,0.0,1964993.17805
2367,2909370.79397,0.0,2096347.97665
2368,1149829.1423,0.0,81066.4545849
2369,1035812.42225,0.0,76822.1382305
2370,1046199.32965,0.0,88801.7874521
2371,1052901.29247,0.0,670366.437511
2372,1042837.28941,0.0,868961.826952
2373,1337856.75492,0.0,861079.18421
2374,1660009.23923,0.0,630971.887487
2375,157621.058654,0.0,39073.5137448
2376,25151.8347882,0.0,26533.2133714
2377,14603.0208116,0.0,9170.62345969
2378,29770.5595148,0.0,22344.7502785
2379,124821.215223,0.0,108492.044605
2380,67624.2859601,0.0,57618.5275822
2381,16934.0,1.0,17016.0
2382,165872.163548,0.0,80699.7161493
2383,15088.2808874,0.0,23577.3982309
2384,32784.5636781,0.0,29161.0661254
2385,32945.2093141,0.0,25637.0052237
2386,16934.0,1.0,17016.0
2387,16934.0,1.0,17016.0
2388,9435.28601282,0.0,1866.10170474
2389,89002.4170109,0.0,78769.7096746
2390,129390.783539,0.0,116899.82706
2391,162206.070641,0.0,182664.851024
2392,67688.0,0.0,68016.0
2393,24.0,0.0,24.0
2394,16934.0,1.0,17016.0
2395,16934.0,1.0,17016.0
2396,68252.3587444,0.0,67343.2208526
2397,60903.2444579,0.0,60832.2300436
2398,84675.2277237,0.0,85573.9761591
2399,148364.584588,0.0,149923.347248
2400,273673.390282,0.0,276002.146457
2401,287019.870905,0.0,287109.824813
2402,339183.497184,0.0,335549.185598
2403,437160.873933,0.0,426636.586664
2404,611820.337913,0.0,609300.367047
2405,12474.2019288,0.0,17020.2140368
2406,36566.992888,0.0,29167.054758
2407,125124.538037,0.0,154642.838358
2408,247391.372958,0.0,255988.702773
2409,161066.174311,0.0,100301.646726
2410,70813.2745799,0.0,43431.5600779
2411,119164.26427,0.0,111991.417953
2412,111572.327407,0.0,104755.159881
2413,75214.9464761,0.0,58449.4321234
2414,73721.8709267,0.0,39440.7538335
2415,16078.5912569,0.0,19236.4561768
2416,16241.7396952,0.0,30690.8437428
2417,24674.8075691,0.0,29530.355296
2418,17640.0308193,0.0,21176.3136698
2419,16056.7199393,0.0,15541.6396646
2420,103282.043615,0.0,53158.6559634
2421,42326.0,1.0,68040.0
2422,8470.0,1.0,17016.0
2423,3549555.35095,0.0,3217585.55524
2424,172639.832502,0.0,326003.678678
2425,67493.2042127,0.0,193514.6893
2426,155809.170448,0.0,25088.1392322
2427,152866.252987,0.0,66415.8415113
2428,140765.022747,0.0,63115.9781982
2429,12277.2189224,0.0,17867.0223091
2430,12160.5066536,0.0,12147.8113344
2431,45908.4357548,0.0,23225.5505327
2432,1053509.21488,0.0,1717742.78667
2433,33820.0,0.0,33984.0
2434,16934.0,1.0,17016.0
2435,44.0,0.0,44.0
2436,286316.566243,0.0,388921.308626
2437,33434.5247987,0.0,34665.0156276
2438,368824.154855,0.0,659628.560043
2439,490828.805962,0.0,672282.911728
2440,24435.4333464,0.0,18629.1506404
2441,44130.7900244,0.0,90833.7153292
2442,23416.5629595,0.0,22672.2609994
2443,16451.547937,0.0,16081.0456772
2444,17768.0403137,0.0,18097.2365544
2445,3853.03560399,0.0,3763.38319546
2446,16934.0,1.0,17016.0
2447,50790.0,1.0,51036.0
2448,16934.0,1.0,17016.0
2449,16934.0,1.0,17016.0
2450,33526.2889577,0.0,33661.9994751
2451,47589.75396,0.0,47853.9607538
2452,67300.0966703,0.0,67665.5215695
2453,184619.798006,0.0,185762.759223
2454,1279.42385353,0.0,1288.14718759
2455,3091.87806542,0.0,3047.33907481
2456,135236.288451,0.0,97806.5593822
2457,15491.0316528,0.0,70208.6188372
2458,80494.3364288,0.0,72159.9618391
2459,27442.0397397,0.0,27935.9847278
2460,1297.18675973,0.0,1573.90065938
2461,114478.494505,0.0,118897.693071
2462,50556.8427402,0.0,50393.7746256
2463,19421.8922945,0.0,19071.4974201
2464,33868.9317195,0.0,32796.369986
2465,16934.0,1.0,17016.0
2466,125961.654193,0.0,110541.206574
2467,56586.1268779,0.0,22380.7093819
2468,237256.35386,0.0,98457.6144298
2469,224821.27134,0.0,106810.361094
2470,219576.220691,0.0,103737.397946
2471,13252.7094078,0.0,7188.11399061
2472,6145.36775846,0.0,11318.3903231
2473,7343.75254076,0.0,7014.89580273
2474,6794.89195545,0.0,6659.52640237
2475,16934.0,1.0,17016.0
2476,8054.75356551,0.0,4458.48182001
2477,15364.3144776,0.0,9008.23252232
2478,21046.0619686,0.0,14586.8683889
2479,35537.1683415,0.0,46921.0647744
2480,69562.2511677,0.0,60799.8670213
2481,12537.3995898,0.0,6089.34165664
2482,12469.3919676,0.0,7708.67750118
2483,33075.9041052,0.0,24593.6643622
2484,66284.5042196,0.0,147160.84247
2485,151585.44952,0.0,175642.845861
2486,178010.61084,0.0,178795.698886
2487,165338.104824,0.0,166696.310513
2488,183009.325997,0.0,176731.131391
2489,188622.447603,0.0,178235.908425
2490,148343.68783,0.0,139843.756146
2491,16934.0,1.0,17016.0
2492,8416.85492128,0.0,8440.42970351
2493,503844.105758,0.0,467620.230044
2494,343830.580559,0.0,332517.81199
2495,259216.920276,0.0,249599.096772
2496,197931.196446,0.0,189162.839995
2497,144090.653263,0.0,135577.388678
2498,131957.721933,0.0,123034.006285
2499,87303.0288863,0.0,84070.2970797
2500,71904.4358687,0.0,66985.4449038
2501,122403.619443,0.0,51514.1898419
2502,122121.627746,0.0,50371.3042604
2503,128167.404016,0.0,59656.2352084
2504,618203.533882,0.0,178413.88909
2505,505890.908931,0.0,209181.958111
2506,411171.304558,0.0,204976.907906
2507,295848.257951,0.0,224305.885282
2508,235781.451417,0.0,199404.518241
2509,228063.734105,0.0,191112.538031
2510,79253.1496676,0.0,194452.690822
2511,127842.511748,0.0,64458.7139701
2512,89689.2052454,0.0,39520.916402
2513,52412.7939024,0.0,27385.9962617
2514,79316.3481041,0.0,71939.8808456
2515,20525.7312867,0.0,32270.4159621
2516,16934.0,1.0,17016.0
2517,2.0,0.0,7103.45359121
2518,25141.1883865,0.0,52621.2181782
2519,180715.942149,0.0,173277.651104
2520,17107.0592533,0.0,13962.0491892
2521,1382.55172832,0.0,2255.6246154
2522,8836.33122414,0.0,9313.27648544
2523,14589.3326602,0.0,14760.847132
2524,30914.6751625,0.0,15016.4148164
2525,25271.4888348,0.0,25075.2996461
2526,27929.4709779,0.0,34481.1298715
2527,7060.45262156,0.0,2413.22220875
2528,16725.8099324,0.0,17193.2537428
2529,24737.8682661,0.0,24505.2286565
2530,35588.366476,0.0,27981.557352
2531,24891.2674471,0.0,5467.82052094
2532,176627.130275,0.0,178427.763936
2533,557.999781115,0.0,523.45954356
2534,4546.938154,0.0,4557.32204211
2535,16934.0,1.0,17016.0
2536,9980.67880017,0.0,10122.6649374
2537,16653.0077219,0.0,16491.5662705
2538,2981.97563559,0.0,2617.03678919
2539,12724.0822408,0.0,12950.1563527
2540,910240.110947,0.0,788317.717499
2541,755302.387793,0.0,657202.873689
2542,754797.286361,0.0,660176.391705
2543,606224.283057,0.0,532027.778697
2544,594546.842764,0.0,521022.225926
2545,557068.006382,0.0,483764.876764
2546,536562.156628,0.0,463450.895939
2547,172466.702907,0.0,156396.170424
2548,122883.322408,0.0,109204.261968
2549,37023.4785903,0.0,34931.9344604
2550,15279.4743057,0.0,15327.1684046
2551,4032.29211325,0.0,4084.97515543
2552,1159.74318713,0.0,1279.57332989
2553,62552.3388283,0.0,62467.0913854
2554,16934.0,1.0,17016.0
2555,16934.0,1.0,17016.0
2556,153496.247234,0.0,275531.089617
2557,140110.636984,0.0,131787.979168
2558,104538.513867,0.0,95929.351839
2559,77355.2115419,0.0,68768.9810297
2560,55176.4899521,0.0,46480.8005022
2561,36510.6691822,0.0,27669.0420431
2562,22445.2094787,0.0,41702.2139862
2563,21465.7100745,0.0,21538.5484147
2564,46662.6356009,0.0,46901.3025763
2565,229156.770759,0.0,129435.436769
2566,116105.224136,0.0,86630.1982752
2567,81549.8723852,0.0,59418.7225678
2568,148716.235887,0.0,123373.861273
2569,482193.581261,0.0,484561.582497
2570,399052.138061,0.0,402658.777003
2571,314182.260132,0.0,323281.985277
2572,136162.177438,0.0,137608.045593
2573,115788.61734,0.0,126054.949567
2574,55224.3342377,0.0,62573.4644759
2575,23517.1496196,0.0,23551.0954433
2576,19488.3626397,0.0,19941.7666547
2577,75860.8707766,0.0,83986.788976
2578,101757.593687,0.0,94408.4982017
2579,8904.90658222,0.0,8939.4160902
2580,12840.4681881,0.0,9923.64256035
2581,13314.5846899,0.0,11983.1320554
2582,18801.547961,0.0,20975.0569736
2583,16934.0,1.0,17016.0
2584,74740.4760159,0.0,75208.6685551
2585,61502.6177521,0.0,61776.8635307
2586,16934.0,1.0,17016.0
2587,4576.13433031,0.0,6983.9159258
2588,87676.8987208,0.0,77647.7875154
2589,64988.0724814,0.0,58421.7227109
2590,49538.3148713,0.0,42574.5365941
2591,34963.7820519,0.0,27796.1267965
2592,28172.3115642,0.0,20205.2262565
2593,13196.6526125,0.0,15802.8830446
2594,61883.5180271,0.0,58433.6975353
2595,20197.3808365,0.0,20592.4770195
2596,15894.1897023,0.0,15973.5622497
2597,24200.6380742,0.0,38838.2273194
2598,14140.699337,0.0,27140.2899153
2599,16934.0,1.0,17016.0
2600,14982.4777506,0.0,14951.1805844
2601,25943.5852787,0.0,26040.6296912
2602,25422.6970645,0.0,25525.5220951
2603,14525.5693319,0.0,14597.6759365
2604,46142.3265419,0.0,46378.6372535
2605,33753.3285304,0.0,16632.2508727
2606,83043.7161735,0.0,83513.6959363
2607,144107.144977,0.0,144951.558432
2608,4490756.9237,0.0,4279706.4771
2609,1414266.63858,0.0,1490627.03564
2610,1300690.16566,0.0,1276723.29488
2611,22591.3555628,0.0,22824.0406651
2612,1423.42666456,0.0,1443.51493789
2613,1764.33967055,0.0,1536.07767713
2614,7507.71011286,0.0,6964.2544373
2615,9303.94373396,0.0,9193.93251007
2616,32729.1362061,0.0,29756.4160224
2617,69100.3354487,0.0,66682.2086554
2618,170712.864349,0.0,171653.315324
2619,16934.0,1.0,17016.0
2620,16957.0541944,0.0,13467.7417624
2621,16934.0,1.0,17016.0
2622,24934.9655938,0.0,63719.8777439
2623,27628.4492065,0.0,81271.9017046
2624,18947.683703,0.0,44816.2891729
2625,109763.082752,0.0,104127.560705
2626,356590.705548,0.0,256275.42012
2627,276892.491614,0.0,184411.495296
2628,196838.701316,0.0,111464.228066
2629,118105.019025,0.0,39066.6078002
2630,136991.136463,0.0,61806.6430415
2631,129478.560073,0.0,84770.441953
2632,9596.47143714,0.0,7041.05290187
2633,59137.6883668,0.0,59869.3372403
2634,14026.4226173,0.0,8672.14692338
2635,964586.821314,0.0,409588.485765
2636,945014.293808,0.0,412424.939843
2637,430017.865891,0.0,233333.142819
2638,104137.192218,0.0,91736.8405352
2639,53880.0883013,0.0,14996.8096296
2640,95315.448719,0.0,142846.28932
2641,131747.881153,0.0,129086.591049
2642,116904.667998,0.0,93832.7794408
2643,113060.388188,0.0,79730.0772327
2644,106155.802083,0.0,61683.8965401
2645,90261.4580298,0.0,52631.7392054
2646,102678.743463,0.0,56485.5831292
2647,131884.53026,0.0,68300.6900135
2648,111216.164727,0.0,70531.5881599
2649,96951.3439718,0.0,73336.3176944
2650,17349.5956178,0.0,15462.0492803
2651,7430.06171348,0.0,8483.55532046
2652,32085.0226089,0.0,13715.4254823
2653,23099.9926871,0.0,15878.3647751
2654,10878.4375982,0.0,12752.4348283
2655,64716.0297737,0.0,27117.4887163
2656,47854.7778199,0.0,20802.7431117
2657,76480.2316048,0.0,181999.525708
2658,91841.5593145,0.0,77340.9544519
2659,8316.64883271,0.0,4371.41816787
2660,13726.427773,0.0,10478.907949
2661,16319.9612857,0.0,14937.3007288
2662,25832.8815398,0.0,20398.1506463
2663,59800.0686922,0.0,53783.1013493
2664,57339.5985091,0.0,46246.5197828
2665,104179.619659,0.0,77340.5188299
2666,172997.345585,0.0,186604.862479
2667,145752.144912,0.0,93189.2791314
2668,2737.2161794,0.0,2756.76999855
2669,7716.46680748,0.0,7781.45335226
2670,16934.0,1.0,17016.0
2671,991053.872627,0.0,1681148.55205
2672,977669.155377,0.0,1685326.62289
2673,1035700.40695,0.0,1378952.43502
2674,1028835.60555,0.0,1271959.85802
2675,1011565.03761,0.0,1292803.4406
2676,978082.473854,0.0,396502.76169
2677,971901.031286,0.0,406035.932844
2678,454793.789234,0.0,182060.14939
2679,323322.273472,0.0,160900.35797
2680,180970.89699,0.0,97090.3682134
2681,494177.578782,0.0,204860.479585
2682,498721.659217,0.0,175410.550855
2683,508347.560803,0.0,159373.496782
2684,521898.660325,0.0,152126.858396
2685,534840.112691,0.0,156149.50512
2686,115600.28262,0.0,109270.889234
2687,68550.3749408,0.0,64202.0774914
2688,44815.3645864,0.0,42366.1866797
2689,12821.291598,0.0,13695.422448
2690,34068.3146478,0.0,43548.7522116
2691,16934.0,1.0,17016.0
2692,22709.6639684,0.0,22853.3681615
2693,16934.0,1.0,17016.0
2694,2949.78147275,0.0,5677.88268713
2695,9025.3716303,0.0,27139.7323968
2696,8466.0,1.0,17016.0
2697,9031.73131002,0.0,8083.52680617
2698,47749.8586541,0.0,17026.3725131
2699,33757.5160591,0.0,23058.1742138
2700,20452.8960423,0.0,14837.5172744
2701,82816.0767051,0.0,76911.1547244
2702,18705.7800269,0.0,17342.8388925
2703,20088.6683283,0.0,19325.545378
2704,29761.9193164,0.0,28805.1130015
2705,102575.416433,0.0,90856.3556608
2706,32813.344618,0.0,32329.295528
2707,94960.1617089,0.0,211566.696654
2708,113610.435316,0.0,244920.833098
2709,120455.87565,0.0,284026.097568
2710,36779.3476982,0.0,42049.6452343
2711,37555.0433758,0.0,39649.2056692
2712,33692.9044456,0.0,27067.1161723
2713,27325.8412723,0.0,20150.7553456
2714,23014.833681,0.0,15978.9745188
2715,30394.2177584,0.0,17467.0943333
2716,23668.7167473,0.0,21975.426127
2717,79.3904761905,0.0,14010.9473747
2718,32770.0054428,0.0,33208.8980032
2719,28249.9186092,0.0,26089.402476
2720,23797.7639548,0.0,21216.9155331
2721,1099.89692735,0.0,1102.76603446
2722,33246.7291627,0.0,30106.9997552
2723,43191.1210226,0.0,36565.9896514
2724,21555.2479195,0.0,21861.6533622
2725,21264.2766965,0.0,19188.1877
2726,177064.788234,0.0,246486.412088
2727,182057.253873,0.0,240857.621517
2728,36475.9177425,0.0,51303.2227433
2729,28679.0976935,0.0,45253.988599
2730,11985.9074351,0.0,8506.74719716
2731,20771.9509502,0.0,16699.2488292
2732,8888.87805133,0.0,18294.5688477
2733,562921.951512,0.0,168357.42908
2734,899155.876429,0.0,246155.581327
2735,959836.771492,0.0,233888.736319
2736,1118974.71421,0.0,319722.704054
2737,1253461.36235,0.0,386634.187416
2738,1410246.16249,0.0,408700.303671
2739,1553606.1893,0.0,496636.66605
2740,1899830.67314,0.0,681906.133505
2741,2453336.58662,0.0,1334999.74169
2742,2704313.47085,0.0,1719049.38228
2743,176595.240409,0.0,124995.31965
2744,119162.563936,0.0,111333.741516
2745,396235.825015,0.0,407638.963352
2746,240946.922586,0.0,241187.858075
2747,196170.781398,0.0,196288.487601
2748,46774.7609488,0.0,46301.171198
2749,52906.5062566,0.0,52649.9102204
2750,54852.8095138,0.0,54599.7541526
2751,16430.7774564,0.0,16116.3989324
2752,34364.2285178,0.0,12598.7283485
2753,55792.7037743,0.0,27311.6043936
2754,35757.5926794,0.0,22853.0296101
2755,47694.6636849,0.0,22919.5043169
2756,53230.1159192,0.0,33840.4180284
2757,56766.9734335,0.0,44660.2182592
2758,68206.0577541,0.0,47183.1371861
2759,38416.7039002,0.0,22174.2421583
2760,26531.514677,0.0,14171.2870681
2761,32012.1192058,0.0,18632.9695067
2762,29343.0098366,0.0,15466.9788482
2763,27269.8789321,0.0,12525.2629142
2764,23630.0904182,0.0,14563.3931007
2765,26111.5744368,0.0,17128.6634603
2766,46012.6293789,0.0,27372.6465387
2767,57459.9924513,0.0,37631.8450759
2768,16439.4400773,0.0,16552.9324337
2769,21963.5592576,0.0,22110.9480877
2770,11022.2646707,0.0,2053.2496289
2771,29662.8586186,0.0,54512.3580954
2772,1425019.24035,0.0,1513790.5207
2773,920445.800561,0.0,904857.243486
2774,900588.772459,0.0,885497.137257
2775,923606.113852,0.0,890299.9384
2776,759238.913423,0.0,533110.808043
2777,500464.656654,0.0,361953.834486
2778,349662.09633,0.0,269018.398513
2779,217115.812863,0.0,177804.027274
2780,160101.196846,0.0,134700.727696
2781,178942.745455,0.0,156976.087633
2782,133878.135358,0.0,121278.039013
2783,95435.0425193,0.0,89442.86448
2784,67393.1002695,0.0,64236.5574887
2785,87291.0478173,0.0,86605.0035236
2786,287107.203135,0.0,102604.922683
2787,324538.348989,0.0,127872.728118
2788,375234.39844,0.0,185737.385647
2789,256199.233004,0.0,222564.390217
2790,132528.928734,0.0,101855.553701
2791,83064.4998428,0.0,69169.4312662
2792,84660.443788,0.0,17225.3593833
2793,76793.9999653,0.0,11674.4233376
2794,41180.9708728,0.0,101062.806303
2795,149479.231046,0.0,109257.572636
2796,12870.30717,0.0,10437.8990785
2797,250100.097407,0.0,225900.697637
2798,94704.5144756,0.0,82542.5479884
2799,25524.8863705,0.0,19021.9094904
2800,99127.7848341,0.0,79428.5847726
2801,24994.0094551,0.0,24926.8156926
2802,31227.8818412,0.0,31317.5707572
2803,42419.8548347,0.0,42612.3785647
2804,41216.0727736,0.0,41415.3321422
2805,315744.475197,0.0,317597.804428
2806,350002.45695,0.0,352050.125066
2807,565345.300164,0.0,568635.910071
2808,1183802.35304,0.0,1190312.13164
2809,24350.6722752,0.0,54506.2736673
2810,66630.5628902,0.0,54506.2736673
2811,118031.893361,0.0,105094.924556
2812,118144.390616,0.0,88967.2164035
2813,92476.0255254,0.0,71420.3799305
2814,157410.352915,0.0,98026.0210182
2815,18628.8111077,0.0,18658.7843362
2816,32234.1200541,0.0,32301.1695593
2817,50424.7079783,0.0,2515.28966217
2818,123834.142747,0.0,164219.69461
2819,97431.8215551,0.0,93206.7270163
2820,32674.2774864,0.0,44254.9232583
2821,33699.9079347,0.0,41184.4090733
2822,23049.0571896,0.0,33853.5886259
2823,8929.99599087,0.0,6286.16631095
2824,33967.2705008,0.0,27444.7648536
2825,37022.0478869,0.0,30055.5039897
2826,7693.13839814,0.0,7110.75189212
2827,12022.4905302,0.0,13272.916954
2828,38599.8844959,0.0,33445.3676981
2829,64305.3022938,0.0,55504.2458708
2830,97665.4375231,0.0,85842.2602029
2831,81858.39233,0.0,70156.9608807
2832,1.0,1.0,2.0
2833,4011.44169991,0.0,4028.25101092
2834,16934.0,1.0,17016.0
2835,406392.146056,0.0,391077.974726
2836,481316.09808,0.0,446649.944853
2837,447106.33638,0.0,413704.748769
2838,343244.466568,0.0,315766.318907
2839,268053.06409,0.0,249146.700282
2840,202674.682995,0.0,192582.548694
2841,109091.518533,0.0,108492.831579
2842,24720.30854,0.0,20048.0479431
2843,23670.3892309,0.0,14999.37873
2844,16934.0,1.0,17016.0
2845,2056442.08813,0.0,709025.952906
2846,38903.3062966,0.0,27799.6818785
2847,17063.1739969,0.0,12206.665
2848,7393.03418162,0.0,4390.90946374
2849,104874.33589,0.0,55023.3124471
2850,36395.1745089,0.0,23445.5054844
2851,35738.1418123,0.0,22484.4107998
2852,16934.0,1.0,17016.0
2853,3996.12849676,0.0,5614.61382544
2854,10241.3458072,0.0,7101.87280361
2855,6605.27369332,0.0,13385.3244196
2856,303223.405951,0.0,295063.947715
2857,16934.0,1.0,17016.0
2858,50790.0,1.0,51036.0
2859,134582.994188,0.0,50366.0167866
2860,160812.406166,0.0,77214.9218669
2861,151998.121123,0.0,90345.3462871
2862,153356.696218,0.0,83045.2992179
2863,134827.170706,0.0,76970.6354352
2864,93783.8945953,0.0,49730.7734107
2865,66128.6338893,0.0,27540.7277797
2866,67806.46191,0.0,26009.5796122
2867,76445.2444313,0.0,35980.282495
2868,1013.53329005,0.0,603.163909654
2869,20862.4210705,0.0,22231.7495449
2870,922.751495877,0.0,919.461095797
2871,32856.6490897,0.0,32290.921234
2872,20427.1341017,0.0,20536.0809043
2873,24755.1312997,0.0,24775.7217286
2874,21322.4518181,0.0,21415.5963081
2875,12817.1980559,0.0,12861.7571618
2876,9537.98038571,0.0,10541.6898795
2877,53954.376833,0.0,50234.392208
2878,48829.6106064,0.0,46240.7548227
2879,26587.9936752,0.0,26311.7933916
2880,48502.498528,0.0,49603.9382662
2881,9327.45974213,0.0,8445.05870324
2882,79476.8906134,0.0,75397.0835387
2883,49239.9165059,0.0,44978.7310684
2884,21845.3219598,0.0,17404.8340583
2885,21132.0346644,0.0,23353.6273116
2886,4416.61801823,0.0,4786.93737756
2887,7094.50759187,0.0,7260.35843184
2888,35129.1275802,0.0,40526.7742644
2889,71249.5320339,0.0,72584.1263104
2890,123025.649404,0.0,116058.693386
2891,168765.503876,0.0,154410.772333
2892,155379.291623,0.0,139313.359862
2893,2027945.39446,0.0,729950.449703
2894,2001890.45711,0.0,705755.914588
2895,1575454.37434,0.0,507852.284154
2896,1284615.7855,0.0,404310.243468
2897,1011438.54151,0.0,360071.896634
2898,1010084.08087,0.0,286952.443721
2899,123675.224439,0.0,91598.4623427
2900,75301.4804071,0.0,80027.8912439
2901,73972.8050882,0.0,70164.0454555
2902,72462.1758441,0.0,31104.0467803
2903,110426.483731,0.0,70841.6175547
2904,165685.533202,0.0,115043.742305
2905,16934.0,1.0,17016.0
2906,67712.0,1.0,68040.0
