,index_seg,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,poi_total
11612,12553,0,1,0,0,0,0,0,0,0,0,1
11613,12555,0,0,0,0,0,0,0,0,0,1,1
11614,12556,0,1,0,0,0,0,0,0,0,1,2
11615,12557,0,1,0,0,0,0,0,0,0,0,1
11616,12558,0,2,0,0,0,0,0,1,0,1,4
11617,12559,0,5,0,0,0,0,0,1,0,2,8
11618,12561,0,1,0,0,0,0,0,0,0,0,1
11619,12562,0,0,0,1,0,0,0,0,0,4,5
11620,12563,0,0,0,1,0,0,0,0,0,2,3
11621,12564,0,0,0,1,0,0,0,0,0,2,3
11622,12565,0,3,0,1,1,0,0,0,16,0,21
11623,12566,0,3,0,1,1,0,0,0,24,1,30
11624,12567,0,3,0,1,0,0,0,0,26,4,34
11625,12568,0,2,0,4,0,0,0,0,30,3,39
11626,12569,1,1,0,3,3,0,0,0,24,4,36
11627,12570,1,5,0,8,7,0,0,0,11,8,40
11628,12571,0,6,0,4,2,0,0,0,6,13,31
11629,12572,0,1,0,0,0,0,0,0,11,11,23
11630,12573,0,1,0,0,0,0,1,0,9,2,13
11631,12574,0,1,0,0,0,0,2,0,3,4,10
11632,12575,0,0,0,0,0,0,1,0,7,7,15
11633,12576,0,0,0,1,0,0,0,0,6,4,11
11634,12577,0,0,0,1,0,0,0,0,3,3,7
11635,12578,0,1,0,1,0,0,0,0,0,2,4
11636,12579,0,1,0,2,0,0,0,0,0,3,6
11637,12580,0,0,0,1,0,0,0,0,1,3,5
11638,12581,0,0,0,1,0,0,0,0,0,8,9
11639,12582,0,0,0,1,0,0,0,0,1,1,3
11640,12583,0,1,0,4,0,1,0,0,2,1,9
11641,12584,0,2,0,1,2,0,0,0,4,6,15
11642,12585,0,1,1,6,10,0,0,0,4,2,24
11643,12586,0,2,0,2,0,1,0,0,5,4,14
11644,12587,0,2,0,1,0,0,0,0,7,6,16
11645,12588,0,0,0,1,0,0,0,0,0,5,6
11646,12589,0,0,0,2,0,0,0,0,8,2,12
11647,12590,0,0,1,4,0,0,0,0,12,2,19
11648,12591,0,1,0,0,0,0,0,0,11,0,12
11649,12592,0,0,0,1,0,0,0,0,2,0,3
11650,12593,0,0,0,1,0,0,0,0,3,1,5
11651,12594,0,0,0,1,0,0,0,0,1,3,5
11652,12595,0,0,0,1,0,0,0,0,1,1,3
11653,12596,0,0,0,1,0,0,0,0,2,2,5
11654,12597,0,0,0,1,0,0,0,0,2,0,3
11655,12598,0,0,0,1,0,0,0,0,2,0,3
11656,12599,0,5,0,0,0,0,0,0,4,0,9
11657,12600,0,5,0,0,0,0,0,0,4,0,9
11658,12601,0,7,0,0,0,0,0,0,4,0,11
11659,12602,0,5,0,0,0,0,0,0,4,0,9
11660,12603,0,1,0,0,0,0,0,0,0,0,1
11661,12605,0,4,0,0,0,0,0,0,0,3,7
11662,12606,0,4,0,0,0,0,0,0,0,1,5
11663,12607,0,0,2,2,1,0,0,0,1,3,9
11664,12608,0,0,2,2,1,0,0,0,1,1,7
11665,12609,0,1,0,0,0,0,0,0,0,0,1
11666,12610,0,1,0,0,0,0,0,0,0,0,1
11667,12611,0,1,0,0,0,0,0,0,0,0,1
11668,12612,0,1,0,0,0,0,1,0,0,0,2
11669,12613,0,5,0,0,0,0,0,0,0,0,5
11670,12614,0,4,0,0,0,0,0,0,0,0,4
11671,12615,0,2,0,0,0,0,1,0,0,0,3
11672,12616,0,2,0,0,0,0,0,0,0,0,2
11673,12617,0,0,0,1,0,0,0,0,0,2,3
11674,12618,1,2,0,0,1,0,0,0,13,1,18
11675,12619,3,2,0,0,1,0,0,0,21,4,31
11676,12620,0,2,1,2,2,0,0,0,23,6,36
11677,12621,0,2,1,2,1,0,0,0,13,3,22
11678,12622,0,4,0,0,0,0,0,0,9,7,20
11679,12623,0,4,0,0,0,0,0,0,8,12,24
11680,12624,0,3,0,1,0,0,0,0,6,7,17
11681,12625,0,0,0,2,0,0,0,0,5,1,8
11682,12626,0,6,0,3,0,0,0,0,19,3,31
11683,12627,0,1,0,0,0,0,1,1,11,5,19
11684,12628,0,1,1,1,0,0,0,0,32,6,41
11685,12629,0,0,0,1,0,0,1,0,33,3,38
11686,12630,0,0,0,0,0,0,0,0,20,3,23
11687,12631,0,1,0,1,0,0,0,0,18,3,23
11688,12632,0,0,0,2,0,0,0,0,0,3,5
11689,12633,0,1,0,1,0,0,0,0,0,2,4
11690,12634,0,0,0,1,0,0,0,1,0,3,5
11691,12635,0,9,0,0,0,0,0,0,26,0,35
11692,12636,1,11,0,0,0,0,0,0,26,2,40
11693,12637,0,0,0,1,0,0,0,0,2,1,4
11694,12638,0,0,2,0,1,0,0,1,0,3,7
11695,12639,0,0,0,0,0,0,0,1,0,0,1
11696,12640,0,2,0,0,0,0,0,0,0,0,2
11697,12641,0,1,1,2,0,0,0,0,0,6,10
11698,12642,0,2,0,3,0,0,0,0,17,1,23
11699,12643,0,0,0,1,0,0,1,0,26,2,30
11700,12644,0,0,0,1,0,0,0,0,0,5,6
11701,12645,0,0,0,1,0,0,0,0,0,3,4
11702,12646,0,0,0,0,0,0,1,0,7,1,9
11703,12647,0,0,1,0,0,0,2,0,4,3,10
11704,12648,0,0,1,0,0,0,3,0,6,2,12
11705,12649,0,0,0,0,0,0,1,0,4,1,6
11706,12650,0,0,0,0,0,0,0,0,5,3,8
11707,12651,0,0,0,0,0,0,0,0,17,4,21
11708,12652,0,0,0,0,0,0,0,0,12,5,17
11709,12653,0,1,0,1,0,0,0,0,0,4,6
11710,12654,0,1,0,0,0,0,0,0,1,0,2
11711,12655,0,1,0,0,0,0,0,0,1,0,2
11712,12656,0,4,0,0,0,0,0,0,4,1,9
11713,12657,0,2,0,0,0,0,0,0,0,1,3
11714,12658,0,1,0,0,0,0,0,0,0,1,2
11715,12659,0,1,0,0,0,0,0,0,0,1,2
11716,12660,0,0,0,0,0,0,0,0,0,1,1
11717,12661,0,1,0,0,0,0,0,0,1,2,4
11718,12662,0,1,0,0,0,0,0,0,1,2,4
11719,12663,0,1,0,0,0,0,0,0,0,0,1
11720,12664,0,1,0,1,0,0,0,0,0,0,2
11721,12665,0,3,0,1,0,0,0,1,0,0,5
11722,12666,0,3,0,2,0,0,0,1,0,0,6
11723,12667,0,1,0,1,0,0,0,1,0,2,5
11724,12668,0,0,0,1,0,0,0,1,0,3,5
11725,12669,0,0,0,1,0,0,0,1,0,4,6
11726,12670,0,0,0,0,0,0,0,0,3,3,6
11727,12671,0,0,0,1,0,0,0,0,0,10,11
11728,12672,0,3,0,2,0,0,0,2,0,5,12
11729,12673,0,4,0,1,2,0,0,0,12,3,22
11730,12674,0,1,0,2,4,0,0,1,11,1,20
11731,12675,0,9,0,3,1,1,0,0,9,15,38
11732,12676,0,5,0,1,0,0,0,0,8,10,24
11733,12677,0,3,1,2,0,0,0,0,6,3,15
11734,12678,0,1,1,1,1,0,0,0,3,2,9
11735,12679,0,2,0,0,0,0,1,0,12,4,19
11736,12680,1,1,0,0,0,0,1,0,19,12,34
11737,12681,1,2,0,0,0,0,1,0,21,4,29
11738,12682,0,0,0,0,0,0,0,0,3,2,5
11739,12683,0,0,0,1,0,0,0,0,0,3,4
11740,12684,0,0,0,1,1,0,0,0,0,5,7
11741,12687,0,11,0,0,0,0,0,0,17,12,40
11742,12688,0,4,0,1,0,0,0,0,4,2,11
11743,12689,0,0,0,0,0,0,0,0,4,5,9
11744,12690,0,0,0,0,0,0,0,0,8,4,12
11745,12691,0,2,0,0,0,0,0,0,7,0,9
11746,12692,1,1,0,1,0,1,0,0,5,1,10
11747,12693,0,0,0,0,0,0,0,0,5,1,6
11748,12694,0,0,0,1,0,0,0,0,9,6,16
11749,12695,0,2,0,1,0,0,0,0,11,7,21
11750,12696,0,0,0,1,0,0,0,0,0,1,2
11751,12697,0,0,0,1,0,0,0,0,0,7,8
11752,12698,0,0,0,1,0,0,0,0,0,3,4
11753,12699,0,0,0,1,0,0,0,0,0,0,1
11754,12700,0,12,0,1,0,0,0,0,22,9,44
11755,12701,0,7,0,0,0,0,0,0,11,24,42
11756,12702,0,26,0,0,0,0,0,0,22,11,59
11757,12703,0,10,0,1,0,0,0,0,24,2,37
11758,12704,0,2,0,0,0,0,0,0,3,2,7
11759,12705,0,1,9,1,6,1,4,0,10,2,34
11760,12706,0,0,1,1,2,0,0,0,1,2,7
11761,12708,0,1,0,3,0,0,0,0,0,5,9
11762,12709,0,0,0,2,0,0,0,0,0,3,5
11763,12710,0,0,0,0,1,0,0,0,0,0,1
11764,12711,0,2,0,0,0,0,1,0,0,0,3
11765,12712,0,0,0,0,0,0,0,1,1,1,3
11766,12714,0,0,1,0,0,0,1,0,0,0,2
11767,12715,0,0,0,0,0,0,1,0,2,0,3
11768,12716,0,0,1,0,0,0,2,0,0,2,5
11769,12717,0,0,0,1,1,0,0,0,0,0,2
11770,12718,0,7,0,0,2,0,0,0,17,6,32
11771,12719,0,3,0,0,2,0,0,0,26,8,39
11772,12720,0,4,0,0,0,0,0,0,20,7,31
11773,12721,0,8,0,1,0,0,0,0,13,20,42
11774,12722,0,4,0,2,2,0,0,0,9,17,34
11775,12723,0,0,0,1,1,0,0,0,9,14,25
11776,12724,0,2,0,1,0,0,0,0,15,9,27
11777,12725,0,3,0,0,0,0,0,0,19,6,28
11778,12726,0,0,0,1,0,0,0,0,11,6,18
11779,12727,0,2,0,2,0,0,0,0,8,5,17
11780,12728,0,3,0,1,0,0,1,0,12,3,20
11781,12729,0,2,0,1,0,0,0,0,24,3,30
11782,12730,0,1,0,0,0,0,0,0,17,0,18
11783,12731,2,19,0,7,6,0,0,1,36,22,93
11784,12732,0,2,0,1,0,0,0,0,5,1,9
11785,12733,0,1,0,0,0,0,0,0,7,0,8
11786,12734,0,2,0,1,2,0,0,0,25,0,30
11787,12735,0,1,0,0,1,0,0,0,24,1,27
11788,12736,0,4,1,2,1,0,0,0,9,5,22
11789,12737,0,0,0,1,0,0,0,0,0,0,1
11790,12738,0,0,0,0,0,0,0,0,0,1,1
11791,12739,0,4,0,1,0,0,1,0,1,3,10
11792,12740,0,2,0,1,0,0,0,0,15,0,18
11793,12741,0,3,0,1,0,0,0,0,19,0,23
11794,12742,0,3,1,1,0,0,0,0,21,0,26
11795,12743,0,5,0,0,0,0,0,0,4,0,9
11796,12744,1,9,0,0,0,0,0,0,5,0,15
11797,12745,1,9,0,0,0,0,0,0,12,0,22
11798,12746,0,1,0,0,0,1,0,0,18,0,20
11799,12747,0,1,0,1,0,0,0,0,6,1,9
11800,12748,0,0,0,1,0,0,0,0,3,12,16
11801,12749,0,0,0,1,0,0,0,0,0,1,2
11802,12750,0,0,2,0,1,0,0,0,14,1,18
11803,12751,0,0,0,0,0,0,1,0,6,0,7
11804,12752,0,0,0,0,0,0,1,0,7,0,8
11805,12753,0,1,0,0,0,0,1,0,7,0,9
11806,12754,0,1,0,0,0,0,1,0,6,0,8
11807,12755,0,0,0,1,0,0,0,0,27,5,33
11808,12756,0,0,0,0,0,0,0,0,1,0,1
11809,12758,0,0,0,1,0,0,0,0,0,0,1
11810,12759,0,0,0,0,0,0,0,0,0,1,1
11811,12760,0,1,0,1,0,0,0,0,0,3,5
11812,12761,0,2,0,2,0,0,0,0,0,3,7
11813,12762,0,2,0,1,0,0,0,0,0,2,5
11814,12763,0,1,0,1,0,0,0,0,0,1,3
11815,12764,0,0,1,0,0,0,0,0,0,1,2
11816,12765,0,1,2,0,0,0,0,0,0,0,3
11817,12766,0,2,0,0,0,0,0,0,0,1,3
11818,12767,0,2,0,0,0,0,0,0,0,3,5
11819,12768,0,2,0,0,0,0,0,0,0,1,3
11820,12769,0,2,0,0,0,0,0,0,0,0,2
11821,12770,0,0,1,0,0,0,0,0,0,1,2
11822,12772,0,1,0,0,0,0,0,0,0,0,1
11823,12773,0,4,1,0,0,0,0,0,24,8,37
11824,12774,0,1,0,2,0,0,0,0,33,8,44
11825,12775,0,0,0,0,0,0,0,0,15,4,19
11826,12776,0,1,0,1,0,0,0,0,22,9,33
11827,12777,0,1,0,7,8,0,0,0,24,6,46
11828,12778,0,7,0,0,0,0,0,0,22,0,29
11829,12779,0,19,2,2,0,0,0,1,55,15,94
11830,12780,0,0,0,2,1,0,0,0,7,1,11
11831,12781,0,3,1,0,0,0,0,0,14,1,19
11832,12782,0,3,0,3,1,0,0,0,20,5,32
11833,12783,1,1,1,7,1,0,0,0,12,2,25
11834,12784,0,0,1,3,0,2,0,0,7,2,15
11835,12785,0,5,0,0,0,0,0,0,7,2,14
11836,12786,0,14,0,0,0,0,0,0,17,2,33
11837,12787,0,13,0,0,0,0,1,0,7,1,22
11838,12788,0,0,0,1,0,0,0,0,2,5,8
11839,12789,0,0,0,1,0,0,0,0,0,1,2
11840,12790,0,0,0,1,0,0,0,0,0,4,5
11841,12791,2,2,0,1,0,0,0,0,2,3,10
11842,12792,0,2,0,1,0,0,0,2,4,4,13
11843,12793,0,1,0,1,0,0,0,0,0,3,5
11844,12794,0,1,0,0,0,0,0,0,0,0,1
11845,12795,0,0,1,0,0,0,1,0,1,2,5
11846,12796,0,0,0,0,0,0,0,0,3,0,3
11847,12797,0,0,0,0,0,0,1,0,3,2,6
11848,12798,0,0,0,0,0,0,1,0,2,2,5
11849,12799,0,1,0,0,0,0,0,2,0,3,6
11850,12800,0,0,0,0,0,0,2,0,0,4,6
11851,12801,0,2,2,0,0,0,2,0,0,8,14
11852,12802,0,2,0,0,0,0,0,0,0,3,5
11853,12803,0,1,0,0,0,0,1,0,0,1,3
11854,12804,0,1,0,0,0,0,1,0,0,1,3
11855,12805,0,3,0,0,0,0,2,0,2,6,13
11856,12806,1,2,0,0,0,1,0,1,0,1,6
11857,12808,0,3,0,0,0,0,0,0,0,0,3
11858,12811,0,0,0,0,0,0,0,0,0,1,1
11859,12812,0,0,1,6,1,1,0,0,0,2,11
11860,12813,0,2,0,3,1,0,0,0,0,4,10
11861,12814,0,4,0,0,0,0,0,0,0,2,6
11862,12815,0,1,0,0,0,0,0,0,0,3,4
11863,12817,0,0,0,0,0,0,1,0,0,1,2
11864,12818,0,2,0,0,0,0,1,0,0,0,3
11865,12820,0,5,0,0,0,0,0,0,5,2,12
11866,12821,0,20,0,0,0,0,0,0,11,0,31
11867,12822,0,33,0,0,0,0,0,0,9,6,48
11868,12823,0,13,0,0,0,0,0,0,8,1,22
11869,12824,0,1,0,0,3,0,0,0,15,0,19
11870,12825,0,1,0,0,2,0,0,0,29,0,32
11871,12826,0,0,0,1,0,0,0,0,0,4,5
11872,12827,0,6,0,0,0,0,0,0,17,0,23
11873,12828,0,1,0,0,0,0,0,0,18,0,19
11874,12829,0,0,0,1,0,0,0,0,0,4,5
11875,12830,0,0,0,1,0,0,0,0,0,3,4
11876,12831,0,6,0,1,0,0,0,0,0,6,13
11877,12832,0,0,0,1,0,0,0,0,0,3,4
11878,12833,0,0,0,1,0,0,0,0,0,0,1
11879,12834,0,0,0,1,0,0,0,0,0,3,4
11880,12835,0,9,0,1,0,0,0,0,11,1,22
11881,12836,0,0,0,1,0,0,0,0,0,1,2
11882,12837,0,0,0,1,0,0,0,0,0,0,1
11883,12838,0,0,0,1,0,0,1,0,4,3,9
11884,12839,0,1,1,1,1,0,0,0,8,1,13
11885,12840,0,2,0,0,0,0,0,0,15,2,19
11886,12841,0,1,0,0,0,1,2,0,19,2,25
11887,12842,0,2,0,0,0,0,0,0,12,4,18
11888,12843,0,1,0,0,0,0,1,0,11,3,16
11889,12844,0,2,0,0,0,0,0,2,11,5,20
11890,12845,0,2,0,0,0,0,0,0,15,5,22
11891,12846,0,2,0,0,0,0,0,0,22,6,30
11892,12847,0,3,0,9,1,0,0,0,37,3,53
11893,12848,0,4,0,2,0,0,0,0,32,3,41
11894,12849,0,2,0,1,0,0,0,0,21,3,27
11895,12850,0,2,0,3,0,0,0,0,25,2,32
11896,12851,0,3,0,1,1,0,0,0,17,4,26
11897,12852,1,2,0,0,2,0,0,0,15,4,24
11898,12853,2,3,0,0,1,0,0,0,10,4,20
11899,12854,0,1,0,0,0,0,0,0,1,4,6
11900,12855,0,1,0,0,0,0,1,0,0,1,3
11901,12856,0,0,0,0,0,0,0,0,1,0,1
11902,12857,0,4,0,0,0,0,0,0,10,2,16
11903,12858,0,5,0,1,0,0,0,0,5,0,11
11904,12859,0,5,0,0,0,0,0,0,11,2,18
11905,12860,0,5,0,1,0,0,0,0,12,4,22
11906,12861,0,0,0,1,0,0,0,0,0,1,2
11907,12862,1,0,0,0,0,0,0,0,0,1,2
11908,12863,0,0,0,3,0,0,0,1,0,2,6
11909,12864,0,1,0,2,0,0,0,0,0,3,6
11910,12865,0,0,0,0,0,0,0,0,0,1,1
11911,12866,0,1,0,0,0,0,0,1,1,1,4
11912,12868,0,2,0,1,0,0,0,0,1,0,4
11913,12869,0,1,0,0,0,0,0,1,3,1,6
11914,12870,0,2,0,0,0,0,0,0,4,0,6
11915,12871,0,1,0,0,0,0,1,0,1,1,4
11916,12872,0,4,0,0,0,0,2,0,2,2,10
11917,12873,0,0,0,0,0,0,0,0,0,2,2
11918,12875,0,0,0,0,0,0,0,0,0,1,1
11919,12876,0,0,0,0,0,0,0,0,0,1,1
11920,12877,0,0,1,0,0,0,0,0,0,1,2
11921,12878,0,0,0,1,1,2,0,0,3,8,15
11922,12879,0,1,0,0,0,0,1,0,0,0,2
11923,12880,0,0,0,0,0,0,1,0,0,0,1
11924,12881,0,2,0,0,1,0,1,1,0,0,5
11925,12883,0,0,0,1,0,0,0,0,0,1,2
11926,12884,0,0,0,2,0,0,0,0,0,4,6
11927,12885,0,0,0,2,0,0,0,0,0,3,5
11928,12886,0,0,0,1,0,0,0,0,0,0,1
11929,12887,0,0,0,1,0,0,0,0,0,0,1
11930,12888,0,0,0,1,0,0,0,0,0,0,1
11931,12889,0,1,0,1,0,0,0,0,1,1,4
11932,12890,0,0,0,1,0,0,0,0,2,3,6
11933,12891,0,0,0,1,0,0,0,0,4,2,7
11934,12892,0,4,0,0,2,0,0,0,17,9,32
11935,12893,1,3,0,1,0,0,0,0,30,9,44
11936,12894,1,2,0,0,0,0,0,0,24,6,33
11937,12895,1,4,1,9,1,1,0,0,24,12,53
11938,12896,1,1,0,4,0,0,0,0,23,2,31
11939,12897,0,4,0,0,0,0,0,0,15,0,19
11940,12898,0,9,0,0,0,0,0,0,22,0,31
11941,12899,0,1,0,0,0,1,0,0,25,0,27
11942,12900,0,3,0,0,0,0,0,0,5,1,9
11943,12901,0,3,0,0,0,0,0,0,11,0,14
11944,12902,0,1,0,0,0,0,0,0,9,0,10
11945,12904,0,3,0,0,0,0,1,1,5,1,11
11946,12905,0,1,0,0,0,0,0,0,3,0,4
11947,12906,0,1,0,0,0,0,0,0,0,0,1
11948,12907,0,0,0,2,0,0,0,0,0,3,5
11949,12908,0,0,0,3,0,0,0,0,0,4,7
11950,12909,0,1,0,1,0,0,0,0,1,6,9
11951,12910,0,1,0,1,0,0,0,0,1,4,7
11952,12911,0,0,0,0,0,0,0,0,0,2,2
11953,12913,0,0,0,0,1,0,0,0,0,0,1
11954,12915,0,2,0,1,0,0,0,0,0,3,6
11955,12916,0,9,0,1,1,0,0,0,12,10,33
11956,12917,0,4,0,1,0,0,0,0,7,1,13
11957,12918,0,3,0,3,0,0,0,0,6,1,13
11958,12919,0,3,0,0,0,0,0,0,3,1,7
11959,12920,0,2,0,0,0,0,0,0,2,0,4
11960,12921,0,0,0,0,0,0,0,0,4,2,6
11961,12922,0,1,0,0,0,0,0,0,3,2,6
11962,12923,0,1,1,0,0,0,0,0,1,2,5
11963,12924,0,1,0,0,0,0,0,0,1,6,8
11964,12925,0,3,0,0,0,0,0,0,1,6,10
11965,12926,1,5,0,0,1,0,1,0,6,1,15
11966,12927,0,0,1,0,0,0,0,0,4,2,7
11967,12928,0,0,1,0,0,0,0,0,2,0,3
11968,12929,0,1,0,0,0,0,0,0,3,0,4
11969,12930,0,4,0,0,0,0,0,0,0,0,4
11970,12931,0,1,0,0,0,0,0,0,0,0,1
11971,12932,0,0,0,1,0,0,0,1,0,2,4
11972,12933,0,0,0,1,0,0,0,0,8,4,13
11973,12934,0,3,1,1,0,0,0,0,14,4,23
11974,12935,0,0,0,2,0,0,0,0,2,2,6
11975,12936,0,0,0,0,0,0,0,0,0,2,2
11976,12938,0,1,0,0,0,0,0,0,0,0,1
11977,12940,0,2,0,0,0,0,0,0,0,0,2
11978,12941,0,0,0,0,0,0,0,0,0,1,1
11979,12942,1,5,0,1,1,0,0,0,22,1,31
11980,12943,5,7,0,0,4,0,0,0,29,9,54
11981,12944,7,30,0,0,4,0,1,0,72,9,123
11982,12945,0,3,0,1,0,0,0,0,26,6,36
11983,12946,0,2,0,0,2,0,0,0,26,2,32
11984,12947,0,3,0,0,0,0,0,0,0,1,4
11985,12949,0,5,0,0,0,0,0,0,0,0,5
11986,12950,0,0,0,1,0,0,0,0,3,5,9
11987,12951,0,1,1,0,0,0,0,0,2,3,7
11988,12952,0,1,0,0,0,0,0,3,14,0,18
11989,12953,0,2,0,0,0,0,0,0,12,0,14
11990,12954,1,2,0,0,0,0,0,0,6,1,10
11991,12955,1,4,0,1,0,0,1,0,0,0,7
11992,12956,0,0,0,1,0,0,0,0,2,0,3
11993,12957,0,3,0,0,0,0,0,0,2,0,5
11994,12958,0,3,0,0,0,0,0,0,0,0,3
11995,12959,0,2,0,0,0,0,0,0,0,0,2
11996,12960,0,0,0,0,0,0,0,0,1,0,1
11997,12961,0,5,0,0,0,0,0,0,5,0,10
11998,12962,0,1,1,2,0,0,0,0,1,5,10
11999,12963,0,1,0,0,0,0,0,0,0,0,1
12000,12964,0,1,0,0,0,0,0,0,0,0,1
12001,12965,0,0,0,0,0,0,1,0,0,0,1
12002,12967,0,0,2,1,3,1,0,0,1,5,13
12003,12968,0,3,2,0,3,1,0,1,1,9,20
12004,12969,0,2,2,0,0,0,0,0,0,2,6
12005,12970,0,1,2,0,0,0,0,0,0,1,4
12006,12971,0,1,0,0,0,0,0,0,0,1,2
12007,12972,0,1,0,1,0,0,0,0,0,1,3
12008,12973,0,2,1,1,0,0,0,1,0,3,8
12009,12974,0,2,0,0,0,0,0,0,0,0,2
12010,12975,0,2,0,0,0,0,0,0,0,0,2
12011,12976,0,2,0,0,0,0,0,0,0,0,2
12012,12977,0,1,0,0,0,0,0,0,0,0,1
12013,12980,0,1,0,0,0,0,0,0,0,1,2
12014,12982,0,3,0,0,0,0,0,0,0,0,3
12015,12983,0,1,0,0,0,0,0,0,0,1,2
12016,12984,0,2,0,0,0,0,0,0,0,0,2
12017,12985,0,0,0,1,0,0,0,0,0,1,2
12018,12986,0,1,0,1,0,0,0,0,0,0,2
12019,12987,0,1,0,1,0,0,0,0,0,0,2
12020,12988,0,1,0,1,0,0,0,0,0,0,2
12021,12989,0,2,0,1,0,0,0,0,0,2,5
12022,12990,0,5,0,0,0,0,0,0,4,1,10
12023,12991,0,5,0,0,0,0,0,0,2,1,8
12024,12992,0,0,0,1,0,0,0,0,0,0,1
12025,12993,0,0,0,1,0,0,0,0,0,0,1
12026,12994,0,0,0,1,0,0,0,0,0,8,9
12027,12995,0,1,0,1,0,0,0,0,0,4,6
12028,12996,0,0,0,1,0,0,0,0,0,2,3
12029,12997,0,0,0,1,0,0,0,0,1,2,4
12030,12998,0,1,0,0,0,0,1,0,6,2,10
12031,12999,0,2,0,2,0,0,1,0,6,5,16
12032,13000,0,2,0,0,0,0,1,0,3,4,10
12033,13001,0,1,0,1,0,0,0,0,0,1,3
12034,13002,0,1,0,1,0,0,0,0,0,0,2
12035,13003,0,1,0,1,0,0,0,0,0,0,2
12036,13004,0,1,0,1,0,0,0,0,0,0,2
12037,13005,0,2,0,1,0,0,0,0,0,0,3
12038,13006,0,2,0,2,0,0,0,0,0,2,6
12039,13007,0,0,0,1,0,0,0,0,1,2,4
12040,13008,0,0,0,1,0,0,0,0,0,0,1
12041,13009,0,0,0,1,0,0,0,0,0,0,1
12042,13010,0,0,0,1,0,0,0,0,1,2,4
12043,13011,0,0,0,0,0,0,0,0,0,2,2
12044,13012,0,0,0,0,0,0,0,0,0,1,1
12045,13013,0,1,0,0,0,0,0,0,0,0,1
12046,13014,0,1,0,0,0,0,0,0,0,0,1
12047,13015,0,0,1,0,0,0,0,0,0,0,1
12048,13016,0,1,1,0,0,0,0,0,0,1,3
12049,13017,0,0,0,0,0,0,0,0,0,2,2
12050,13018,0,3,0,0,0,0,0,0,2,5,10
12051,13019,0,0,0,0,0,0,0,0,0,1,1
12052,13020,0,6,0,0,0,0,1,0,0,1,8
12053,13021,0,1,0,0,0,0,2,0,0,2,5
12054,13022,0,0,0,0,0,0,2,0,0,3,5
12055,13023,0,0,0,0,0,0,0,0,0,1,1
12056,13024,0,0,0,0,0,0,1,0,0,1,2
12057,13025,0,1,0,0,0,0,2,0,3,3,9
12058,13026,0,2,0,1,0,0,0,0,1,2,6
12059,13029,0,2,1,0,1,0,1,0,0,1,6
12060,13030,0,1,0,0,0,0,1,0,0,1,3
12061,13031,0,2,0,0,0,0,1,0,0,1,4
12062,13032,0,0,0,0,0,0,0,0,0,1,1
12063,13036,0,0,1,0,0,0,0,1,0,1,3
12064,13037,0,0,0,0,0,0,1,0,0,0,1
12065,13038,0,0,0,0,0,0,3,2,0,1,6
12066,13039,0,0,0,0,0,0,2,0,0,1,3
12067,13040,0,0,0,0,0,0,2,0,0,0,2
12068,13041,0,0,0,0,0,0,2,0,0,0,2
12069,13042,0,2,0,0,0,0,1,0,0,0,3
12070,13043,0,0,0,1,0,0,0,0,0,1,2
12071,13044,0,0,0,1,0,0,0,0,0,1,2
12072,13045,0,3,0,1,0,0,0,0,0,0,4
12073,13046,0,0,0,1,0,0,0,0,0,0,1
12074,13047,0,0,0,1,0,0,0,0,0,3,4
12075,13050,0,1,0,0,0,0,0,0,0,0,1
12076,13051,0,1,0,0,0,0,0,0,0,1,2
12077,13052,0,2,0,1,0,0,0,0,1,5,9
12078,13053,0,1,0,2,0,0,0,1,1,2,7
12079,13054,0,1,0,1,0,0,0,0,0,0,2
12080,13055,0,1,0,1,0,0,0,0,0,0,2
12081,13056,0,1,0,0,0,0,1,0,4,1,7
12082,13057,0,6,0,0,0,0,0,0,6,0,12
12083,13058,0,1,0,2,0,0,0,0,0,2,5
12084,13059,0,0,0,1,0,0,0,0,9,3,13
12085,13060,0,0,1,3,0,0,0,0,12,3,19
12086,13061,0,1,1,3,0,1,0,0,15,3,24
12087,13062,0,0,0,1,0,0,0,0,8,1,10
12088,13063,0,0,0,1,0,1,0,0,3,3,8
12089,13064,0,0,0,1,0,0,0,0,1,3,5
12090,13065,0,1,0,0,0,0,1,0,1,0,3
12091,13066,0,1,0,0,0,0,0,0,0,0,1
12092,13073,0,0,0,0,0,0,2,0,0,0,2
12093,13074,0,0,0,0,0,0,1,0,0,0,1
12094,13076,0,0,0,0,0,0,0,0,1,0,1
12095,13077,0,0,0,0,0,0,0,0,1,0,1
12096,13078,0,0,0,0,0,0,0,0,1,0,1
12097,13079,0,0,0,0,0,0,0,0,1,0,1
12098,13080,0,0,0,0,0,0,0,0,0,1,1
12099,13082,0,0,1,0,0,0,0,0,0,0,1
12100,13083,0,1,0,2,0,0,0,0,0,4,7
12101,13084,0,0,0,4,0,0,0,0,0,3,7
12102,13085,0,8,0,0,0,0,0,0,1,8,17
12103,13086,0,0,0,0,0,0,1,0,1,1,3
12104,13087,0,1,0,0,0,0,1,0,1,0,3
12105,13088,0,3,0,0,0,0,1,1,2,1,8
12106,13089,0,2,0,0,0,0,0,0,0,1,3
12107,13090,0,2,0,0,0,0,0,0,0,0,2
12108,13091,0,3,0,0,0,0,0,1,0,0,4
