index_seg,YEAR,MONTH,crime_total,METHOD_GUN,METHOD_KNIFE,METHOD_OTHERS,OFFENSE_ARSON,OFFENSE_ASSAULT W/DANGEROUS WEAPON,OFFENSE_BURGLARY,OFFENSE_HOMICIDE,OFFENSE_MOTOR VEHICLE THEFT,OFFENSE_ROBBERY,OFFENSE_SEX ABUSE,OFFENSE_THEFT F/AUTO,OFFENSE_THEFT/OTHER
7650,2017.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7651,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7652,2015.0,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7652,2015.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7652,2015.0,12.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7652,2016.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7653,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7653,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7653,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7653,2014.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7653,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7653,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7653,2015.0,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0
7653,2016.0,3.0,3,0,0,3,0,0,0,0,1,0,0,0,2
7653,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7653,2016.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7654,2014.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7654,2014.0,3.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7654,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7654,2015.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7654,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7654,2016.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7654,2016.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7654,2016.0,4.0,2,2,0,0,0,0,0,0,0,2,0,0,0
7654,2016.0,7.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7655,2014.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7655,2014.0,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0
7655,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7655,2014.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7655,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7655,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7655,2015.0,11.0,1,0,1,0,0,1,0,0,0,0,0,0,0
7655,2016.0,8.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7656,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7656,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7656,2014.0,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0
7656,2014.0,11.0,1,1,0,0,0,1,0,0,0,0,0,0,0
7656,2015.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,0
7656,2015.0,6.0,2,0,0,2,0,1,0,0,0,0,0,1,0
7656,2016.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,0
7656,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7656,2016.0,7.0,1,0,0,1,0,1,0,0,0,0,0,0,0
7656,2016.0,8.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7657,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7657,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7657,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7657,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7657,2014.0,10.0,4,0,1,3,0,1,0,0,0,2,0,0,1
7657,2014.0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,0
7657,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7657,2015.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7657,2016.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7657,2016.0,5.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7657,2016.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7658,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7658,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7658,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7658,2014.0,10.0,2,0,0,2,0,0,0,0,0,2,0,0,0
7658,2014.0,11.0,1,0,1,0,0,0,0,0,0,1,0,0,0
7658,2015.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7659,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7661,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7661,2014.0,12.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7661,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7661,2015.0,4.0,2,1,0,1,0,0,0,0,0,1,0,1,0
7661,2016.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0
7661,2016.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7661,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7662,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7662,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7662,2015.0,4.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7662,2016.0,6.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7662,2016.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7663,2014.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7663,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7663,2015.0,10.0,2,0,0,2,0,0,2,0,0,0,0,0,0
7663,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7664,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7664,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7664,2015.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7664,2015.0,11.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7664,2016.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7664,2016.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7664,2016.0,11.0,1,1,0,0,0,1,0,0,0,0,0,0,0
7665,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7666,2014.0,5.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7666,2014.0,10.0,2,0,0,2,0,0,0,0,0,1,0,1,0
7666,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7666,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7666,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7666,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7666,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7666,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7666,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7666,2016.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7666,2016.0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7666,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7667,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7667,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7667,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7668,2014.0,8.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7668,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7669,2013.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7669,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7669,2014.0,2.0,2,0,0,2,0,0,0,0,0,0,0,0,2
7669,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7669,2014.0,7.0,3,0,0,3,0,0,1,0,0,0,0,1,1
7669,2014.0,8.0,2,0,0,2,0,0,0,0,1,0,0,1,0
7669,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7669,2015.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7669,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7669,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7669,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7669,2016.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7669,2016.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7670,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7670,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7670,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7670,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7670,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7670,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7670,2016.0,7.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7670,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7671,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7671,2015.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7671,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7671,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7671,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7671,2015.0,8.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7671,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7671,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7672,2014.0,1.0,3,0,0,3,0,0,0,0,0,0,0,3,0
7672,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7672,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7672,2014.0,10.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7672,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7672,2015.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7672,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7672,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7672,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7672,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7672,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7672,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7672,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7673,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7673,2014.0,5.0,2,0,0,2,0,0,0,0,0,1,0,1,0
7673,2014.0,8.0,2,0,0,2,0,0,1,0,0,0,0,1,0
7673,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7673,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7673,2015.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7673,2015.0,5.0,1,0,1,0,0,1,0,0,0,0,0,0,0
7673,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7673,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7673,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7673,2016.0,9.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7673,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7673,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7673,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7674,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7674,2014.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7674,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7674,2015.0,3.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7674,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7674,2015.0,6.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7674,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7674,2015.0,8.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7674,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7674,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7675,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7675,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7675,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7675,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7675,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7675,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7675,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7675,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7676,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7676,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7676,2014.0,8.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7676,2015.0,3.0,2,0,1,1,0,1,0,0,0,0,0,0,1
7676,2015.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7676,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7676,2015.0,9.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7676,2016.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7676,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7676,2016.0,6.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7676,2016.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7676,2017.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7677,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7677,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7677,2014.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0
7677,2014.0,10.0,2,1,0,1,0,0,0,0,0,1,0,0,1
7677,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7677,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7677,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7677,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7677,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7677,2016.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7677,2016.0,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
7677,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7677,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7678,2014.0,1.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7678,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7678,2014.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0
7678,2014.0,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0
7678,2014.0,10.0,2,1,0,1,0,0,0,0,0,1,0,0,1
7678,2015.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7678,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7678,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7678,2016.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7678,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7678,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7678,2016.0,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7678,2017.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7678,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7679,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7679,2015.0,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0
7679,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7680,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7680,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7680,2014.0,9.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7680,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7680,2015.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7680,2015.0,9.0,1,1,0,0,0,1,0,0,0,0,0,0,0
7681,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7681,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7681,2015.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7682,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7682,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7682,2014.0,6.0,3,0,0,3,0,0,0,0,0,0,0,2,1
7682,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7682,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7682,2014.0,12.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7682,2015.0,1.0,3,0,0,3,0,0,0,0,0,0,0,2,1
7682,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7682,2015.0,10.0,2,0,1,1,0,1,0,0,0,0,0,1,0
7682,2015.0,12.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7682,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7682,2016.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7682,2016.0,10.0,3,0,0,3,0,0,0,0,0,0,0,2,1
7682,2016.0,11.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7682,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7683,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7683,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7683,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7684,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7684,2014.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7684,2014.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7684,2014.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7684,2015.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7684,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7684,2015.0,8.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7684,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7684,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7684,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7684,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7684,2016.0,11.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7685,2014.0,1.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7685,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7685,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7685,2014.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7685,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7685,2015.0,2.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7685,2015.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0
7685,2015.0,4.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7685,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7685,2015.0,10.0,1,0,1,0,0,0,0,0,0,1,0,0,0
7685,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7685,2016.0,10.0,2,0,0,2,0,0,0,0,0,1,0,1,0
7685,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7686,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7686,2015.0,2.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7687,2014.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7687,2014.0,11.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7687,2015.0,2.0,2,0,0,2,0,0,0,0,1,0,0,1,0
7687,2015.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7687,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7687,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7687,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7687,2015.0,10.0,1,1,0,0,0,0,0,0,0,1,0,0,0
7687,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7687,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7687,2016.0,4.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7687,2016.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7687,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7687,2016.0,10.0,3,0,0,3,0,0,0,0,0,0,0,3,0
7687,2016.0,11.0,3,0,0,3,0,0,0,0,0,0,0,3,0
7687,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7688,2014.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7688,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7688,2015.0,7.0,3,0,0,3,0,0,0,0,0,0,0,3,0
7688,2015.0,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0
7688,2016.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7688,2016.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7688,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7688,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7688,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7688,2016.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7688,2016.0,10.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7688,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2014.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2014.0,3.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7689,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7689,2014.0,6.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7689,2014.0,8.0,3,0,0,3,0,0,0,0,0,0,0,2,1
7689,2014.0,10.0,1,0,0,1,0,0,1,0,0,0,0,0,0
7689,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2015.0,1.0,2,0,0,2,0,0,0,0,1,0,0,0,1
7689,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2015.0,7.0,3,0,0,3,0,0,0,0,0,0,0,2,1
7689,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2015.0,11.0,3,0,0,3,0,0,0,0,1,0,0,2,0
7689,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2016.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7689,2016.0,7.0,4,0,0,4,0,0,0,0,0,0,0,2,2
7689,2016.0,8.0,3,0,1,2,0,1,0,0,1,0,0,1,0
7689,2016.0,10.0,2,0,0,2,0,0,0,0,2,0,0,0,0
7689,2016.0,11.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7690,2014.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2014.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7690,2014.0,5.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7690,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2014.0,8.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7690,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2015.0,1.0,3,0,0,3,0,0,0,0,0,0,0,2,1
7690,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2015.0,5.0,3,0,0,3,0,0,0,0,0,0,0,3,0
7690,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2015.0,7.0,3,0,0,3,0,0,0,0,0,0,0,3,0
7690,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2015.0,12.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2016.0,3.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7690,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2016.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2016.0,6.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7690,2016.0,7.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7690,2016.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2016.0,9.0,3,1,0,2,0,0,0,0,0,1,0,2,0
7690,2016.0,10.0,3,0,0,3,0,0,0,0,0,0,0,3,0
7690,2016.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7690,2016.0,12.0,2,0,0,2,0,0,0,0,0,0,0,2,0
7690,2017.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7691,2013.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7691,2014.0,1.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7691,2014.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7691,2014.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7691,2014.0,5.0,2,0,0,2,0,1,0,0,0,0,0,0,1
7691,2014.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7691,2014.0,8.0,2,0,0,2,0,0,0,0,0,0,0,1,1
7691,2014.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0
7691,2014.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7691,2014.0,11.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7691,2014.0,12.0,3,0,0,3,0,0,0,0,0,0,0,3,0
7691,2015.0,1.0,3,0,0,3,0,0,0,0,0,0,0,2,1
7691,2015.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1
7691,2015.0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7691,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0
7691,2015.0,10.0,2,0,0,2,0,0,0,0,0,0,0,1,1
