index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,crime_total,moving_total,parking_total
390,13.0,1.0,4.0,0.0,109.0,22.0,280.31601801222257
391,22.0,1.0,13.0,1.0,113.0,1.0,1641.0
392,29.0,5.0,18.0,2.0,156.0,32.0,2822.0
393,39.0,8.0,24.0,4.0,248.0,17.0,1394.0
394,32.0,6.0,36.0,18.0,231.0,19.0,372.0
395,28.0,4.0,18.0,7.0,148.0,7.0,868.0
396,28.0,3.0,24.0,3.0,108.0,9.0,438.0
397,10.0,5.0,6.0,0.0,71.0,15.0,280.31601801222257
398,10.0,6.0,5.0,0.0,81.0,92.87821782178214,518.0
399,6.0,2.0,4.0,0.0,83.0,2.0,3.0
400,5.0,2.0,8.0,0.0,132.0,92.87821782178214,701.0
401,5.0,3.0,10.0,0.0,156.0,5.0,123.0
402,5.0,2.0,27.0,12.0,180.0,92.87821782178214,2566.0
403,63.0,11.0,86.0,62.0,292.0,62.0,685.0
404,28.0,5.0,38.0,30.0,190.0,14.0,28.0
405,24.0,1.0,21.0,12.0,236.0,1.0,1102.0
406,19.0,3.0,4.0,0.0,139.0,5.0,1830.0
407,5.0,2.0,20.0,0.0,305.0,1.0,217.0
408,38.0,2.241291147331416,5.0,0.0,92.0,92.87821782178214,194.0
409,44.0,1.0,14.0,0.0,60.0,92.87821782178214,148.0
410,10.0,1.0,12.0,0.0,56.0,1.0,86.0
411,1.0,2.0,15.0,0.0,43.0,1.0,78.0
412,0.0,2.0,15.0,0.0,38.0,92.87821782178214,58.0
413,1.0,2.241291147331416,16.0,0.0,19.0,92.87821782178214,25.0
414,2.0,2.241291147331416,5.0,0.0,18.0,92.87821782178214,280.31601801222257
415,3.0,2.241291147331416,4.0,0.0,14.0,92.87821782178214,27.0
416,1.0,2.241291147331416,7.0,0.0,27.0,92.87821782178214,14.0
417,4.0,2.0,17.0,0.0,28.0,5.0,53.0
418,6.0,1.0,11.0,0.0,29.0,1.0,161.0
419,4.0,2.241291147331416,16.0,0.0,32.0,1.0,141.0
420,6.0,2.241291147331416,18.0,0.0,44.0,1.0,229.0
421,3.0,2.241291147331416,11.0,0.0,48.0,1.0,130.0
422,4.0,2.241291147331416,2.0,0.0,38.0,2.0,87.0
423,4.0,2.241291147331416,3.0,0.0,25.0,1.0,6.0
424,8.0,2.241291147331416,1.0,0.0,10.0,92.87821782178214,280.31601801222257
425,10.0,2.241291147331416,0.0,0.0,6.0,92.87821782178214,16.0
426,11.0,1.0,6.0,0.0,6.0,1.0,4.0
427,9.0,2.241291147331416,9.0,0.0,6.0,3.0,20.0
428,4.0,2.241291147331416,11.0,0.0,6.0,92.87821782178214,15.0
429,1.0,2.241291147331416,5.0,0.0,9.0,92.87821782178214,280.31601801222257
430,2.0,2.241291147331416,2.0,0.0,12.0,92.87821782178214,19.0
431,3.0,2.241291147331416,1.0,0.0,27.0,92.87821782178214,280.31601801222257
432,3.0,2.241291147331416,3.0,0.0,30.0,92.87821782178214,6.0
433,4.0,2.241291147331416,2.0,0.0,27.0,92.87821782178214,2.0
434,3.0,2.241291147331416,2.0,0.0,31.0,92.87821782178214,7.0
435,3.0,2.241291147331416,1.0,0.0,35.0,92.87821782178214,4.0
436,3.0,2.241291147331416,5.0,0.0,23.0,92.87821782178214,2.0
437,5.0,2.241291147331416,11.0,0.0,46.0,92.87821782178214,4.0
438,7.0,1.0,1.0,0.0,25.0,92.87821782178214,280.31601801222257
439,4.0,2.241291147331416,0.0,0.0,12.0,92.87821782178214,16.0
440,8.0,2.241291147331416,5.0,0.0,11.0,2.0,12.0
441,9.0,2.241291147331416,5.0,0.0,16.0,6.0,280.31601801222257
442,3.0,2.241291147331416,4.0,0.0,12.0,92.87821782178214,4.0
443,4.0,2.241291147331416,7.0,0.0,13.0,92.87821782178214,280.31601801222257
444,6.0,2.241291147331416,3.0,0.0,16.0,92.87821782178214,280.31601801222257
445,4.0,2.241291147331416,7.0,0.0,7.0,92.87821782178214,2.0
446,4.0,2.241291147331416,2.0,1.0,5.0,1.0,4.0
447,4.0,2.241291147331416,6.0,1.0,4.0,92.87821782178214,16.0
448,3.0,2.241291147331416,21.0,0.0,13.0,92.87821782178214,57.0
449,4.0,2.241291147331416,16.0,0.0,16.0,92.87821782178214,6.0
450,7.0,1.0,8.0,0.0,33.0,92.87821782178214,28.0
451,10.0,1.0,41.0,0.0,31.0,92.87821782178214,10.0
452,10.0,1.0,39.0,0.0,24.0,92.87821782178214,71.0
453,4.0,2.241291147331416,23.0,0.0,23.0,1.0,105.0
454,5.0,2.241291147331416,14.0,0.0,21.0,92.87821782178214,33.0
455,2.0,1.0,7.0,0.0,15.0,1.0,19.0
456,5.0,2.241291147331416,8.0,0.0,18.0,92.87821782178214,12.0
457,6.0,2.241291147331416,10.0,0.0,15.0,92.87821782178214,7.0
458,8.0,2.241291147331416,1.0,0.0,19.0,92.87821782178214,6.0
459,7.0,2.241291147331416,1.0,0.0,20.0,92.87821782178214,56.0
460,4.0,2.241291147331416,8.0,0.0,22.0,1.0,280.31601801222257
461,1.0,2.241291147331416,8.0,0.0,18.0,92.87821782178214,70.0
462,1.0,2.0,22.0,0.0,21.0,92.87821782178214,66.0
463,1.0,2.0,13.0,0.0,22.0,1.0,67.0
464,1.0,2.241291147331416,31.0,0.0,20.0,92.87821782178214,46.0
465,1.0,2.241291147331416,7.0,0.0,32.0,4.0,137.0
466,2.0,1.0,6.0,1.0,30.0,92.87821782178214,227.0
467,9.0,1.0,8.0,1.0,40.0,92.87821782178214,288.0
468,10.0,2.0,2.0,0.0,49.0,2.0,69.0
469,5.0,2.241291147331416,1.0,0.0,34.0,92.87821782178214,6.0
470,6.0,1.0,6.0,0.0,30.0,92.87821782178214,7.0
471,8.0,1.0,7.0,0.0,21.0,1.0,280.31601801222257
472,7.0,2.241291147331416,0.0,0.0,12.0,92.87821782178214,280.31601801222257
473,5.0,2.241291147331416,1.0,0.0,12.0,2.0,15.0
474,2.0,2.241291147331416,11.0,0.0,14.0,92.87821782178214,13.0
475,4.0,2.241291147331416,6.0,0.0,14.0,92.87821782178214,280.31601801222257
476,1.0,2.241291147331416,5.0,0.0,14.0,92.87821782178214,6.0
477,1.0,2.241291147331416,3.0,0.0,14.0,1.0,1.0
478,1.0,2.241291147331416,1.0,0.0,12.0,92.87821782178214,11.0
479,1.0,2.241291147331416,2.0,0.0,15.0,92.87821782178214,280.31601801222257
480,2.0,2.241291147331416,8.0,0.0,18.0,92.87821782178214,280.31601801222257
481,6.0,2.241291147331416,8.0,0.0,28.0,1.0,2.0
482,5.0,2.241291147331416,6.0,0.0,33.0,92.87821782178214,3.0
483,3.0,2.241291147331416,5.0,0.0,33.0,92.87821782178214,280.31601801222257
484,3.0,2.241291147331416,5.0,0.0,34.0,92.87821782178214,20.0
485,3.0,2.241291147331416,3.0,0.0,35.0,92.87821782178214,2.0
486,4.0,2.241291147331416,1.0,0.0,28.0,92.87821782178214,4.0
487,3.0,2.241291147331416,4.0,0.0,32.0,92.87821782178214,5.0
488,3.0,2.241291147331416,2.0,0.0,19.0,92.87821782178214,6.0
489,4.0,2.241291147331416,8.0,0.0,13.0,92.87821782178214,11.0
490,3.0,2.241291147331416,9.0,0.0,5.0,92.87821782178214,280.31601801222257
491,3.0,2.241291147331416,12.0,0.0,6.0,92.87821782178214,10.0
492,0.0,1.6666666666666667,26.0,0.0,25.0,37.07777777777777,24.0
493,0.0,1.6666666666666667,3.0,0.0,8.0,37.07777777777777,10.0
494,2.0,1.6666666666666667,3.0,0.0,16.0,37.07777777777777,130.35414012738855
495,4.0,1.6666666666666667,12.0,0.0,35.0,37.07777777777777,12.0
496,3.0,1.6666666666666667,0.0,0.0,27.0,37.07777777777777,130.35414012738855
497,54.0,2.241291147331416,33.0,9.0,139.0,8.0,8145.0
498,40.0,1.0,13.0,7.0,134.0,2.0,319.0
499,55.0,6.0,15.0,8.0,271.0,1.0,3320.0
500,29.0,7.0,21.0,11.0,286.0,18.0,1264.0
501,19.0,1.0,9.0,4.0,231.0,1.0,1213.0
502,11.0,2.241291147331416,25.0,0.0,176.0,92.87821782178214,379.0
503,6.0,1.0,18.0,0.0,141.0,92.87821782178214,32.0
504,38.0,2.0,14.0,0.0,94.0,92.87821782178214,806.0
505,44.0,2.241291147331416,8.0,0.0,139.0,92.87821782178214,354.0
506,45.0,1.0,11.0,1.0,143.0,1.0,402.0
507,19.0,2.0,13.0,0.0,148.0,4.0,142.0
508,3.0,2.241291147331416,14.0,0.0,78.0,6.0,14.0
509,32.0,5.0,20.0,2.0,1.0,92.87821782178214,2787.0
510,67.0,5.0,44.0,4.0,31.0,4.0,6200.0
511,53.0,1.0,15.0,1.0,77.0,4.0,2375.0
512,52.0,2.0,12.0,3.0,349.0,3.0,1776.0
513,69.0,1.0,27.0,19.0,338.0,6.0,1081.0
514,72.0,3.0,33.0,19.0,278.0,15.0,886.0
515,41.0,7.0,11.0,9.0,98.0,6.0,1377.0
516,43.0,4.0,13.0,6.0,89.0,92.87821782178214,280.31601801222257
517,37.0,1.0,11.0,5.0,97.0,1.0,666.0
518,45.0,1.0,13.0,6.0,107.0,14.0,397.0
519,37.0,4.0,13.0,2.0,85.0,16.0,280.31601801222257
520,47.0,5.0,16.0,1.0,106.0,7.0,887.0
521,46.0,2.241291147331416,8.0,1.0,118.0,12.0,729.0
522,35.0,1.0,10.0,0.0,106.0,179.0,266.0
523,20.0,3.0,13.0,0.0,67.0,2.0,325.0
524,20.0,2.0,11.0,0.0,66.0,92.87821782178214,6.0
525,28.0,2.241291147331416,14.0,0.0,80.0,92.87821782178214,174.0
526,22.0,2.241291147331416,12.0,0.0,83.0,92.87821782178214,20.0
527,17.0,2.0,5.0,0.0,242.0,2.0,2413.0
528,23.0,5.0,8.0,3.0,325.0,15.0,1000.0
529,22.0,6.0,7.0,3.0,302.0,5.0,948.0
530,14.0,1.0,8.0,0.0,245.0,13.0,469.0
531,14.0,2.241291147331416,10.0,0.0,211.0,3.0,108.0
532,5.0,4.0,4.0,0.0,116.0,92.87821782178214,600.0
533,5.0,2.241291147331416,10.0,0.0,78.0,92.87821782178214,76.0
534,3.0,2.241291147331416,0.0,0.0,73.0,92.87821782178214,280.31601801222257
535,16.0,2.241291147331416,0.0,0.0,6.0,92.87821782178214,280.31601801222257
536,14.0,2.241291147331416,0.0,0.0,11.0,92.87821782178214,280.31601801222257
537,4.0,2.241291147331416,2.0,0.0,21.0,92.87821782178214,1.0
538,3.0,2.241291147331416,5.0,0.0,22.0,92.87821782178214,6.0
539,0.0,1.0,26.0,0.0,38.0,1.0,91.0
540,0.0,1.0,14.0,0.0,39.0,1.0,120.0
541,0.0,2.0,2.0,0.0,36.0,1.0,2.0
542,0.0,2.241291147331416,21.0,0.0,31.0,92.87821782178214,31.0
543,0.0,1.0,19.0,1.0,22.0,92.87821782178214,38.0
544,1.0,2.241291147331416,3.0,0.0,20.0,92.87821782178214,19.0
545,5.0,2.241291147331416,18.0,0.0,18.0,92.87821782178214,7.0
546,4.0,2.241291147331416,13.0,0.0,16.0,92.87821782178214,280.31601801222257
547,2.0,2.241291147331416,10.0,0.0,20.0,92.87821782178214,169.0
548,4.0,2.0,13.0,0.0,42.0,92.87821782178214,231.0
549,11.0,2.0,5.0,0.0,46.0,92.87821782178214,179.0
550,9.0,1.0,12.0,0.0,48.0,7.0,131.0
551,8.0,1.0,11.0,0.0,41.0,92.87821782178214,106.0
552,7.0,2.241291147331416,8.0,0.0,12.0,1.0,4.0
553,9.0,2.241291147331416,4.0,0.0,14.0,1.0,33.0
554,11.0,1.0,11.0,0.0,10.0,92.87821782178214,130.0
555,6.0,2.241291147331416,2.0,0.0,7.0,92.87821782178214,17.0
556,3.0,2.241291147331416,1.0,0.0,15.0,92.87821782178214,280.31601801222257
557,2.0,1.0,0.0,0.0,20.0,92.87821782178214,8.0
558,3.0,2.241291147331416,2.0,0.0,73.0,92.87821782178214,22.0
559,3.0,1.0,6.0,0.0,47.0,92.87821782178214,20.0
560,3.0,2.241291147331416,4.0,0.0,50.0,92.87821782178214,20.0
561,3.0,2.241291147331416,6.0,0.0,42.0,92.87821782178214,280.31601801222257
562,6.0,2.241291147331416,9.0,0.0,76.0,92.87821782178214,2.0
563,6.0,2.241291147331416,14.0,0.0,28.0,92.87821782178214,130.0
564,7.0,2.241291147331416,16.0,0.0,26.0,92.87821782178214,15.0
565,4.0,2.241291147331416,3.0,0.0,25.0,92.87821782178214,29.0
566,3.0,2.241291147331416,4.0,0.0,12.0,92.87821782178214,2.0
567,3.0,2.241291147331416,2.0,0.0,13.0,92.87821782178214,6.0
568,4.0,2.241291147331416,12.0,0.0,42.0,92.87821782178214,111.0
569,3.0,2.241291147331416,5.0,0.0,44.0,92.87821782178214,30.0
570,4.0,1.6666666666666667,0.0,0.0,71.0,37.07777777777777,4.0
571,49.0,2.0,5.0,0.0,14.0,2.0,633.0
572,64.0,2.0,13.0,1.0,128.0,20.0,178.0
573,75.0,4.0,20.0,5.0,237.0,1.0,1047.0
574,43.0,2.0,23.0,15.0,253.0,3.0,2229.0
575,17.0,5.0,26.0,16.0,239.0,3.0,9.0
576,24.0,3.0,25.0,13.0,101.0,3.0,1729.0
577,27.0,2.0,35.0,25.0,116.0,4.0,2101.0
578,20.0,2.241291147331416,25.0,18.0,144.0,5.0,280.31601801222257
579,28.0,2.241291147331416,18.0,8.0,122.0,92.87821782178214,1819.0
580,41.0,2.0,24.0,4.0,171.0,4.0,1589.0
581,17.0,2.241291147331416,10.0,0.0,180.0,3.0,750.0
582,14.0,2.241291147331416,13.0,0.0,120.0,92.87821782178214,611.0
583,12.0,2.241291147331416,12.0,0.0,85.0,92.87821782178214,1017.0
584,10.0,1.0,25.0,0.0,88.0,92.87821782178214,133.0
585,6.0,2.241291147331416,9.0,1.0,62.0,92.87821782178214,376.0
586,8.0,1.0,7.0,0.0,85.0,92.87821782178214,254.0
587,6.0,2.241291147331416,11.0,0.0,84.0,92.87821782178214,41.0
588,3.0,2.241291147331416,9.0,0.0,126.0,92.87821782178214,90.0
589,24.0,3.0,9.0,2.0,260.0,92.87821782178214,845.0
590,13.0,1.0,15.0,0.0,185.0,92.87821782178214,593.0
591,9.0,2.241291147331416,5.0,1.0,140.0,8.0,27.0
592,6.0,1.0,25.0,0.0,119.0,92.87821782178214,676.0
593,4.0,2.241291147331416,31.0,0.0,66.0,92.87821782178214,89.0
594,8.0,2.241291147331416,7.0,0.0,51.0,2.0,100.0
595,6.0,1.0,6.0,0.0,31.0,92.87821782178214,280.31601801222257
596,6.0,1.0,20.0,0.0,50.0,92.87821782178214,21.0
597,68.0,5.0,38.0,8.0,148.0,2.0,5874.0
598,64.0,2.0,51.0,37.0,192.0,11.0,238.0
599,45.0,5.0,60.0,43.0,205.0,2.0,1778.0
600,58.0,5.0,36.0,17.0,224.0,13.0,2297.0
601,32.0,2.241291147331416,3.0,0.0,68.0,2.0,280.31601801222257
602,44.0,3.0,8.0,4.0,70.0,6.0,422.0
603,45.0,4.0,18.0,6.0,66.0,2.0,903.0
604,24.0,2.0,10.0,1.0,105.0,92.87821782178214,1588.0
605,24.0,2.0,12.0,5.0,93.0,92.87821782178214,280.31601801222257
606,55.0,2.0,32.0,5.0,130.0,92.87821782178214,69.0
607,61.0,9.0,26.0,0.0,143.0,9.0,761.0
608,29.0,3.0,9.0,0.0,102.0,1.0,351.0
609,22.0,2.241291147331416,10.0,0.0,86.0,1.0,250.0
610,25.0,1.0,15.0,0.0,80.0,2.0,39.0
611,23.0,1.0,19.0,0.0,59.0,2.0,905.0
612,17.0,2.0,14.0,1.0,86.0,6.0,316.0
613,7.0,2.241291147331416,7.0,0.0,65.0,3.0,35.0
614,6.0,2.0,9.0,1.0,101.0,5.0,287.0
615,8.0,1.0,6.0,1.0,110.0,2.0,12.0
616,4.0,3.0,15.0,0.0,182.0,92.87821782178214,1499.0
617,30.0,3.0,53.0,2.0,266.0,3.0,727.0
618,35.0,2.0,15.0,1.0,238.0,20.0,526.0
619,13.0,3.0,39.0,0.0,199.0,92.87821782178214,678.0
620,18.0,4.0,28.0,0.0,171.0,2.0,388.0
621,15.0,3.0,20.0,0.0,129.0,4.0,419.0
622,11.0,2.0,20.0,0.0,106.0,3.0,131.0
623,10.0,2.241291147331416,37.0,0.0,72.0,8.0,156.0
624,9.0,5.0,35.0,0.0,81.0,92.87821782178214,183.0
625,11.0,5.0,19.0,0.0,54.0,1.0,306.0
626,19.0,2.0,44.0,0.0,58.0,6.0,237.0
627,24.0,2.0,12.0,0.0,85.0,92.87821782178214,312.0
628,26.0,1.0,21.0,0.0,95.0,2.0,506.0
629,7.0,1.0,19.0,1.0,22.0,92.87821782178214,20.0
630,7.0,2.0,11.0,0.0,22.0,1.0,4.0
631,4.0,1.0,9.0,0.0,14.0,2.0,280.31601801222257
632,3.0,2.241291147331416,7.0,0.0,14.0,92.87821782178214,280.31601801222257
633,7.0,1.0,15.0,0.0,17.0,92.87821782178214,280.31601801222257
634,7.0,1.0,18.0,0.0,12.0,1.0,27.0
635,5.0,2.241291147331416,27.0,0.0,14.0,1.0,12.0
636,2.0,2.241291147331416,20.0,0.0,16.0,1.0,24.0
637,3.0,2.241291147331416,9.0,0.0,15.0,92.87821782178214,62.0
638,3.0,2.241291147331416,19.0,0.0,21.0,92.87821782178214,73.0
639,5.0,2.241291147331416,25.0,0.0,39.0,2.0,96.0
640,5.0,2.0,56.0,0.0,46.0,3.0,70.0
641,5.0,4.0,60.0,0.0,43.0,1.0,142.0
642,10.0,3.0,37.0,0.0,58.0,5.0,23.0
643,10.0,1.0,29.0,0.0,50.0,12.0,84.0
644,5.0,2.0,19.0,0.0,26.0,2.0,2.0
645,3.0,2.0,11.0,0.0,28.0,1.0,18.0
646,8.0,3.0,10.0,0.0,17.0,5.0,35.0
647,50.0,1.0,13.0,0.0,35.0,5.0,238.0
648,56.0,9.0,13.0,2.0,103.0,8.0,120.0
649,56.0,10.0,23.0,8.0,109.0,13.0,201.0
650,73.0,11.0,22.0,8.0,110.0,16.0,38.0
651,54.0,4.0,6.0,3.0,76.0,92.87821782178214,209.0
652,90.0,4.0,29.0,1.0,77.0,12.0,305.0
653,81.0,7.0,25.0,1.0,148.0,7.0,1392.0
654,81.0,14.0,53.0,11.0,189.0,25.0,1912.0
655,82.0,10.0,51.0,5.0,212.0,19.0,679.0
656,54.0,5.0,32.0,4.0,136.0,9.0,4074.0
657,71.0,7.0,59.0,18.0,226.0,31.0,871.0
658,52.0,7.0,49.0,6.0,228.0,15.0,4146.0
659,50.0,1.0,41.0,6.0,218.0,32.0,65.0
660,46.0,2.0,32.0,4.0,279.0,1.0,1304.0
661,45.0,3.0,33.0,1.0,215.0,15.0,467.0
662,49.0,5.0,39.0,7.0,171.0,1.0,1865.0
663,43.0,4.0,35.0,21.0,182.0,4.0,373.0
664,40.0,3.0,20.0,7.0,155.0,17.0,1945.0
665,52.0,1.0,42.0,16.0,203.0,81.0,893.0
666,57.0,1.0,38.0,21.0,211.0,4.0,1366.0
667,49.0,6.0,34.0,21.0,272.0,47.0,413.0
668,42.0,6.0,56.0,24.0,241.0,4.0,983.0
669,49.0,10.0,68.0,35.0,222.0,49.0,1919.0
670,41.0,4.0,51.0,27.0,169.0,13.0,1249.0
671,45.0,1.0,28.0,12.0,152.0,4.0,632.0
672,25.0,1.0,10.0,2.0,113.0,4.0,740.0
673,25.0,2.0,8.0,0.0,86.0,1.0,22.0
674,22.0,3.0,13.0,0.0,125.0,45.0,243.0
675,20.0,1.0,9.0,0.0,108.0,6.0,8.0
676,13.0,2.241291147331416,2.0,0.0,59.0,2.0,280.31601801222257
677,11.0,4.0,3.0,0.0,92.0,92.87821782178214,95.0
678,12.0,3.0,6.0,0.0,53.0,92.87821782178214,280.31601801222257
679,17.0,3.0,13.0,0.0,61.0,15.0,202.0
680,9.0,1.0,13.0,0.0,53.0,16.0,280.31601801222257
681,27.0,4.0,23.0,3.0,57.0,3.0,70.0
682,12.0,2.241291147331416,8.0,2.0,65.0,7.0,39.0
683,21.0,1.0,16.0,0.0,65.0,2.0,142.0
684,5.0,2.241291147331416,3.0,0.0,12.0,92.87821782178214,280.31601801222257
685,6.0,2.241291147331416,15.0,0.0,21.0,1.0,35.0
686,7.0,2.241291147331416,9.0,0.0,13.0,92.87821782178214,280.31601801222257
687,4.0,1.0,8.0,0.0,14.0,1.0,35.0
688,4.0,2.241291147331416,11.0,0.0,10.0,92.87821782178214,8.0
689,5.0,2.241291147331416,11.0,0.0,10.0,92.87821782178214,16.0
690,3.0,1.0,9.0,0.0,8.0,2.0,2.0
691,3.0,2.241291147331416,5.0,0.0,9.0,92.87821782178214,4.0
692,4.0,2.241291147331416,3.0,0.0,8.0,92.87821782178214,39.0
693,4.0,2.241291147331416,10.0,0.0,13.0,92.87821782178214,12.0
694,6.0,2.241291147331416,0.0,0.0,8.0,92.87821782178214,280.31601801222257
695,5.0,2.241291147331416,0.0,0.0,4.0,92.87821782178214,1.0
696,5.0,2.241291147331416,0.0,0.0,4.0,92.87821782178214,280.31601801222257
697,5.0,2.241291147331416,0.0,0.0,5.0,92.87821782178214,2.0
698,3.0,2.241291147331416,3.0,0.0,6.0,92.87821782178214,8.0
699,4.0,2.241291147331416,4.0,0.0,8.0,92.87821782178214,19.0
700,7.0,2.241291147331416,5.0,0.0,9.0,92.87821782178214,280.31601801222257
701,6.0,1.0,6.0,0.0,9.0,1.0,10.0
702,3.0,2.241291147331416,13.0,0.0,10.0,92.87821782178214,2.0
703,3.0,2.241291147331416,11.0,0.0,6.0,92.87821782178214,280.31601801222257
704,4.0,2.241291147331416,2.0,0.0,15.0,92.87821782178214,39.0
705,4.0,2.0,4.0,0.0,25.0,2.0,135.0
706,5.0,2.241291147331416,2.0,0.0,27.0,92.87821782178214,13.0
707,4.0,2.241291147331416,0.0,0.0,15.0,92.87821782178214,280.31601801222257
708,3.0,2.241291147331416,0.0,0.0,7.0,92.87821782178214,280.31601801222257
709,3.0,1.6666666666666667,4.0,0.0,41.0,37.07777777777777,141.0
710,2.0,1.6666666666666667,3.0,0.0,30.0,37.07777777777777,86.0
711,3.0,1.6666666666666667,7.0,0.0,43.0,1.0,59.0
712,7.0,1.6666666666666667,11.0,0.0,71.0,37.07777777777777,78.0
713,13.0,1.6666666666666667,4.0,0.0,2.0,37.07777777777777,130.35414012738855
714,27.0,2.241291147331416,0.0,0.0,18.0,92.87821782178214,280.31601801222257
715,25.0,3.0,5.0,0.0,0.0,92.87821782178214,2880.0
716,45.0,10.0,16.0,0.0,6.0,22.0,296.0
717,4.0,2.241291147331416,5.0,0.0,37.0,3.0,51.0
718,3.0,2.241291147331416,4.0,0.0,28.0,92.87821782178214,280.31601801222257
719,3.0,2.241291147331416,2.0,0.0,26.0,92.87821782178214,280.31601801222257
720,4.0,2.241291147331416,14.0,0.0,29.0,22.0,32.0
721,4.0,2.241291147331416,6.0,0.0,23.0,92.87821782178214,169.0
722,4.0,2.241291147331416,9.0,1.0,29.0,1.0,14.0
723,14.0,1.6666666666666667,17.0,1.0,144.0,37.07777777777777,342.0
724,0.0,4.0,0.0,0.0,1.0,5833.0,79.5
725,60.0,2.241291147331416,15.0,5.0,40.0,2.0,2907.0
726,57.0,4.0,28.0,14.0,249.0,6.0,1530.0
727,43.0,5.0,37.0,22.0,219.0,7.0,3072.0
728,47.0,6.0,40.0,15.0,238.0,8.0,1296.0
729,37.0,5.0,22.0,5.0,46.0,11.0,280.31601801222257
730,63.0,3.0,28.0,10.0,78.0,92.87821782178214,1466.0
731,76.0,7.0,29.0,14.0,86.0,21.0,649.0
732,68.0,7.0,45.0,27.0,104.0,11.0,1874.0
733,49.0,4.0,40.0,17.0,82.0,5.0,114.0
734,41.0,2.0,22.0,3.0,80.0,23.0,904.0
735,60.0,4.0,24.0,3.0,93.0,8.0,636.0
736,45.0,2.0,38.0,1.0,90.0,92.87821782178214,264.0
737,22.0,1.0,8.0,0.0,64.0,2.0,208.0
738,26.0,2.0,21.0,0.0,117.0,92.87821782178214,484.0
739,15.0,1.0,8.0,0.0,148.0,1.0,53.0
740,15.0,2.241291147331416,9.0,0.0,129.0,1.0,196.0
741,17.0,2.241291147331416,11.0,1.0,123.0,2.0,38.0
742,11.0,1.0,3.0,0.0,115.0,92.87821782178214,839.0
743,10.0,3.0,18.0,0.0,216.0,2.0,1473.0
744,10.0,1.0,17.0,0.0,278.0,6.0,19.0
745,20.0,1.0,12.0,2.0,253.0,92.87821782178214,1291.0
746,29.0,1.0,27.0,2.0,240.0,6.0,1176.0
747,20.0,1.0,11.0,0.0,193.0,9.0,551.0
748,33.0,2.0,24.0,1.0,168.0,1.0,127.0
749,28.0,4.0,12.0,1.0,78.0,7.0,280.31601801222257
750,15.0,3.0,10.0,0.0,131.0,4.0,749.0
751,18.0,4.0,30.0,0.0,96.0,6.0,172.0
752,18.0,3.0,6.0,0.0,61.0,17.0,155.0
753,13.0,2.0,6.0,0.0,54.0,3.0,197.0
754,10.0,3.0,12.0,0.0,63.0,5.0,256.0
755,14.0,2.0,17.0,0.0,71.0,3.0,428.0
756,12.0,2.0,17.0,0.0,110.0,92.87821782178214,153.0
757,11.0,2.0,22.0,0.0,150.0,1.0,448.0
758,7.0,4.0,14.0,1.0,146.0,3.0,129.0
759,11.0,2.0,11.0,0.0,125.0,1.0,207.0
760,18.0,2.0,11.0,0.0,155.0,3.0,524.0
761,13.0,2.241291147331416,19.0,0.0,170.0,3.0,297.0
762,11.0,2.241291147331416,15.0,0.0,89.0,6.0,39.0
763,5.0,2.241291147331416,11.0,0.0,31.0,1.0,280.31601801222257
764,9.0,2.0,10.0,0.0,39.0,7.0,75.0
765,15.0,1.0,15.0,0.0,45.0,1.0,50.0
766,8.0,2.0,9.0,0.0,41.0,1.0,126.0
767,12.0,3.0,12.0,0.0,50.0,2.0,101.0
768,11.0,4.0,11.0,0.0,37.0,92.87821782178214,30.0
769,11.0,3.0,13.0,0.0,35.0,1.0,158.0
770,6.0,2.0,22.0,1.0,18.0,1.0,20.0
771,22.0,2.241291147331416,33.0,2.0,118.0,4.0,392.0
772,23.0,3.0,30.0,2.0,214.0,6.0,507.0
773,38.0,2.0,30.0,2.0,191.0,1.0,94.0
774,20.0,2.241291147331416,27.0,0.0,186.0,2.0,505.0
775,12.0,2.241291147331416,21.0,0.0,108.0,3.0,100.0
776,16.0,2.241291147331416,13.0,0.0,87.0,92.87821782178214,302.0
777,23.0,3.0,41.0,0.0,102.0,56.0,431.0
778,15.0,4.0,29.0,1.0,106.0,4.0,63.0
779,12.0,2.0,30.0,1.0,88.0,2.0,235.0
780,8.0,2.0,31.0,0.0,104.0,1.0,71.0
781,13.0,1.0,21.0,1.0,79.0,92.87821782178214,226.0
782,19.0,1.0,33.0,1.0,63.0,11.0,211.0
783,24.0,2.241291147331416,27.0,1.0,68.0,2.0,90.0
784,23.0,2.241291147331416,32.0,2.0,56.0,10.0,449.0
785,23.0,2.241291147331416,11.0,0.0,71.0,92.87821782178214,327.0
786,45.0,2.241291147331416,42.0,0.0,86.0,2.0,52.0
787,17.0,2.241291147331416,15.0,0.0,55.0,92.87821782178214,164.0
788,25.0,1.0,11.0,0.0,94.0,92.87821782178214,1299.0
789,12.0,2.241291147331416,11.0,0.0,62.0,1.0,3.0
790,10.0,1.0,17.0,0.0,67.0,1.0,153.0
791,15.0,1.0,14.0,0.0,100.0,92.87821782178214,450.0
792,29.0,3.0,14.0,0.0,119.0,2.0,12.0
793,16.0,1.0,2.0,0.0,74.0,1.0,280.31601801222257
794,4.0,2.241291147331416,7.0,0.0,6.0,92.87821782178214,52.0
795,4.0,2.241291147331416,22.0,0.0,10.0,92.87821782178214,47.0
796,4.0,2.241291147331416,17.0,0.0,14.0,92.87821782178214,95.0
