index_seg,YEAR,MONTH,v0_total,USERTYPE_Biker,USERTYPE_Car Driver,USERTYPE_Pedestrian,REQUESTTYPE_Accessibility Issue,REQUESTTYPE_Blocking the bikebox,REQUESTTYPE_Blocking the crosswalk,REQUESTTYPE_Cyclist behavior,REQUESTTYPE_Double parking,REQUESTTYPE_Failure to stop for pedestrians,REQUESTTYPE_Jaywalking,REQUESTTYPE_Long distance to cross,REQUESTTYPE_Long wait to cross,REQUESTTYPE_Not enough time to cross,REQUESTTYPE_Other Biking Issue,REQUESTTYPE_Other Driving Issue,REQUESTTYPE_Other Walking Issue,REQUESTTYPE_Poor visibility,REQUESTTYPE_Red light running,REQUESTTYPE_Speeding,REQUESTTYPE_Stop sign running
319,2015.0,7.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
319,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319,2015.0,10.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
320,2015.0,7.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
320,2015.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2015.0,7.0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
321,2015.0,8.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
322,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
325,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
326,2015.0,7.0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,2015.0,7.0,5,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
328,2015.0,8.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329,2015.0,8.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
331,2015.0,6.0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
331,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
332,2015.0,6.0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
332,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
332,2016.0,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
333,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
334,2015.0,6.0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
334,2015.0,9.0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
335,2015.0,6.0,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
335,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
335,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
336,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339,2015.0,7.0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
339,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
340,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
340,2015.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340,2016.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342,2015.0,10.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
343,2015.0,7.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2015.0,10.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2015.0,7.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2015.0,7.0,3,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
349,2015.0,9.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2015.0,12.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2016.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,2015.0,9.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2016.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
363,2015.0,6.0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
363,2017.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
364,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
364,2017.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365,2015.0,6.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
366,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,2015.0,7.0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
373,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
378,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,2016.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
380,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
380,2015.0,8.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2016.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
381,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
381,2015.0,8.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2015.0,6.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
382,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
383,2015.0,6.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
384,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
384,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
384,2015.0,12.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388,2015.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2015.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390,2015.0,7.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
390,2015.0,8.0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
391,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
391,2015.0,8.0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
392,2015.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
393,2015.0,6.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
393,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
393,2015.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
394,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
395,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
396,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
396,2015.0,9.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401,2015.0,8.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
402,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
403,2015.0,8.0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
404,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
405,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
409,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
410,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
413,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
414,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
420,2015.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421,2015.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
422,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
423,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
427,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
438,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
439,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
447,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
448,2015.0,7.0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
449,2015.0,7.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
451,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
452,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
453,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
454,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
459,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
475,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
476,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
482,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
483,2015.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
485,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
486,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
489,2015.0,7.0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500,2015.0,7.0,5,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
501,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
502,2015.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
503,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
503,2015.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
505,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
506,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
506,2015.0,8.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
507,2015.0,7.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
508,2015.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
509,2015.0,7.0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
509,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
510,2015.0,7.0,4,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
510,2015.0,8.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
510,2016.0,9.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
511,2015.0,7.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
511,2015.0,8.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
512,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
513,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
515,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
516,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
516,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
518,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
518,2015.0,8.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
519,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
519,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
520,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
520,2015.0,7.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
520,2015.0,8.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
526,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
527,2015.0,7.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2015.0,7.0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
530,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
531,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
532,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
538,2015.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
544,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
545,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,2015.0,8.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
571,2015.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,2015.0,8.0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
574,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,2016.0,7.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577,2015.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,2015.0,7.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
578,2015.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
578,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
579,2015.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
579,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
580,2015.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
582,2015.0,7.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
583,2015.0,7.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
586,2015.0,9.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
596,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
597,2015.0,6.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
597,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597,2015.0,8.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
598,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
599,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,2015.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600,2015.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,2016.0,11.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
602,2015.0,6.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
602,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
603,2015.0,7.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
603,2017.0,5.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
604,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
604,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
604,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
605,2015.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
605,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
605,2015.0,9.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
606,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
606,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
606,2016.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
607,2015.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2016.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
607,2016.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
608,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
608,2015.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
609,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610,2015.0,6.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
612,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
612,2015.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
613,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
614,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
615,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616,2015.0,7.0,3,2,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
617,2015.0,7.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
617,2015.0,12.0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
618,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
618,2015.0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
619,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
619,2016.0,12.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
620,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
620,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
620,2015.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
620,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
620,2015.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621,2015.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
621,2015.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621,2015.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622,2015.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
622,2015.0,8.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
623,2015.0,7.0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
623,2015.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
624,2015.0,7.0,4,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
624,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,2015.0,7.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
625,2016.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
627,2015.0,7.0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
627,2015.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
628,2015.0,6.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
628,2015.0,7.0,4,3,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
629,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
630,2015.0,7.0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
631,2015.0,7.0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
632,2015.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
