index_seg,d_auth_score_SgAsNd,d_btw_cntr_SgAsNd,d_clo_cntr_SgAsNd,d_far_cntr_SgAsNd,d_hub_score_SgAsNd,d_in_deg_SgAsNd,d_node_ecc_SgAsNd,d_out_deg_SgAsNd,d_page_rank_SgAsNd,ud_art_pt_SgAsNd,ud_auth_score_SgAsNd,ud_bridge_SgAsNd,ud_btw_cntr_SgAsNd,ud_clo_cntr_SgAsNd,ud_deg_cntr_SgAsNd,ud_eig_cntr_SgAsNd,ud_far_cntr_SgAsNd,ud_hub_score_SgAsNd,ud_node_ecc_SgAsNd,ud_page_rank_SgAsNd
717,9.47952242202e-05,17028.8574405,0.0222933578724,44.856409955,7.97008728697e-05,0.000369904564622,97.0,0.000369904564622,8.42821755218e-05,,2.62663740061e-07,,15771.7647612,0.0229281838597,0.000369904564622,1.8223751669e-09,43.6144443938,1.88567709009e-07,96.0,7.12798606182e-05
718,5.38829790286e-05,21085.16528,0.0218159344286,45.8380548986,4.31640253146e-05,0.000295923651698,98.0,0.000221942738773,7.80555837439e-05,,3.55185881748e-07,,11816.3152095,0.0224282907096,0.000295923651698,2.47023112843e-09,44.5865453124,2.55095426982e-07,97.0,5.8805165801e-05
719,3.49058062293e-05,5984.94322696,0.021361626161,46.8129154804,2.73881781584e-05,0.000295923651698,99.0,0.000221942738773,8.01022659195e-05,,3.23734495971e-07,,6838.81440898,0.0219475913293,0.000295923651698,2.25238821914e-09,45.5630863995,2.32524981168e-07,98.0,6.03618379628e-05
720,9.7057583785e-05,13723.329997,0.0213678536634,46.7992722037,7.55777010194e-05,0.000369904564622,99.0,0.000369904564622,8.04092876151e-05,,4.42533384632e-07,,12538.7494045,0.0219536173119,0.000369904564622,3.07744364606e-09,45.5505799246,3.17836462433e-07,98.0,7.1599495152e-05
721,8.01078969746e-05,35750.0260419,0.0209054694183,47.8343719528,6.6955737193e-05,0.000369904564622,100.0,0.000369904564622,7.18008719725e-05,,2.01513800321e-07,,36060.6374575,0.0214683920645,0.000369904564622,1.39196053078e-09,46.580107024,1.44607980931e-07,99.0,7.2214359989e-05
722,5.07651745755e-05,53788.5822022,0.0205042443969,48.7703902003,4.18005839661e-05,0.000369904564622,101.0,0.000369904564622,7.71894154661e-05,,1.05772714357e-07,,54011.0138067,0.0210463856784,0.000369904564622,7.2871959646e-10,47.5140964952,7.58759712991e-08,100.0,7.70104812192e-05
723,1.17506408953e-27,2241.78618748,0.0251862228822,39.7042464317,2.09435883213e-07,7.39809129245e-05,84.0,0.000147961825849,3.68111809002e-05,,1.45002793349e-07,,444.597198531,0.0277634534422,0.000221942738773,1.22422377923e-09,36.0185739171,1.05390036358e-07,80.0,4.89883803146e-05
724,2.24125688464e-33,20479.7885852,0.0292736835746,34.1603747083,1.52005427057e-06,7.39809129245e-05,68.0,0.000295923651698,3.30453919451e-05,,6.73744924355e-08,,5780132.78181,0.0337906949833,0.000369904564622,4.61462271381e-10,29.5939459219,4.67591451808e-08,64.0,7.90283839757e-05
725,8.86215720809e-06,88186.583981,0.028260329192,35.3852919832,6.69828601069e-06,0.000369904564622,69.0,0.000369904564622,6.46616363928e-05,,1.34405922539e-07,,38259.2421464,0.0317851235744,0.000369904564622,6.89229522344e-10,31.4612588389,9.36777629401e-08,67.0,6.99816768341e-05
726,1.59949352532e-05,94576.0550643,0.0281268742464,35.5531862957,1.23111014001e-05,0.000443885477547,69.0,0.000443885477547,7.82287515335e-05,,2.24334082101e-07,,48561.9292989,0.0312948714113,0.000443885477547,1.13628819357e-09,31.9541175567,1.56485936366e-07,68.0,7.81790761841e-05
727,1.96139827846e-05,102121.66715,0.0280713651324,35.6234901753,1.52493116687e-05,0.000443885477547,70.0,0.000443885477547,8.4519356434e-05,,2.7457293171e-07,,46015.4999203,0.0308093239549,0.000443885477547,1.40786211467e-09,32.4577066821,1.91684068965e-07,68.0,7.65796930854e-05
728,1.80910676863e-05,103358.746692,0.0281100158527,35.5745085752,1.4162472576e-05,0.000443885477547,70.0,0.000443885477547,9.44140317236e-05,,2.97351429099e-07,,43627.2846249,0.0306458240352,0.000443885477547,1.58240786517e-09,32.6308732586,2.07720421911e-07,68.0,7.60460999838e-05
729,1.36331544059e-05,104045.366934,0.028341718405,35.2836756653,1.0872709287e-05,0.000443885477547,71.0,0.000443885477547,0.000102891340485,,2.88865389646e-07,,35060.4113033,0.0304724327341,0.000443885477547,1.59943866686e-09,32.8165463101,2.01848497843e-07,68.0,7.61447768812e-05
730,7.582808478e-06,127915.8991,0.028445760333,35.1546236871,6.0022121424e-06,0.000369904564622,72.0,0.000369904564622,8.73503488966e-05,,2.43840642398e-07,,50506.4924614,0.0305138564382,0.000443885477547,1.5968766331e-09,32.7719966182,1.70394333686e-07,69.0,7.71508194587e-05
731,3.08957511074e-06,117534.207905,0.0286721404587,34.8770612868,2.36541856258e-06,0.000369904564622,73.0,0.000369904564622,8.59093431365e-05,,2.01558487925e-07,,52325.5549269,0.0307786576468,0.000443885477547,1.6525307754e-09,32.4900459103,1.4078290165e-07,70.0,7.78087004221e-05
732,1.67748862865e-06,113466.971174,0.0286661353214,34.8843675224,1.29147376278e-06,0.000369904564622,73.0,0.000369904564622,8.82360445075e-05,,1.71997162169e-07,,64506.4443484,0.0307558904503,0.000443885477547,1.5286511998e-09,32.5140968237,1.19978774117e-07,70.0,7.84668254237e-05
733,1.03552830835e-06,128945.189305,0.0285995126756,34.9656307554,7.78664178891e-07,0.000369904564622,73.0,0.000369904564622,8.50674330222e-05,,1.45390374329e-07,,163814.966712,0.0306467275744,0.000443885477547,1.33609157214e-09,32.6299112221,1.01200126551e-07,70.0,7.95345088883e-05
734,1.28004318576e-06,1114144.00297,0.028498704042,35.089314887,9.55975699264e-07,0.000443885477547,74.0,0.000443885477547,9.94713189348e-05,,1.32963960738e-07,,436787.446461,0.0309076277451,0.000443885477547,9.80728366455e-10,32.3544727615,9.22276596311e-08,70.0,8.0235924182e-05
735,1.48387394994e-06,147852.673956,0.0280414354885,35.6615124219,1.12561608851e-06,0.000443885477547,74.0,0.000443885477547,0.000106812012548,,1.26606035661e-07,,102929.275047,0.0305428924906,0.000443885477547,5.92021667082e-10,32.740841435,8.75246931356e-08,70.0,8.0507921503e-05
736,1.20130801324e-06,68416.8127381,0.027528373616,36.3261562034,8.40124410237e-07,0.000443885477547,75.0,0.000369904564622,0.000109626874388,,1.07460108732e-07,,50410.7274839,0.0300314255335,0.000443885477547,4.36903327267e-10,33.298452612,7.41825510306e-08,70.0,8.25356031904e-05
737,5.18481007283e-07,23716.636497,0.0269187853601,37.148778692,3.32439356261e-07,0.000295923651698,76.0,0.000221942738773,7.45040381476e-05,,5.9463268539e-08,,22317.2558992,0.029328969972,0.000369904564622,2.33530872398e-10,34.0959809006,4.10246745864e-08,71.0,7.55607829027e-05
738,2.17709383823e-09,23501.9989119,0.0258757758361,38.6461842278,1.47487263969e-09,0.000221942738773,80.0,0.000221942738773,6.29990435763e-05,,5.54263199672e-09,,22457.0162742,0.0281972583074,0.000369904564622,2.22153172332e-11,35.4644408721,3.79030552376e-09,75.0,7.98791585937e-05
739,6.6612703767e-09,55096.3159177,0.0257112023961,38.8935524911,5.12005441314e-09,0.000295923651698,80.0,0.000295923651698,9.55368659102e-05,,8.17152263598e-09,,43912.2067891,0.0286501185099,0.000369904564622,3.50875948162e-11,34.9038695827,5.60772897043e-09,75.0,7.58500337803e-05
740,1.48022314598e-08,121452.614128,0.0258331167497,38.7100019594,9.99702786615e-09,0.000295923651698,81.0,0.000295923651698,0.000104065937261,,1.48612117175e-08,,198457.458007,0.0290510318156,0.000369904564622,7.17526238588e-11,34.4221852893,1.02921340267e-08,74.0,7.3115263679e-05
741,3.15115577629e-08,66544.3129161,0.0257444632752,38.8433034828,2.71372636554e-08,0.000221942738773,81.0,0.000295923651698,7.58509209438e-05,,2.22668953043e-08,,84626.5520386,0.0291848002676,0.000369904564622,1.2497587686e-10,34.2644112973,1.55988450731e-08,74.0,7.30047136467e-05
742,1.16945250068e-07,70136.0635729,0.0259497149199,38.5360688195,9.01631549674e-08,0.000295923651698,80.0,0.000369904564622,7.68026450671e-05,,4.89087098731e-08,,70196.0598179,0.0290355510822,0.000369904564622,3.22128571418e-10,34.4405379863,3.47251782898e-08,75.0,7.23162799952e-05
743,1.53891385155e-07,103958.426301,0.0261556132318,38.2327109342,1.07807500015e-07,0.000369904564622,80.0,0.000369904564622,9.68507567238e-05,,1.09045288203e-07,,111760.882955,0.0290819802689,0.000443885477547,7.69708923205e-10,34.3855538981,7.79087165478e-08,75.0,8.26625842385e-05
744,1.37767313674e-07,37537.1194034,0.0259459000255,38.5417348798,1.17136560683e-07,0.000221942738773,81.0,0.000295923651698,6.4612523493e-05,,1.4999071543e-07,,26211.0900137,0.0286793051767,0.000369904564622,1.14073064808e-09,34.8683482337,1.07900155544e-07,76.0,7.02547633282e-05
745,4.13763509145e-07,28921.3271104,0.0259156214872,38.5867651483,3.17857652964e-07,0.000295923651698,82.0,0.000369904564622,6.54510531576e-05,,2.91237504087e-07,,16067.5211851,0.0284635223233,0.000369904564622,2.35070744335e-09,35.1326862727,2.10722316523e-07,77.0,6.9045424907e-05
746,4.80079187375e-07,97901.9578451,0.0260213010348,38.4300538495,3.47545866027e-07,0.000369904564622,82.0,0.000369904564622,7.99793720177e-05,,4.921996185e-07,,118401.209038,0.0287362683383,0.000443885477547,4.04185659614e-09,34.7992296087,3.56741120234e-07,77.0,7.85750442645e-05
747,3.17572243136e-07,89917.2942803,0.0257303391036,38.8646257623,2.35048930194e-07,0.000295923651698,83.0,0.000295923651698,7.34209606799e-05,,5.90788850366e-07,,119823.224114,0.0284011860189,0.000443885477547,4.97006027675e-09,35.2097972013,4.29248013578e-07,78.0,7.93710336673e-05
748,6.226494967e-07,63007.3976116,0.0255909704017,39.0762829351,4.73318064759e-07,0.000369904564622,84.0,0.000369904564622,9.59917374577e-05,,5.73364532591e-07,,62713.2689539,0.0283397164894,0.000443885477547,4.91143205281e-09,35.2861681017,4.17368759505e-07,79.0,8.23770797416e-05
749,1.11052345816e-06,293471.086927,0.0255985893492,39.0646526009,8.45923833747e-07,0.000369904564622,85.0,0.000369904564622,9.41504702726e-05,,3.31813744556e-07,,321304.036382,0.0282961585572,0.000369904564622,2.8514442577e-09,35.3404861646,2.41616624602e-07,80.0,7.36581336408e-05
750,2.58505927307e-06,303957.04076,0.0257066690005,38.9004114062,1.96737628044e-06,0.000369904564622,84.0,0.000369904564622,8.54595694689e-05,,1.00168516717e-07,,316921.098608,0.0281261258795,0.000369904564622,8.26828301881e-10,35.5541322784,7.26349289508e-08,81.0,7.63527080683e-05
751,5.07214491997e-06,343710.245135,0.0261273879515,38.2740135315,3.86352533082e-06,0.000443885477547,83.0,0.000443885477547,9.82029579025e-05,,5.08970778596e-08,,349286.656114,0.0287622633832,0.000443885477547,3.44086193979e-10,34.7677784142,3.6237224502e-08,80.0,8.86428102793e-05
752,7.64268047242e-06,395139.522229,0.0266779638977,37.4841199964,5.80548664601e-06,0.000443885477547,82.0,0.000443885477547,9.83730017854e-05,,5.13987455496e-08,,383864.806824,0.0292511343845,0.000443885477547,2.39680921123e-10,34.1867083463,3.56755144099e-08,79.0,8.60102533988e-05
753,8.18651149056e-06,459569.412766,0.0272837854684,36.6518055627,6.23758445285e-06,0.000443885477547,81.0,0.000443885477547,9.62481941622e-05,,7.59036456619e-08,,434556.549526,0.0297950973493,0.000443885477547,2.91947882847e-10,33.5625686426,5.22064707827e-08,78.0,8.30701308271e-05
754,4.81347283557e-06,424653.239097,0.0279020230785,35.839695107,3.68251079284e-06,0.000369904564622,80.0,0.000369904564622,8.54097520723e-05,,1.11212390696e-07,,408199.062386,0.0301815410742,0.000443885477547,4.08418359423e-10,33.1328343221,7.64102982678e-08,77.0,8.05214185725e-05
755,1.50170280284e-06,655004.165011,0.0282588407251,35.3871558188,1.14551515751e-06,0.000295923651698,80.0,0.000295923651698,7.71547106659e-05,,1.50167679249e-07,,260391.215731,0.0302149464724,0.000443885477547,5.4961990841e-10,33.096202931,1.03234127068e-07,77.0,7.85844534647e-05
756,6.45114230976e-07,984164.562684,0.0283917508819,35.2214981091,4.98778710961e-07,0.000295923651698,81.0,0.000295923651698,8.00046476512e-05,,1.79679340484e-07,,601805.320603,0.0302865948166,0.000443885477547,6.6355350375e-10,33.0179079575,1.23608383674e-07,77.0,7.76485565764e-05
757,8.89214759716e-07,595680.609557,0.028540666693,35.0377239171,7.05532116575e-07,0.000295923651698,82.0,0.000295923651698,7.99705628974e-05,,1.84742484575e-07,,884480.989161,0.0301172334312,0.000443885477547,6.95427986229e-10,33.203581009,1.27171905628e-07,78.0,7.7749548294e-05
758,2.77767656561e-06,106407.385907,0.0282310649568,35.4219722682,2.23439000846e-06,0.000295923651698,83.0,0.000295923651698,7.41240500557e-05,,1.3247972648e-07,,117250.242625,0.0296510039736,0.000369904564622,5.25986548399e-10,33.725670837,9.13052231991e-08,79.0,6.75743513727e-05
759,8.07501504595e-06,151670.047867,0.0275220473578,36.334506187,6.5995239168e-06,0.000369904564622,84.0,0.000369904564622,7.90287447153e-05,,9.32653466001e-08,,132837.469255,0.0288700459039,0.000369904564622,4.68952980423e-10,34.6379774846,6.46597830539e-08,80.0,6.90151120179e-05
760,1.64459143735e-05,190500.467425,0.0276826807704,36.1236691018,1.36522954739e-05,0.000443885477547,85.0,0.000443885477547,8.51348860501e-05,,1.04735145133e-07,,192918.002016,0.0288725133079,0.000443885477547,7.72351545144e-10,34.6350173722,7.35908780848e-08,81.0,8.10255411971e-05
761,3.03108491458e-05,248701.782209,0.0274322130825,36.4534934529,2.65273131131e-05,0.000369904564622,86.0,0.000369904564622,6.91405021144e-05,,1.31451759055e-07,,249417.669373,0.0285478885293,0.000443885477547,1.63758828942e-09,35.0288603296,9.50775416497e-08,82.0,8.15782429178e-05
762,9.93150487044e-05,210350.919135,0.0271884413741,36.7803356669,8.40864276629e-05,0.000369904564622,87.0,0.000369904564622,6.71365669743e-05,,2.52141191324e-07,,184764.350593,0.0282380334642,0.000443885477547,4.62381841949e-09,35.4132309273,1.88378201137e-07,83.0,8.17706431581e-05
763,0.000256011603632,205393.513773,0.0269587134544,37.0937582645,0.0002527483936,0.000443885477547,88.0,0.000517866390471,7.3473959708e-05,,6.28808066625e-07,,166115.470613,0.0279856857268,0.000517866390471,1.36868153713e-08,35.7325530545,4.78347155713e-07,84.0,9.14952358508e-05
764,0.000410002441518,182259.018072,0.0271865677382,36.7828704833,0.000391814973692,0.000443885477547,87.0,0.000517866390471,7.22847982537e-05,,8.82486519698e-07,,149060.002609,0.0281908463636,0.000517866390471,2.08010618684e-08,35.4725071785,6.77422413449e-07,85.0,9.11205930135e-05
765,0.000630650082142,197256.809323,0.0274685038344,36.4053319405,0.000566989394254,0.000443885477547,86.0,0.000443885477547,7.85822985116e-05,,1.1670365659e-06,,145812.768301,0.0284696990296,0.000443885477547,3.09365529988e-08,35.1250639833,9.08660593962e-07,85.0,8.07387855757e-05
766,0.00114763072972,180566.570243,0.0277817016828,35.9949153373,0.00104836977694,0.000443885477547,85.0,0.000443885477547,8.20829307811e-05,,2.18897931655e-06,,142267.199815,0.0288131660279,0.000443885477547,6.23463241897e-08,34.7063560815,1.71995286902e-06,84.0,7.97994085128e-05
767,0.00205353407716,332642.895717,0.0281594693687,35.5120328053,0.00188874474706,0.000443885477547,85.0,0.000443885477547,8.07552026089e-05,,3.84652992187e-06,,341694.597173,0.0292202041628,0.000443885477547,1.12948893043e-07,34.2228957206,3.03319597687e-06,84.0,7.77745193345e-05
768,0.0032633821503,516539.52765,0.0281488912998,35.5253778683,0.00303254030048,0.000443885477547,86.0,0.000443885477547,7.70997099369e-05,,6.32936590239e-06,,457767.77104,0.029243221658,0.000443885477547,1.86692369714e-07,34.1959586976,4.99408189397e-06,84.0,7.60057046938e-05
769,0.00401082603819,1041083.61511,0.0276503814562,36.1658663402,0.00364983504708,0.000443885477547,86.0,0.000443885477547,6.98669915546e-05,,9.5823432683e-06,,927306.255242,0.0287106252383,0.000443885477547,2.70076026103e-07,34.8303107891,7.52924757135e-06,85.0,7.38751987128e-05
770,0.00404038486385,746423.823455,0.027018719333,37.0113767302,0.00434839230374,0.000443885477547,87.0,0.000591847303396,5.86613801662e-05,,1.67683653158e-05,,750728.316523,0.0282015541761,0.000591847303396,4.52980143367e-07,35.459038667,1.3125885542e-05,85.0,9.18510541339e-05
771,8.92125236169e-08,46294.0608505,0.0271579992597,36.8215637108,3.03075329806e-08,0.000221942738773,77.0,0.000147961825849,6.21924139356e-05,,3.13976129787e-08,,58168.5974844,0.0292813052877,0.000369904564622,1.15632224654e-09,34.1514830085,2.19799219371e-08,74.0,7.28295943491e-05
772,4.25442134314e-08,95389.6947007,0.0270876332236,36.9172157547,8.84570768351e-08,0.000147961825849,78.0,0.000221942738773,5.33777291595e-05,,3.57278522803e-08,,74257.7583218,0.0290831695035,0.000369904564622,1.35484905063e-09,34.3841478447,2.50149738397e-08,75.0,7.17202983762e-05
773,1.25117118562e-07,83591.0886847,0.0263356613747,37.9713266271,3.73621233922e-22,0.000221942738773,79.0,0.000147961825849,5.3590805813e-05,,2.55978194615e-08,,85057.3853286,0.0290261957403,0.000369904564622,5.24106839048e-10,34.4516384078,1.77304235496e-08,75.0,7.31227336322e-05
774,1.23214400275e-21,82674.6857265,0.0256204457092,39.03132722,3.73621233922e-22,0.000147961825849,82.0,0.000147961825849,4.96330454404e-05,,9.99231697096e-09,,85669.3840626,0.0285518696074,0.000295923651698,1.02134809564e-10,35.0239761441,6.86620609962e-09,76.0,6.28547844894e-05
775,1.23214400275e-21,107711.775829,0.0255576664127,39.1272029242,3.73621233922e-22,0.000147961825849,83.0,0.000147961825849,6.46401026508e-05,,9.80771047389e-09,,118205.015498,0.0285967636242,0.000295923651698,6.03908289307e-11,34.9689920559,6.76769195407e-09,77.0,6.28173944603e-05
776,1.23214400275e-21,128650.048169,0.0259510202729,38.5341304304,3.73621233922e-22,0.000147961825849,82.0,0.000147961825849,6.8559054282e-05,,1.60710686264e-08,,61539.098117,0.0283479208363,0.000295923651698,1.04475393243e-10,35.2759557138,1.13346059257e-08,78.0,6.26808346837e-05
777,1.23214400275e-21,160394.507836,0.0258979082811,38.6131570607,1.3791288052e-08,0.000147961825849,83.0,0.000221942738773,9.3784862603e-05,,4.34292910206e-08,,130253.920071,0.0286853932188,0.000369904564622,3.30432069368e-10,34.8609479526,3.11919749673e-08,77.0,7.58523174435e-05
778,2.00596073606e-08,102855.769153,0.0251468424796,39.7664239879,3.73621233922e-22,0.000221942738773,83.0,0.000147961825849,6.99793495024e-05,,6.51818560616e-08,,43923.8377016,0.028354701924,0.000369904564622,5.15342611536e-10,35.2675193934,4.70187351473e-08,78.0,7.51118170473e-05
779,1.23214400275e-21,84374.4102446,0.0252859306233,39.5476842397,3.73621233922e-22,0.000147961825849,83.0,0.000147961825849,6.53226408815e-05,,1.13795388455e-07,,44055.2343403,0.028385257009,0.000295923651698,9.45934512202e-10,35.2295559517,8.25487991733e-08,78.0,6.17414305445e-05
780,1.23214400275e-21,74392.2568389,0.0254282048186,39.3264096751,3.56312974856e-28,0.000147961825849,85.0,0.000147961825849,6.87647125567e-05,,2.67270025461e-07,,33293.1647959,0.0280923292246,0.000295923651698,2.29638634325e-09,35.5969059029,1.94599905403e-07,79.0,6.22483771056e-05
781,1.17506408953e-27,59308.3757477,0.0257715697393,38.8024482061,3.32727893555e-07,7.39809129245e-05,84.0,0.000221942738773,4.04072871084e-05,,6.93248094821e-07,,29695.0806142,0.0282103265198,0.000295923651698,5.99629605641e-09,35.4480122482,5.05150638396e-07,79.0,5.80375391726e-05
782,4.91792819236e-07,56961.9206363,0.0247516659459,40.401320953,3.73621233922e-22,0.000221942738773,87.0,0.000147961825849,4.42285939145e-05,,9.90542023607e-07,,71319.6009549,0.0284612442151,0.000369904564622,8.5868130875e-09,35.1354983795,7.21957832554e-07,79.0,6.84733735878e-05
783,1.23214400275e-21,69940.612541,0.025137841031,39.780663692,1.79244542341e-07,0.000147961825849,86.0,0.000295923651698,5.48877096945e-05,,1.43640227756e-06,,155217.662859,0.0283003068067,0.000443885477547,1.2492174269e-08,35.3353059678,1.04729261934e-06,80.0,7.79374306182e-05
784,2.40275305199e-07,75453.3688006,0.0244279647935,40.936689096,3.53941613859e-08,0.000295923651698,88.0,0.000147961825849,6.36803744415e-05,,1.2700538642e-06,,180183.519524,0.0281346756193,0.000443885477547,1.10663664312e-08,35.5433278681,9.26193741369e-07,81.0,8.18322541563e-05
785,4.73118811333e-08,71171.3627386,0.0247533103472,40.3986370297,5.19163503188e-08,0.000147961825849,87.0,0.000147961825849,5.83952750607e-05,,3.12587239058e-07,,187377.190314,0.0279981524409,0.000295923651698,2.72520624051e-09,35.7166424503,2.27967798123e-07,82.0,6.45580065862e-05
786,6.83569796654e-08,67070.8130341,0.0252794018153,39.5578980589,8.32210861053e-09,0.000147961825849,86.0,0.000147961825849,5.56458351125e-05,,7.36713932382e-08,,204935.413131,0.0280470244707,0.000295923651698,6.3931576817e-10,35.6544060867,5.36958511811e-08,83.0,6.68843082659e-05
787,1.01999008131e-08,43372.4113816,0.0257506412979,38.8339843047,2.23816540473e-08,0.000147961825849,85.0,0.000147961825849,5.05456053262e-05,,1.85049215086e-08,,17805.8912449,0.0280898765773,0.000295923651698,1.55174540622e-10,35.600014021,1.34332717687e-08,82.0,6.69096869338e-05
788,2.9472613464e-08,44025.0995633,0.0263458517528,37.9566396024,3.73295858045e-09,0.000147961825849,84.0,0.000221942738773,4.75887323953e-05,,7.51803672756e-09,,60701.5516283,0.0285720333145,0.000369904564622,5.20363567071e-11,34.9992592054,5.35567875247e-09,81.0,8.19806595965e-05
789,5.23022987664e-09,52669.2500775,0.0268264000888,37.2767123688,3.56312974856e-28,0.000221942738773,83.0,7.39809129245e-05,4.90609585435e-05,,6.34552554307e-09,,43079.3218174,0.0289146475399,0.000295923651698,3.18421034829e-11,34.5845474555,4.41964677089e-09,80.0,6.73813219719e-05
790,2.35012817907e-27,75025.7327817,0.0275684886667,36.2732978253,3.73621233922e-22,0.000147961825849,82.0,0.000147961825849,8.31867640911e-05,,1.59632116034e-08,,74504.7287202,0.0294646737821,0.000295923651698,5.95161179728e-11,33.9389469368,1.09710921903e-08,79.0,6.69777928242e-05
791,1.23214400275e-21,74906.319059,0.0271702119508,36.8050128505,3.73621233922e-22,0.000147961825849,85.0,0.000147961825849,6.0675225466e-05,,1.56094629712e-08,,36424.2823703,0.0292598750093,0.000295923651698,5.63015928613e-11,34.1764959584,1.07016323059e-08,80.0,6.46902111039e-05
792,1.23214400275e-21,133432.936296,0.0275786349353,36.2599527622,3.73621233922e-22,0.000147961825849,85.0,0.000147961825849,6.34791763342e-05,,2.57771859627e-08,,124397.155504,0.0296198720248,0.000295923651698,9.25881741113e-11,33.7611181832,1.7688580357e-08,79.0,6.38217644364e-05
