index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,poi_total_neighbor,crash_total_neighbor,311_total_neighbor,311_total_not_parking_meter_neighbor,v0_total_neighbor,crime_total_neighbor,parking_total_neighbor
13158,16.0,20.0,325.0,299.0,1.0,10.0,5403.0,1.0,14.75,25.17984271523179,138.5,99.75,1.0,15.25,565.8301634365057
13159,2.0,1.0,4.0,3.0,0.0,0.0,160.36049058256683,603.3206537460227,6.0,3.9702479338842975,9.2,7.8,0.0,0.0,234.8193939070993
13160,4.0,2.0,11.0,9.0,0.0,0.0,160.36049058256683,603.3206537460227,4.0,1.25,9.25,8.0,0.0,0.0,168.33016343650567
13161,4.0,7.719370860927152,253.0,246.0,0.0,0.0,1.0,3.0,4.0,7.425619834710744,56.25,53.5,0.0,0.0,267.6381578947369
13162,12.0,7.719370860927152,10.0,7.0,0.0,126.0,160.36049058256683,603.3206537460227,13.9,6.7,13.1,2.6,0.0,94.0,407.66413074920456
13163,13.0,1.0,22.0,3.0,0.0,98.0,4.0,303.0,13.8,9.071937086092717,11.9,3.1,0.0,126.3,481.5282614984091
13164,8.0,1.0,5.0,0.0,0.0,159.0,3.0,200.0,11.5,4.2865618101545255,17.166666666666668,1.3333333333333333,0.3333333333333333,122.5,200.5
13165,6.0,7.719370860927152,6.0,1.0,0.0,74.0,6.0,4.0,8.571428571428571,4.4511589403973515,14.142857142857142,0.7142857142857143,0.0,118.57142857142857,205.42857142857144
13166,11.0,7.719370860927152,11.0,0.0,0.0,108.0,2.0,38.0,8.625,5.449606788079469,11.25,0.5,0.0,84.25,365.0
13167,17.0,3.0,54.0,3.0,0.0,43.0,33.670360110803315,8.0,18.875,6.0,83.25,48.0,0.875,41.5,561.5043674325385
13168,3.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.0,77.0,2.25,7.090177713736791,0.375,0.0,0.0,0.0,166.31978527607362
13169,11.0,2.0,14.0,3.0,0.0,71.0,1.0,52.0,14.166666666666664,9.643280905077262,12.916666666666664,3.083333333333333,0.0,141.58333333333334,542.9669390608428
13170,16.0,5.0,13.0,3.0,0.0,72.0,160.36049058256683,603.3206537460227,13.6,8.171937086092715,11.7,3.1,0.0,123.6,451.1961961238068
13171,16.0,5.0,9.0,7.0,0.0,47.0,160.36049058256683,603.3206537460227,14.0,7.7719370860927155,12.8,2.6,0.0,113.4,433.79619612380685
13172,21.0,29.0,19.0,7.0,0.0,80.0,26.0,535.0,15.5,5.714921357615894,14.125,3.375,0.0,84.875,666.8702451547585
13173,20.0,9.0,28.0,3.0,0.0,88.0,160.36049058256683,2264.0,15.5,11.75,20.75,4.0,0.0,92.25,446.5
13174,33.0,21.0,196.0,123.0,3.0,126.0,13.0,741.0,28.0,12.0,55.0,8.5,3.5,125.5,330.5
13175,38.0,21.0,178.0,99.0,4.0,134.0,15.0,340.0,34.666666666666664,11.666666666666664,144.33333333333334,94.66666666666669,3.0,106.0,526.6666666666666
13176,6.0,5.411764705882354,0.0,0.0,1.0,0.0,552.45,245.52777777777774,5.5,9.631502187651922,0.0,0.0,0.5,0.5,250.88815789473685
13177,5.0,5.411764705882354,0.0,0.0,0.0,1.0,552.45,1.0,7.0,5.411764705882354,0.0,0.0,1.0,0.5,516.7638888888888
13178,8.0,5.411764705882354,0.0,0.0,1.0,1.0,552.45,788.0,5.333333333333333,4.746732026143793,0.0,0.0,0.3333333333333333,1.0,107.84259259259257
13179,8.0,5.411764705882354,0.0,0.0,1.0,1.0,552.45,245.52777777777774,3.1428571428571432,7.443022663610897,0.0,0.0,0.14285714285714285,0.5714285714285714,143.03030303030303
13180,4.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,2.8,4.266216842975823,0.1,0.0,0.0,0.1,554.9355349456406
13181,2.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,3.1538461538461537,3.5557217174956675,0.2307692307692308,0.0,0.0,0.0,694.8144187204665
13182,6.0,6.0,13.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,1.9090909090909087,6.323159549384334,2.090909090909091,0.0,0.18181818181818185,0.0,180.4849634543693
13183,2.0,10.763688760806916,3.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.230769230769231,5.5095692012118525,2.5384615384615383,0.0,0.15384615384615385,0.0,164.5641998460048
13184,1.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.357142857142857,5.700339645944832,1.6428571428571428,0.0,0.0,0.0,140.79984662576686
13185,7.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.6666666666666665,6.682009819617888,0.2222222222222222,0.1111111111111111,0.0,0.0,156.3953646898432
13186,4.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,3.0909090909090917,8.092044362937735,0.7272727272727273,0.18181818181818185,0.0,0.0,190.67972671500286
13187,0.0,15.0,32.0,0.0,0.0,172.0,1.0,6.0,0.0,6.0,24.75,0.0,0.0,121.5,304.66032687301134
13188,2.0,21.0,15.0,0.0,0.0,67.0,7.0,7.0,1.5,2.5,4.5,0.0,0.0,43.0,603.3206537460227
13189,3.0,8.0,6.0,0.0,0.0,56.0,61.0,5.0,3.0,4.333333333333333,16.5,0.0,0.0,95.33333333333331,214.4402179153409
13190,3.0,2.0,11.0,0.0,0.0,75.0,548.8022121014964,5.0,2.0,4.5,13.333333333333336,0.0,0.0,68.5,106.88677562433712
13191,1.0,6.0,13.0,0.0,0.0,36.0,5.0,11.0,2.4,4.4,16.2,0.0,0.0,84.0,35.6
13192,1.0,5.0,15.0,0.0,0.0,65.0,5.0,45.0,1.0,6.0,24.4,0.0,0.0,79.8,158.95526315789473
13193,0.0,5.0,14.0,0.0,0.0,61.0,548.8022121014964,500.7763157894737,0.3333333333333333,7.0,33.0,0.0,0.0,75.33333333333333,71.66666666666667
13194,0.0,9.0,33.0,0.0,0.0,81.0,9.0,2.0,2.25,15.75,36.5,0.0,0.0,76.25,303.6381578947369
13195,4.0,23.0,41.0,0.0,0.0,47.0,548.8022121014964,500.7763157894737,1.8,17.6,30.4,0.0,0.0,59.6,126.15526315789477
13196,2.0,22.0,40.0,0.0,0.0,27.0,5.0,54.0,2.2,15.8,28.2,0.0,0.0,43.6,303.7105263157895
13197,0.0,3.0,23.0,0.0,0.0,30.0,5.0,436.0,1.3333333333333333,15.0,25.33333333333333,0.0,0.0,31.33333333333333,188.25877192982458
13198,4.0,28.0,23.0,0.0,0.0,94.0,12.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13199,8.0,26.0,0.0,0.0,1.0,37.0,5.0,500.7763157894737,4.25,20.5,6.25,0.0,0.0,26.5,452.740490309517
13200,0.0,1.0,3.0,0.0,0.0,70.0,273.5555555555556,309.99152542372883,2.333333333333333,15.906456953642385,10.333333333333334,0.0,0.0,107.0,24.66666666666667
13201,1.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,1.3333333333333333,6.722571228157041,0.1111111111111111,0.0,0.0,17.333333333333332,505.5442776385914
13202,2.0,7.719370860927152,0.0,0.0,0.0,78.0,160.36049058256683,603.3206537460227,2.1666666666666665,8.436009418002515,2.1666666666666665,0.16666666666666666,0.0,62.66666666666666,435.6575020142543
13203,1.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,0.8888888888888888,6.058038139643633,0.0,0.0,0.0,0.0,440.360026900304
13204,1.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,1.25,7.719370860927152,0.25,0.0,0.0,0.0,603.3206537460227
13205,2.0,7.719370860927152,1.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,1.4,7.121291081265088,0.0,0.0,0.0,31.2,544.6548280815639
13206,4.0,6.0,19.0,0.0,0.0,70.0,33.670360110803315,146.0,2.2,4.578593272171254,16.8,0.0,0.0,67.0,70.0
13207,2.0,3.9464831804281344,8.0,0.0,0.0,82.0,33.670360110803315,122.0,2.4,4.989296636085627,19.2,0.0,0.0,79.0,125.2
13208,6.0,4.0,4.0,0.0,0.0,56.0,33.670360110803315,20.0,3.7777777777777777,5.778816916911437,11.111111111111107,0.3333333333333333,0.0,48.77777777777778,224.4908470312799
13209,0.0,2.4230769230769234,2.0,0.0,0.0,21.0,2.1111111111111107,16.185185185185187,0.0,3.3557692307692317,10.0,0.0,0.25,38.25,73.7962962962963
13210,3.0,12.0,17.0,0.0,0.0,103.0,4.0,52.0,3.0,7.543874172185433,10.8,0.0,0.0,106.8,96.0
13211,3.0,4.0,4.0,0.0,0.0,61.0,2.0,70.0,11.5,6.0,9.5,0.0,0.0,63.0,306.66032687301134
13212,3.0,3.0,32.0,0.0,0.0,109.0,160.36049058256683,132.0,2.25,3.5,15.5,0.0,0.0,103.25,29.25
13213,9.0,4.0,28.0,0.0,0.0,155.0,6.0,219.0,3.111111111111111,2.746596762325239,23.222222222222214,0.1111111111111111,0.2222222222222222,142.88888888888889,198.5911837495581
13214,3.0,4.0,8.0,0.0,0.0,129.0,1.0,249.0,5.25,12.0,15.5,0.0,0.0,123.0,59.75
13215,4.0,2.0,11.0,1.0,0.0,95.0,5.0,357.0,3.5,5.0,38.5,0.0,0.0,111.5,90.5
13216,7.0,12.0,0.0,0.0,0.0,2.0,33072.083333333336,138.71428571428572,3.6,9.612958314885756,2.0,0.0,0.2,2.5,322.69968841994574
13217,8.0,4.0,37.0,2.0,0.0,251.0,8.0,516.0,16.166666666666668,11.559947571743924,22.83333333333333,4.666666666666667,0.4166666666666667,184.5,424.3034422910038
13218,4.0,2.0,15.0,0.0,1.0,147.0,33.670360110803315,396.0,9.3,10.4,14.1,0.1,0.8,126.9,371.6320653746023
13219,3.0,8.654545454545454,0.0,0.0,0.0,0.0,11.051282051282053,27.24242424242424,2.333333333333333,10.549654173090367,0.0,0.0,0.0,0.0,418.86799923305534
13220,12.0,13.851239669421489,1.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,13.0,13.851239669421489,0.0,0.0,0.5,1.0,500.7763157894737
13221,3.0,3.9464831804281344,0.0,0.0,0.0,0.0,33.670360110803315,255.05136612021855,2.333333333333333,6.740266590975517,0.0,0.0,0.0,0.0,257.33762236495915
13222,1.0,3.9464831804281344,0.0,0.0,0.0,0.0,33.670360110803315,255.05136612021855,2.75,4.106026389512627,0.0,0.0,0.0,0.0,380.0197438869569
13223,15.0,5.411764705882354,0.0,0.0,1.0,2.0,552.45,67.0,5.4,8.646308539944902,0.0,0.0,0.0,0.2,131.90071770334927
13224,9.0,1.0,1.0,0.0,0.0,1.0,552.45,245.52777777777774,4.25,9.252338063050736,1.0,0.0,0.0,1.0,577.6845692568854
13225,3.0,5.411764705882354,0.0,0.0,0.0,1.0,552.45,245.52777777777774,2.5555555555555562,6.13409412395146,0.2222222222222222,0.0,0.0,0.4444444444444444,440.307003354054
13226,2.0,10.763688760806916,1.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.7,9.294284341978868,0.7,0.2,0.0,0.0,219.91165644171772
13227,2.0,10.763688760806916,2.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.375,10.763688760806916,0.5,0.0,0.0,0.0,255.63957055214732
13228,2.0,10.763688760806916,1.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.9,10.45925697081894,0.5,0.0,0.0,0.0,290.4076788715348
13229,5.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,5.4,8.328234440903103,0.0,0.0,0.0,0.0,533.7844371072476
13230,16.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13231,2.0,10.763688760806916,1.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.8181818181818183,9.819021488623276,0.5454545454545454,0.09090909090909093,0.0,0.0,271.00698079230443
13232,2.0,10.763688760806916,1.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,2.333333333333333,9.947352972569108,0.6666666666666666,0.1111111111111111,0.0,0.0,235.79072937968644
13233,26.0,4.0,466.0,437.0,2.0,90.0,5.0,3248.0,19.75,7.440922190201729,100.0,79.25,0.75,79.75,431.75
13234,17.0,4.0,322.0,300.0,2.0,87.0,548.8022121014964,1333.0,16.5,5.440922190201729,15.0,4.75,0.75,57.0,170.58016343650567
13235,40.0,11.0,95.0,24.0,2.0,52.0,19.0,2592.0,22.0,6.4532284768211925,27.83333333333333,4.833333333333333,0.3333333333333333,40.333333333333336,333.99366020634466
13236,33.0,5.0,111.0,68.0,4.0,20.0,15.0,2215.0,13.5,9.413636363636364,21.125,12.0,0.5,32.75,284.1542592074303
13237,1.0,7.0,20.0,0.0,0.0,19.0,160.36049058256683,6.0,1.2352941176470589,6.453637152414466,6.647058823529411,0.0,0.0,19.294117647058822,410.1306698685367
13238,7.0,70.0,34.0,0.0,1.0,142.0,5.0,159.0,5.25,12.25,13.75,0.0,0.5,151.25,136.5
13239,9.0,6.0,18.0,0.0,0.0,60.0,18.0,12.0,4.666666666666667,4.333333333333333,10.333333333333334,0.0,0.0,122.0,203.0
13240,8.0,2.0,19.0,0.0,0.0,183.0,7.0,225.0,5.0,8.881844380403457,35.5,0.0,0.0,215.5,60.0
13241,7.0,4.0,15.0,0.0,0.0,149.0,13.0,6.0,2.1,4.465665512166319,14.4,0.0,0.0,98.9,20.2
13242,5.0,10.0,7.0,0.0,0.0,69.0,74.0,143.0,7.0,1.0,6.0,0.0,0.0,78.0,36.0
13243,8.0,29.0,39.0,0.0,0.0,43.0,61.0,16.0,3.6666666666666665,3.0,30.0,0.0,0.3333333333333333,77.0,125.54652351738241
13244,5.0,1.0,37.0,0.0,1.0,147.0,188.3599257884972,255.63957055214726,6.0,13.0,26.75,0.0,0.25,81.75,61.5
13245,10.0,20.0,26.0,0.0,1.0,219.0,2.0,197.0,5.333333333333333,3.6666666666666665,23.66666666666667,0.0,0.3333333333333333,173.66666666666663,136.5465235173824
13246,6.0,13.0,12.0,0.0,0.0,192.0,188.3599257884972,35.0,2.25,5.056818181818182,9.875,0.0,0.0,123.75,75.58173076923076
13247,5.0,6.0,35.0,0.0,0.0,139.0,1.0,59.0,3.0,4.8,14.6,0.0,0.4,120.8,68.4
13248,9.0,3.0,9.0,5.0,0.0,38.0,16.0,211.0,11.0,13.0,27.16666666666667,3.8333333333333335,0.8333333333333334,64.5,530.8867756243371
13249,5.0,3.0,14.0,3.0,0.0,52.0,6.0,122.0,9.6,5.2,15.6,4.8,0.0,102.8,486.46413074920457
13250,15.0,14.0,9.0,2.0,0.0,205.0,5.0,846.0,15.25,8.75,26.625,6.5,0.25,155.5,316.6202451547585
13251,14.0,19.0,20.0,2.0,0.0,258.0,24.0,849.0,11.846153846153848,6.461538461538463,15.846153846153848,2.1538461538461537,0.15384615384615385,150.69230769230768,310.2801005763112
13252,15.0,8.0,15.0,0.0,0.0,237.0,19.0,640.0,9.7,5.5,15.5,0.5,0.5,135.3,270.2
13253,13.0,8.0,35.0,0.0,0.0,126.0,192.0,1183.0,9.636363636363637,6.454545454545454,14.181818181818182,0.18181818181818185,0.8181818181818182,141.27272727272728,325.75642306782026
13254,19.0,8.0,9.0,0.0,0.0,161.0,8.0,159.0,9.818181818181818,9.636363636363637,16.818181818181817,0.0,0.4545454545454545,99.0,507.5128461356405
13255,8.0,1.0,11.0,0.0,0.0,31.0,4.0,603.3206537460227,10.5,6.2719370860927155,11.4,0.1,0.0,56.0,229.8
13256,5.0,1.0,8.0,0.0,0.0,35.0,1.0,72.0,9.7,6.2438741721854285,11.5,0.1,0.0,41.9,327.6320653746023
13257,8.0,7.719370860927152,7.0,0.0,0.0,24.0,160.36049058256683,606.0,5.636363636363638,3.1052829620710414,7.2727272727272725,0.5454545454545454,0.0,17.727272727272727,209.39278670418392
13258,9.0,1.0,12.0,1.0,0.0,9.0,160.36049058256683,505.0,5.4,5.703559602649006,7.4,4.1,0.0,8.2,335.3961961238068
13259,8.0,7.719370860927152,32.0,21.0,0.0,6.0,3.0,41.0,7.0,6.3754966887417215,4.8,0.6,0.0,3.8,440.7282614984091
13260,8.0,1.0,2.0,0.0,0.0,4.0,160.36049058256683,4.0,5.0,4.359685430463577,12.0,10.0,0.0,11.0,107.0
13261,15.0,7.719370860927152,0.0,0.0,0.0,2.0,4.0,10.0,24.25,6.990909090909091,1.25,0.125,0.625,1.75,131.72189990007104
13262,39.0,1.0,6.0,1.0,1.0,4.0,160.36049058256683,603.3206537460227,29.33333333333333,9.113834537427252,2.5,1.0,1.0,3.5,26.12121212121212
13263,6.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,1.375,7.5687611150877645,0.0,0.0,0.0,0.0,528.3214832429168
13264,7.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,3.6666666666666665,10.810483767153269,0.0,0.0,0.0,0.0,437.18138566755874
13265,6.0,5.411764705882354,0.0,0.0,0.0,0.0,552.45,245.52777777777774,0.0,4.728971962616822,0.0,0.0,0.0,0.0,309.99152542372883
13266,5.0,1.0,2.0,0.0,0.0,0.0,552.45,245.52777777777774,2.75,11.741370928536705,1.5,0.0,0.25,0.0,436.96418128654966
13267,4.0,5.411764705882354,4.0,0.0,1.0,0.0,552.45,245.52777777777774,4.5,6.0669765840220355,4.25,0.0,0.5,0.0,331.02010233918134
13268,3.0,3.0,14.0,0.0,0.0,81.0,160.36049058256683,162.0,2.333333333333333,6.286561810154525,19.0,0.0,0.0,85.5,63.0
13269,2.0,11.0,29.0,0.0,0.0,119.0,2.0,7.0,3.0,6.8596854304635775,30.0,0.0,0.0,84.5,153.0
13270,3.0,6.0,11.0,0.0,0.0,19.0,4.0,603.3206537460227,2.5,4.25,22.25,0.25,0.0,26.5,10.25
13271,18.0,10.0,11.0,0.0,0.0,9.0,5.0,603.3206537460227,6.0,6.0,14.0,0.0,2.0,0.0,500.7763157894737
13272,7.0,2.4230769230769234,0.0,0.0,0.0,0.0,2.1111111111111107,16.185185185185187,6.9444444444444455,5.838240387937469,0.16666666666666666,0.0,0.0,0.0,531.9067221882947
13273,3.0,3.4166666666666665,0.0,0.0,0.0,1.0,4.0,77.0,4.3,7.482201426024956,0.0,0.0,0.2,0.4,130.12247474747477
13274,7.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.0,77.0,4.25,12.307464215114205,0.0,0.0,0.0,0.0,378.2079431708105
13275,2.0,10.763688760806916,9.0,0.0,0.0,49.0,188.3599257884972,255.63957055214726,4.416666666666667,6.351289626989561,43.08333333333334,6.416666666666668,0.16666666666666666,54.41666666666666,576.0310016555201
13276,2.0,3.0,39.0,0.0,0.0,38.0,273.5555555555556,309.99152542372883,0.0,1.4,0.0,0.0,0.0,14.0,2.0
13277,1.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,1.0,6.821375279948295,0.0,0.0,0.0,0.0,462.98751812855596
13278,12.0,7.719370860927152,9.0,0.0,0.0,2.0,160.36049058256683,603.3206537460227,2.0,13.851239669421489,0.0,0.0,0.0,0.0,500.7763157894737
13279,0.0,3.4166666666666665,0.0,0.0,0.0,20.0,4.0,77.0,0.4,3.047948717948718,2.0,0.0,0.0,12.2,84.27237915881983
13280,0.0,1.4,0.0,0.0,0.0,14.0,2.0,2.0,1.3333333333333333,3.8055555555555554,16.333333333333332,0.0,0.0,26.0,232.3276836158192
13281,2.0,5.0,10.0,0.0,0.0,20.0,1.0,309.99152542372883,0.16666666666666666,2.7760683760683755,2.0,0.0,0.0,11.666666666666664,31.728395061728396
13282,0.0,3.4166666666666665,0.0,0.0,0.0,9.0,4.0,77.0,0.8571428571428571,3.7568125021396046,4.142857142857143,0.0,0.0,11.571428571428573,148.76356380593668
13283,2.0,1.0,17.0,0.0,0.0,69.0,160.36049058256683,172.0,2.8571428571428568,4.540746414611777,21.0,0.0,0.0,78.42857142857143,435.3714285714285
13284,2.0,3.9464831804281344,3.0,0.0,0.0,50.0,33.670360110803315,6.0,1.2,1.6692966360856267,21.6,0.0,0.0,82.4,484.52
13285,0.0,1.4,0.0,0.0,0.0,80.0,2.0,1221.6,1.1666666666666667,4.030870817047073,6.333333333333332,0.0,0.0,79.33333333333333,615.2534422910037
13286,0.0,1.4,0.0,0.0,0.0,65.0,2.0,1221.6,1.0,2.258593272171254,11.2,0.0,0.0,75.0,314.92
13287,0.0,3.9464831804281344,0.0,0.0,0.0,68.0,33.670360110803315,11.0,0.6666666666666666,2.248827726809378,1.0,0.0,0.0,65.0,816.4
13288,9.0,21.0,37.0,0.0,1.0,83.0,11.0,4.0,3.9090909090909087,7.545454545454546,19.63636363636364,0.0,0.2727272727272727,95.0909090909091,185.9179063214088
13289,5.0,7.0,31.0,0.0,0.0,86.0,10.0,1.0,3.1,5.0,17.9,0.0,0.1,72.9,100.03206537460228
13290,0.0,3.0,0.0,0.0,0.0,69.0,2.0,153.0,3.8181818181818175,5.7272727272727275,23.0,0.0,0.2727272727272727,86.36363636363636,124.39278670418388
13291,0.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,4.85,11.362063656992795,0.0,0.0,0.0,0.0,506.99653243110924
13292,0.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,4.133333333333334,10.744697361387642,0.2,0.0,0.0,1.6,518.6153120925015
13293,3.0,13.851239669421489,0.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737,3.0769230769230766,9.691147804633658,3.7692307692307687,0.0,0.15384615384615385,3.3846153846153846,475.1043381586578
13294,0.0,13.851239669421489,0.0,0.0,0.0,1.0,548.8022121014964,500.7763157894737,16.0,10.763688760806916,22.0,1.0,0.0,1.0,255.63957055214732
13295,2.0,13.851239669421489,0.0,0.0,0.0,8.0,548.8022121014964,500.7763157894737,6.8181818181818175,11.024140963573673,6.7272727272727275,1.8181818181818181,0.18181818181818185,18.0,444.32907781590086
13296,6.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,3.875,9.622069548352004,0.25,0.0,0.0,0.0,386.01997674985046
13297,9.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,1.0,4.333333333333333,9.13451251700876,0.0,0.0,0.0,0.3333333333333333,511.094326489539
13298,6.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,5.875,8.690805745372465,0.875,0.0,0.125,0.5,384.5707448671543
13299,1.0,10.763688760806916,0.0,0.0,0.0,0.0,188.3599257884972,255.63957055214726,3.7777777777777777,9.74891612751366,0.6666666666666666,0.0,0.0,0.0,371.5332649501057
13300,5.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,5.4,8.937098020879056,0.0,0.0,0.0,0.0,464.24822046847254
13301,6.0,13.851239669421489,0.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737,3.4705882352941178,10.052343016573042,1.6470588235294117,0.0,0.05882352941176471,2.2941176470588243,508.12881798151136
13302,0.0,1.4,0.0,0.0,0.0,65.0,2.0,1221.6,1.6666666666666667,3.8731236203090496,9.5,0.0,0.16666666666666666,79.5,675.7534422910037
13303,10.0,13.851239669421489,0.0,0.0,0.0,3.0,548.8022121014964,500.7763157894737,3.75,10.632883907558426,0.0,0.0,0.0,1.8125,516.6015656434803
13304,0.0,13.851239669421489,0.0,0.0,0.0,2.0,548.8022121014964,500.7763157894737,3.0,9.985209151494587,4.285714285714286,0.0,0.21428571428571427,3.0,434.59392024434464
13305,0.0,38.0,0.0,0.0,0.0,410.0,8.0,30.0,10.5,20.357142857142858,30.642857142857146,2.0714285714285716,1.7857142857142858,297.0,239.95840166296563
13306,0.0,31.0,0.0,0.0,0.0,398.0,160.36049058256683,3.0,10.555555555555557,29.11111111111111,32.666666666666664,0.3333333333333333,2.0,356.55555555555566,180.3333333333333
13307,12.0,9.0,12.0,2.0,2.0,272.0,18.0,1.0,9.461538461538463,23.69230769230769,29.23076923076923,1.5384615384615383,1.7692307692307692,315.76923076923083,227.6228438104228
13308,10.0,2.0,6.0,0.0,0.0,77.0,548.8022121014964,54.0,5.428571428571429,6.0513836329233675,13.357142857142858,0.0,0.35714285714285715,87.42857142857143,191.12416264482445
13309,17.0,2.0,5.0,5.0,0.0,50.0,160.36049058256683,37.0,7.8,5.343874172185432,6.4,5.0,0.0,50.2,203.06413074920448
13310,5.0,1.0,0.0,0.0,0.0,3.0,160.36049058256683,12.0,6.375,6.01765263258716,1.25,0.625,0.0,12.0,406.4683213312425
13311,0.0,7.719370860927152,0.0,0.0,0.0,15.0,160.36049058256683,603.3206537460227,7.0,1.25,2.5,1.25,0.0,26.5,138.19407894736844
13312,4.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13313,0.0,1.4,0.0,0.0,0.0,0.0,2.0,1221.6,1.2222222222222223,7.342816450743992,0.0,0.0,0.0,0.0,372.40276726396036
13314,0.0,7.719370860927152,0.0,0.0,0.0,2.0,160.36049058256683,603.3206537460227,3.2142857142857144,9.985209151494587,4.285714285714286,0.0,0.21428571428571427,3.4285714285714284,434.59392024434464
13315,4.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,4.0,11.085488544500716,0.0,0.0,0.0,0.0,507.68766761351316
13316,0.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,4.95,11.362063656992795,0.0,0.0,0.0,0.0,506.99653243110924
13317,15.0,10.763688760806916,0.0,0.0,0.0,3.0,188.3599257884972,255.63957055214726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13318,3.0,13.851239669421489,0.0,0.0,0.0,8.0,548.8022121014964,500.7763157894737,5.933333333333334,10.939993249776512,7.533333333333332,3.2666666666666666,0.3333333333333333,17.8,427.5602976924521
13319,3.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,3.6428571428571432,10.950715845121502,0.0,0.0,0.0,0.0,477.50338090963686
13320,11.0,7.719370860927152,1.0,0.0,0.0,17.0,160.36049058256683,1.0,7.142857142857142,9.008436909608005,1.7142857142857142,0.07142857142857142,0.07142857142857142,17.071428571428573,282.8553777568825
13321,7.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,4.315789473684212,11.070827135292346,0.0,0.0,0.0,0.0,525.6229166329782
13322,21.0,13.851239669421489,0.0,0.0,0.0,1.0,548.8022121014964,1.0,7.0,13.851239669421489,0.0,0.0,0.0,1.0,500.7763157894737
13323,6.0,13.851239669421489,1.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,2.5714285714285716,5.216143482186262,3.2857142857142856,0.0,0.42857142857142855,0.0,246.2297410192147
13324,5.0,7.719370860927152,0.0,0.0,0.0,0.0,160.36049058256683,603.3206537460227,5.090909090909091,11.61753892008402,0.2727272727272727,0.0,0.0,0.3636363636363637,484.1726360981096
13325,2.0,13.851239669421489,0.0,0.0,0.0,0.0,548.8022121014964,500.7763157894737,4.0,10.741176660175107,0.0,0.0,0.0,0.0,493.6744091774376
13326,3.0,7.719370860927152,10.0,0.0,0.0,109.0,1.0,528.0,1.8571428571428568,2.7884815515610217,13.285714285714285,0.0,0.42857142857142855,89.7142857142857,553.2172362494318
13327,2.0,4.728971962616822,30.0,0.0,0.0,16.0,273.5555555555556,14.0,2.25,4.340909090909091,11.25,0.0,0.25,12.5,274.16346153846155
13328,5.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.0,77.0,4.4444444444444455,7.712249950485246,0.0,0.0,0.1111111111111111,0.5555555555555556,37.18855218855219
