index_seg,poi_total,crash_total,311_total,311_total_not_parking_meter,v0_total,crime_total,moving_total,parking_total,crime_total_neighbor
3332,3.0,1.0,10.0,0.0,0.0,14.0,1.0,255.63957055214726,15.666666666666664
3333,3.0,1.0,7.0,0.0,0.0,10.0,188.3599257884972,255.63957055214726,19.125
3334,2.0,10.763688760806916,2.0,0.0,0.0,8.0,188.3599257884972,255.63957055214726,21.0
3335,7.0,4.0,21.0,2.0,0.0,31.0,1.0,23.0,70.0
3336,4.0,10.763688760806916,10.0,0.0,0.0,15.0,188.3599257884972,255.63957055214726,22.857142857142854
3337,1.0,4.728971962616822,3.0,0.0,0.0,23.0,273.5555555555556,309.99152542372883,30.5
3338,10.0,6.0,10.0,0.0,1.0,470.0,1.0,3.0,468.28571428571433
3339,8.0,3.0,4.0,0.0,0.0,363.0,160.36049058256683,538.0,469.15384615384613
3340,9.0,7.719370860927152,93.0,0.0,1.0,7.0,1.0,10.0,9.0
3341,6.0,3.0,33.0,1.0,0.0,8.0,160.36049058256683,1.0,8.333333333333334
3342,6.0,7.719370860927152,23.0,0.0,0.0,10.0,61.0,46.0,9.333333333333334
3343,5.0,1.0,29.0,0.0,0.0,15.0,146.0,50.0,0.0
3344,3.0,7.719370860927152,19.0,0.0,0.0,14.0,160.36049058256683,172.0,14.625
3345,5.0,2.0,30.0,0.0,0.0,18.0,24.0,1162.0,15.0
3346,17.0,6.0,36.0,0.0,1.0,64.0,2.0,24.0,36.0
3347,16.0,5.0,35.0,0.0,1.0,52.0,160.36049058256683,729.0,41.4
3348,6.0,7.719370860927152,45.0,0.0,1.0,3.0,160.36049058256683,3.0,3.0
3349,2.0,7.719370860927152,2.0,0.0,1.0,4.0,2.0,603.3206537460227,4.666666666666667
3350,2.0,7.719370860927152,10.0,0.0,0.0,5.0,1.0,5.0,6.0
3351,1.0,7.719370860927152,15.0,0.0,0.0,5.0,160.36049058256683,603.3206537460227,5.5
3352,4.0,7.719370860927152,48.0,0.0,0.0,60.0,160.36049058256683,152.0,76.1
3353,3.0,7.719370860927152,8.0,0.0,0.0,35.0,160.36049058256683,10.0,68.14285714285714
3354,4.0,7.719370860927152,12.0,0.0,0.0,9.0,160.36049058256683,603.3206537460227,16.285714285714285
3355,8.0,9.0,62.0,0.0,2.0,17.0,1.0,27.24242424242424,21.73333333333333
3356,8.0,8.0,11.0,0.0,1.0,18.0,4.0,27.24242424242424,18.63636363636364
3357,6.0,8.654545454545454,4.0,0.0,1.0,12.0,11.051282051282053,27.24242424242424,16.181818181818183
3358,3.0,8.654545454545454,1.0,0.0,1.0,6.0,11.051282051282053,27.24242424242424,14.7
3359,4.0,8.654545454545454,40.0,0.0,1.0,11.0,11.051282051282053,27.24242424242424,19.416666666666668
3360,7.0,3.0,18.0,0.0,1.0,6.0,2685.8076923076924,209.0,7.555555555555554
3361,5.0,2.0,72.0,0.0,1.0,33.0,1.0,18.0,32.285714285714285
3362,2.0,7.719370860927152,19.0,0.0,0.0,23.0,3.0,206.0,22.0
3363,1.0,7.719370860927152,13.0,0.0,0.0,32.0,160.36049058256683,603.3206537460227,31.88888888888889
3364,4.0,7.719370860927152,13.0,1.0,0.0,33.0,160.36049058256683,10.0,52.111111111111114
3365,9.0,2.0,41.0,0.0,1.0,170.0,2.0,3443.0,126.33333333333331
3366,11.0,10.0,45.0,0.0,0.0,75.0,1.0,840.0,49.25
3367,3.0,3.0,9.0,0.0,0.0,51.0,160.36049058256683,227.0,67.9090909090909
3368,1.0,7.719370860927152,10.0,0.0,0.0,59.0,4.0,16.0,66.23076923076923
3369,1.0,1.0,10.0,0.0,0.0,62.0,1.0,102.0,67.85714285714286
3370,5.0,2.0,49.0,0.0,0.0,82.0,2.0,129.0,80.28571428571429
3371,5.0,3.0,32.0,0.0,0.0,74.0,3.0,40.0,69.23076923076923
3372,6.0,7.719370860927152,20.0,1.0,0.0,70.0,160.36049058256683,58.0,59.35714285714285
3373,6.0,3.0,15.0,1.0,0.0,58.0,8.0,603.3206537460227,59.16666666666666
3374,5.0,3.0,37.0,0.0,0.0,62.0,160.36049058256683,131.0,64.33333333333333
3375,1.0,3.0,52.0,0.0,0.0,107.0,5.0,142.0,87.4
3376,6.0,13.0,62.0,16.0,1.0,120.0,1.0,6.0,115.66666666666669
3377,9.0,11.0,96.0,14.0,2.0,144.0,1.0,558.0,93.0909090909091
3378,3.0,4.0,12.0,0.0,2.0,59.0,5.0,603.3206537460227,75.66666666666667
3379,17.0,6.0,100.0,92.0,0.0,88.0,4.0,8403.0,72.57142857142857
3380,43.0,3.0,1547.0,1509.0,3.0,125.0,10.0,2211.0,99.83333333333331
3381,36.0,9.0,213.0,180.0,3.0,178.0,79.0,6347.0,187.0
3382,69.0,24.0,204.0,136.0,2.0,382.0,29.0,6108.0,368.1428571428572
3383,43.0,29.0,59.0,24.0,2.0,369.0,58.0,1585.0,460.88888888888886
3384,40.0,19.0,85.0,52.0,2.0,464.0,19.0,7045.0,489.75
3385,99.0,43.0,264.0,201.0,2.0,798.0,21.0,4159.0,606.25
3386,55.0,18.0,100.0,75.0,0.0,703.0,9.0,2844.0,685.4
3387,50.0,21.0,138.0,89.0,1.0,862.0,8.0,9846.0,706.4
3388,55.0,29.0,227.0,167.0,2.0,925.0,9.0,17457.0,682.8571428571429
3389,93.0,42.0,284.0,230.0,4.0,702.0,15.0,10952.0,432.5
3390,50.0,47.0,197.0,148.0,1.0,244.0,64.0,1728.0,196.0
3391,30.0,23.0,117.0,65.0,0.0,40.0,11.0,7749.0,37.333333333333336
3392,34.0,23.0,217.0,168.0,0.0,75.0,16.0,4579.0,76.83333333333333
3393,41.0,15.0,337.0,301.0,0.0,74.0,2.0,1943.0,79.57142857142857
3394,26.0,9.0,72.0,33.0,1.0,135.0,3.0,3781.0,97.28571428571428
3395,38.0,13.0,53.0,27.0,0.0,175.0,6.0,2867.0,125.0
3396,5.0,6.0,33.0,0.0,1.0,23.0,1.0,136.0,21.83333333333333
3397,5.0,7.0,39.0,0.0,2.0,25.0,160.36049058256683,52.0,24.285714285714285
3398,2.0,7.719370860927152,16.0,0.0,1.0,20.0,160.36049058256683,603.3206537460227,43.81818181818182
3399,3.0,1.0,7.0,0.0,0.0,69.0,160.36049058256683,2.0,48.0
3400,3.0,7.719370860927152,317.0,307.0,1.0,231.0,160.36049058256683,2225.0,206.0
3401,21.0,13.0,499.0,462.0,1.0,344.0,4.0,1250.0,223.3076923076923
3402,15.0,12.0,151.0,107.0,1.0,198.0,4.0,394.0,207.4
3403,5.0,6.0,71.0,15.0,1.0,152.0,160.36049058256683,603.3206537460227,154.0769230769231
3404,5.0,3.0,96.0,12.0,1.0,57.0,160.36049058256683,206.0,75.0
3405,1.0,7.719370860927152,27.0,0.0,2.0,29.0,160.36049058256683,11.0,24.75
3406,1.0,7.719370860927152,19.0,0.0,2.0,21.0,160.36049058256683,83.0,20.25
3407,1.0,7.719370860927152,46.0,0.0,0.0,27.0,160.36049058256683,102.0,21.142857142857142
3408,4.0,7.719370860927152,37.0,1.0,0.0,25.0,160.36049058256683,35.0,18.444444444444443
3409,3.0,7.719370860927152,29.0,1.0,0.0,20.0,22.0,36.0,17.428571428571427
3410,3.0,7.719370860927152,39.0,0.0,0.0,27.0,160.36049058256683,37.0,19.714285714285715
3411,3.0,7.719370860927152,16.0,0.0,0.0,19.0,1.0,2.0,20.285714285714285
3412,4.0,7.719370860927152,13.0,0.0,0.0,20.0,160.36049058256683,86.0,19.0
3413,4.0,3.0,26.0,0.0,1.0,36.0,2685.8076923076924,442.0,45.2
3414,7.0,4.0,21.0,0.0,1.0,49.0,1.0,164.20833333333334,49.375
3415,3.0,7.891891891891893,14.0,0.0,0.0,46.0,2685.8076923076924,302.0,40.125
3416,3.0,2.0,16.0,0.0,0.0,32.0,2685.8076923076924,164.20833333333334,41.5
3417,3.0,7.891891891891893,17.0,0.0,0.0,36.0,2685.8076923076924,2.0,38.9
3418,3.0,3.0,20.0,0.0,0.0,28.0,3.0,375.0,38.444444444444436
3419,3.0,3.0,35.0,0.0,0.0,24.0,2685.8076923076924,164.20833333333334,42.875
3420,3.0,1.0,27.0,0.0,1.0,27.0,2685.8076923076924,121.0,32.5
3421,3.0,7.891891891891893,29.0,0.0,2.0,18.0,2685.8076923076924,2.0,25.42857142857143
3422,3.0,1.0,36.0,0.0,1.0,13.0,2685.8076923076924,13.0,14.166666666666664
3423,3.0,1.0,15.0,1.0,0.0,13.0,2.0,10.0,11.4
3424,5.0,7.891891891891893,27.0,1.0,0.0,11.0,2685.8076923076924,15.0,12.666666666666664
3425,4.0,7.891891891891893,40.0,0.0,0.0,18.0,2685.8076923076924,164.20833333333334,25.66666666666667
3426,6.0,7.891891891891893,16.0,0.0,0.0,22.0,2685.8076923076924,1.0,16.9
3427,15.0,4.0,16.0,0.0,0.0,54.0,33.670360110803315,346.0,44.0
3428,1.0,4.0,11.0,0.0,3.0,44.0,160.36049058256683,417.0,67.5
3429,13.0,3.0,44.0,1.0,0.0,56.0,160.36049058256683,252.0,56.30769230769231
3430,3.0,3.0,19.0,0.0,0.0,49.0,160.36049058256683,15.0,50.69230769230769
3431,10.0,6.0,19.0,0.0,0.0,41.0,160.36049058256683,44.0,49.58333333333334
3432,10.0,9.0,46.0,0.0,0.0,47.0,1.0,13.0,34.7
3433,1.0,7.719370860927152,5.0,0.0,0.0,21.0,1.0,603.3206537460227,26.125
3434,1.0,3.0,13.0,0.0,0.0,116.0,3.0,308.0,70.6
3435,3.0,3.9464831804281344,46.0,0.0,0.0,115.0,33.670360110803315,14.0,84.625
3436,2.0,3.9464831804281344,33.0,0.0,0.0,81.0,3.0,165.0,71.33333333333333
3437,1.0,3.9464831804281344,41.0,0.0,0.0,107.0,33.670360110803315,487.0,81.0
3438,8.0,3.0,45.0,1.0,1.0,152.0,1.0,7.0,115.14285714285714
3439,11.0,6.0,35.0,1.0,2.0,151.0,33.670360110803315,607.0,90.63636363636364
3440,6.0,2.0,70.0,0.0,0.0,107.0,33.670360110803315,200.0,59.86666666666667
3441,8.0,1.0,11.0,0.0,1.0,49.0,33.670360110803315,255.05136612021855,57.75
3442,10.0,2.0,35.0,0.0,2.0,71.0,33.670360110803315,38.0,46.66666666666666
3443,4.0,3.9464831804281344,22.0,0.0,0.0,50.0,33.670360110803315,9.0,49.14285714285714
3444,15.0,9.0,97.0,1.0,1.0,11.0,3.0,500.7763157894737,14.2
3445,15.0,8.0,65.0,1.0,2.0,9.0,28.0,60.0,10.0
3446,2.0,13.851239669421489,11.0,0.0,4.0,3.0,548.8022121014964,12.0,5.8888888888888875
3447,4.0,13.851239669421489,19.0,0.0,0.0,5.0,6681.0,1.0,5.333333333333333
3448,5.0,1.0,15.0,0.0,0.0,7.0,548.8022121014964,500.7763157894737,6.666666666666668
3449,6.0,1.0,43.0,0.0,0.0,5.0,548.8022121014964,1.0,6.5
3450,4.0,13.851239669421489,38.0,0.0,1.0,1.0,12.0,2.0,2.6
3451,2.0,3.4545454545454546,6.0,0.0,0.0,8.0,4.1951219512195115,133.65384615384616,7.571428571428571
3452,3.0,3.4545454545454546,6.0,0.0,0.0,6.0,4.1951219512195115,133.65384615384616,5.571428571428571
3453,2.0,3.4545454545454546,4.0,0.0,0.0,4.0,4.1951219512195115,133.65384615384616,6.7142857142857135
3454,11.0,26.0,113.0,0.0,2.0,70.0,33.0,462.0,67.2
3455,5.0,9.0,73.0,0.0,2.0,46.0,548.8022121014964,1.0,71.83333333333333
3456,7.0,10.0,88.0,0.0,2.0,64.0,131.0,112.0,76.83333333333333
3457,6.0,10.0,46.0,0.0,1.0,59.0,3.0,30.0,56.111111111111114
3458,14.0,8.0,22.0,0.0,1.0,48.0,548.8022121014964,500.7763157894737,50.27272727272727
3459,12.0,9.0,23.0,0.0,1.0,45.0,2.0,110.0,54.1
3460,5.0,1.0,22.0,0.0,0.0,28.0,2.0,4.0,13.142857142857142
3461,15.0,10.763688760806916,31.0,0.0,1.0,0.0,188.3599257884972,255.63957055214726,0.0
3462,21.0,1.0,77.0,0.0,5.0,0.0,1.0,255.63957055214726,0.0
3463,14.0,3.0,144.0,0.0,2.0,1.0,2.0,255.63957055214726,0.0
3464,20.0,2.0,92.0,0.0,0.0,1.0,1.0,255.63957055214726,0.0
3465,12.0,3.0,42.0,0.0,0.0,30.0,1.0,212.0,37.66666666666666
3466,40.0,12.0,306.0,235.0,1.0,641.0,5.0,5905.0,568.0
3467,29.0,20.0,81.0,17.0,1.0,560.0,2.0,904.0,354.875
3468,13.0,4.0,30.0,14.0,0.0,223.0,2.0,603.3206537460227,320.1666666666667
3469,39.0,1.0,12.0,3.0,1.0,207.0,160.36049058256683,3681.0,288.57142857142856
3470,45.0,3.0,60.0,2.0,1.0,365.0,2.0,99.0,288.1666666666667
3471,0.0,1.0,0.0,0.0,0.0,7.0,7.0,164.20833333333334,9.0
3472,9.0,1.0,30.0,0.0,0.0,11.0,14.0,379.0,9.6
3473,2.0,3.9464831804281344,7.0,0.0,0.0,8.0,33.670360110803315,26.0,11.25
3474,6.0,7.0,44.0,0.0,0.0,41.0,1.0,928.0,30.5
3475,1.0,1.0,37.0,0.0,0.0,28.0,2.0,18.0,17.2
3476,0.0,13.851239669421489,20.0,0.0,0.0,12.0,2.0,7.0,12.0
3477,0.0,1.0,23.0,0.0,0.0,8.0,548.8022121014964,500.7763157894737,11.7
3478,4.0,2.0,44.0,1.0,0.0,22.0,3.0,32.0,13.1
3479,3.0,3.9464831804281344,34.0,0.0,0.0,38.0,33.670360110803315,341.0,36.5
3480,6.0,1.0,87.0,1.0,0.0,75.0,33.670360110803315,656.0,71.22222222222223
3481,6.0,3.9464831804281344,42.0,0.0,0.0,35.0,2.0,19.0,44.75
3482,26.0,15.0,158.0,112.0,0.0,460.0,28.0,5258.0,463.0
3483,9.0,9.0,17.0,0.0,1.0,20.0,1.0,654.0,31.66666666666667
3484,7.0,1.0,16.0,0.0,0.0,44.0,1.0,582.0,30.0
3485,2.0,7.719370860927152,1.0,0.0,0.0,7.0,160.36049058256683,3.0,4.5
3486,1.0,3.0,29.0,0.0,1.0,8.0,160.36049058256683,11.0,6.666666666666668
3487,2.0,3.0,29.0,0.0,1.0,4.0,1.0,1.0,3.0
3488,1.0,7.719370860927152,5.0,0.0,0.0,1.0,160.36049058256683,603.3206537460227,1.8571428571428568
3489,4.0,7.719370860927152,14.0,0.0,1.0,2.0,160.36049058256683,1.0,2.0
3490,7.0,5.0,17.0,0.0,0.0,76.0,3.0,225.0,72.75
3491,3.0,7.0,40.0,0.0,3.0,106.0,3.0,127.0,89.14285714285714
3492,1.0,5.0,28.0,0.0,5.0,93.0,303.0,26.0,82.25
3493,2.0,5.0,10.0,0.0,6.0,47.0,1.0,29.0,73.5
3494,3.0,8.0,30.0,0.0,4.0,61.0,11.0,500.7763157894737,73.61538461538461
3495,3.0,5.0,28.0,0.0,2.0,70.0,12.0,500.7763157894737,80.07692307692308
3496,4.0,4.0,24.0,0.0,2.0,77.0,548.8022121014964,51.0,81.58333333333333
3497,2.0,7.0,72.0,0.0,1.0,88.0,4.0,53.0,89.18181818181819
3498,6.0,5.0,80.0,0.0,0.0,94.0,4.0,12.0,104.6
3499,2.0,3.9464831804281344,24.0,0.0,0.0,20.0,33.670360110803315,23.0,17.142857142857142
3500,1.0,3.9464831804281344,16.0,0.0,0.0,11.0,33.670360110803315,2.0,11.0
3501,2.0,7.719370860927152,4.0,0.0,0.0,2.0,160.36049058256683,3.0,7.2857142857142865
3502,3.0,7.719370860927152,5.0,0.0,0.0,7.0,160.36049058256683,603.3206537460227,6.166666666666668
3503,3.0,7.719370860927152,9.0,0.0,0.0,6.0,31.0,22.0,6.833333333333332
3504,3.0,7.719370860927152,3.0,0.0,0.0,2.0,160.36049058256683,603.3206537460227,5.8
3505,31.0,1.0,91.0,0.0,1.0,9.0,188.3599257884972,2.0,0.0
3506,11.0,10.763688760806916,37.0,0.0,0.0,6.0,188.3599257884972,255.63957055214726,8.333333333333334
3507,3.0,10.763688760806916,38.0,0.0,0.0,7.0,2.0,2.0,9.571428571428571
3508,11.0,4.0,32.0,0.0,4.0,11.0,188.3599257884972,6.0,13.166666666666664
3509,10.0,4.0,25.0,0.0,2.0,7.0,15.0,255.63957055214726,17.142857142857142
3510,4.0,10.763688760806916,17.0,0.0,0.0,17.0,188.3599257884972,255.63957055214726,16.285714285714285
3511,3.0,10.763688760806916,17.0,0.0,0.0,25.0,2.0,12.0,21.428571428571427
3512,3.0,10.763688760806916,21.0,0.0,1.0,26.0,188.3599257884972,1.0,23.142857142857146
3513,3.0,10.763688760806916,27.0,0.0,1.0,20.0,188.3599257884972,40.0,22.142857142857146
3514,5.0,10.763688760806916,26.0,0.0,1.0,18.0,2.0,29.0,22.0
3515,4.0,10.763688760806916,13.0,0.0,1.0,15.0,188.3599257884972,29.0,19.2
3516,4.0,10.763688760806916,10.0,0.0,2.0,10.0,188.3599257884972,36.0,14.75
3517,4.0,10.763688760806916,22.0,0.0,0.0,15.0,188.3599257884972,255.63957055214726,15.5
3518,4.0,1.0,24.0,0.0,0.0,19.0,188.3599257884972,255.63957055214726,18.2
3519,3.0,1.0,20.0,0.0,0.0,9.0,188.3599257884972,255.63957055214726,14.4
3520,3.0,1.0,18.0,0.0,0.0,9.0,188.3599257884972,255.63957055214726,5.571428571428571
3521,4.0,3.0,53.0,0.0,0.0,28.0,548.8022121014964,25.0,21.0
3522,1.0,3.0,27.0,0.0,0.0,18.0,7.0,500.7763157894737,18.285714285714285
3523,10.0,1.0,11.0,0.0,2.0,229.0,2.0,1602.0,228.42857142857144
3524,8.0,2.0,32.0,0.0,0.0,255.0,160.36049058256683,1930.0,293.8
3525,9.0,7.0,39.0,0.0,1.0,335.0,4.0,1378.0,298.4
3526,23.0,14.0,38.0,0.0,1.0,354.0,8.0,2049.0,313.875
3527,14.0,8.0,9.0,0.0,0.0,352.0,4.0,272.0,273.57142857142856
3528,7.0,1.0,21.0,0.0,0.0,147.0,33.670360110803315,1090.0,129.45454545454547
3529,5.0,2.0,48.0,0.0,0.0,96.0,33.670360110803315,21.0,125.57142857142857
3530,4.0,11.0,65.0,0.0,0.0,1.0,188.3599257884972,255.63957055214726,5.0
3531,5.0,2.0,7.0,5.0,0.0,40.0,160.36049058256683,1727.0,79.66666666666667
3532,11.0,9.0,69.0,61.0,0.0,118.0,1.0,2238.0,135.0
3533,3.0,13.851239669421489,15.0,0.0,0.0,20.0,548.8022121014964,28.0,0.0
3534,2.0,13.851239669421489,7.0,0.0,0.0,17.0,548.8022121014964,26.0,16.666666666666668
3535,3.0,13.851239669421489,10.0,0.0,0.0,17.0,1.0,109.0,19.33333333333333
3536,2.0,3.4545454545454546,11.0,0.0,0.0,2.0,4.1951219512195115,3.0,1.5
3537,4.0,7.719370860927152,10.0,0.0,0.0,53.0,160.36049058256683,35.0,52.46666666666667
3538,5.0,7.719370860927152,15.0,0.0,0.0,3.0,160.36049058256683,603.3206537460227,2.4
3539,3.0,7.719370860927152,7.0,0.0,0.0,5.0,160.36049058256683,603.3206537460227,4.2
3540,3.0,3.9464831804281344,2.0,0.0,0.0,23.0,33.670360110803315,3.0,43.14285714285715
3541,4.0,2.0,22.0,0.0,0.0,9.0,33.670360110803315,10.0,8.11111111111111
3542,10.0,1.0,16.0,0.0,0.0,33.0,160.36049058256683,489.0,52.2
3543,10.0,7.719370860927152,23.0,0.0,0.0,48.0,160.36049058256683,290.0,55.4375
3544,8.0,1.0,30.0,0.0,0.0,56.0,4.0,473.0,64.83333333333333
3545,9.0,2.0,27.0,1.0,0.0,62.0,2.0,1076.0,77.5625
3546,8.0,3.0,54.0,1.0,0.0,113.0,160.36049058256683,2173.0,114.85714285714286
3547,39.0,11.0,95.0,42.0,1.0,317.0,9.0,1309.0,348.625
3548,1.0,3.4166666666666665,9.0,0.0,0.0,47.0,4.0,139.0,64.4
3549,32.0,4.0,30.0,12.0,13.0,701.0,1.0,27.24242424242424,669.9333333333333
3550,12.0,8.654545454545454,11.0,3.0,10.0,644.0,11.051282051282053,27.24242424242424,664.0625
3551,9.0,4.0,94.0,0.0,0.0,154.0,33.670360110803315,880.0,109.66666666666669
3552,14.0,9.0,17.0,0.0,0.0,66.0,273.5555555555556,1.0,63.375
3553,14.0,4.728971962616822,1.0,0.0,0.0,27.0,273.5555555555556,1.0,23.375
3554,3.0,2.0,11.0,0.0,3.0,71.0,160.36049058256683,76.0,47.26666666666666
3555,5.0,2.0,8.0,0.0,2.0,30.0,11.0,603.3206537460227,46.33333333333334
3556,23.0,8.0,32.0,0.0,2.0,32.0,160.36049058256683,48.0,46.2
3557,13.0,8.0,55.0,1.0,2.0,84.0,29.0,36.0,52.384615384615394
3558,6.0,3.0,22.0,1.0,1.0,110.0,8.0,26.0,86.2857142857143
3559,5.0,2.0,25.0,0.0,0.0,57.0,43.0,43.0,74.57142857142857
3560,5.0,3.0,48.0,0.0,0.0,46.0,1.0,24.0,48.0
3561,4.0,3.0,17.0,0.0,1.0,37.0,1.0,70.0,46.3
3562,3.0,2.0,13.0,0.0,0.0,88.0,160.36049058256683,250.0,55.2
3563,13.0,10.0,33.0,0.0,0.0,92.0,160.36049058256683,13.0,95.42857142857143
3564,4.0,1.0,20.0,0.0,0.0,3.0,3.0,255.63957055214726,5.833333333333332
3565,3.0,10.763688760806916,5.0,0.0,0.0,2.0,4.0,255.63957055214726,6.428571428571429
3566,5.0,3.4545454545454546,13.0,0.0,0.0,12.0,4.1951219512195115,7.0,10.5
3567,4.0,3.4545454545454546,11.0,0.0,0.0,13.0,4.1951219512195115,2.0,15.9
3568,4.0,3.4545454545454546,11.0,0.0,0.0,12.0,1.0,133.65384615384616,23.625
3569,3.0,10.763688760806916,5.0,0.0,0.0,7.0,188.3599257884972,255.63957055214726,10.222222222222221
3570,4.0,2.0,33.0,0.0,0.0,216.0,1.0,439.0,172.4
3571,5.0,3.0,32.0,0.0,0.0,236.0,160.36049058256683,42.0,171.2
3572,1.0,7.719370860927152,14.0,0.0,0.0,204.0,160.36049058256683,32.0,195.57142857142856
3573,4.0,2.0,13.0,0.0,0.0,148.0,160.36049058256683,21.0,205.5
3574,11.0,1.0,9.0,0.0,0.0,14.0,4.0,14.0,14.25
3575,14.0,17.0,75.0,0.0,0.0,123.0,8.0,807.0,100.5
3576,10.0,5.0,34.0,0.0,0.0,123.0,160.36049058256683,102.0,127.6
3577,15.0,12.0,25.0,6.0,0.0,124.0,4.0,293.0,99.6
3578,17.0,11.0,57.0,42.0,0.0,199.0,2.0,2378.0,124.71428571428572
3579,11.0,7.0,60.0,0.0,0.0,37.0,16081.0,54.0,0.0
3580,7.0,7.0,54.0,0.0,0.0,20.0,548.8022121014964,94.0,30.714285714285715
3581,3.0,1.0,13.0,0.0,0.0,29.0,1.0,10.0,32.0
3582,3.0,1.0,2.0,0.0,0.0,35.0,1.0,119.0,40.16666666666666
3583,21.0,8.0,50.0,1.0,0.0,74.0,548.8022121014964,255.0,48.2
3584,28.0,11.0,56.0,1.0,0.0,96.0,4.0,187.0,88.16666666666669
3585,5.0,2.0,36.0,0.0,0.0,89.0,11.0,308.0,102.28571428571428
3586,3.0,1.0,55.0,0.0,0.0,104.0,365.0,34.0,114.33333333333331
3587,7.0,6.0,48.0,0.0,0.0,130.0,4.0,359.0,126.4
3588,10.0,16.0,48.0,2.0,0.0,498.0,548.8022121014964,156.0,391.33333333333326
3589,5.0,3.0,33.0,0.0,1.0,65.0,1.0,765.0,87.6
3590,19.0,22.0,145.0,39.0,2.0,433.0,6.0,1386.0,300.6666666666667
3591,29.0,15.0,108.0,39.0,1.0,435.0,2.0,376.0,377.875
3592,19.0,21.0,33.0,0.0,0.0,270.0,29.0,1499.0,242.75
3593,21.0,20.0,27.0,6.0,4.0,633.0,27.0,245.0,619.625
3594,26.0,17.0,265.0,256.0,6.0,658.0,11.051282051282053,27.24242424242424,651.5263157894736
3595,30.0,38.0,265.0,254.0,11.0,695.0,11.051282051282053,27.24242424242424,711.2105263157895
3596,14.0,53.0,20.0,5.0,7.0,653.0,112.0,27.24242424242424,705.2941176470587
3597,28.0,28.0,29.0,6.0,5.0,718.0,11.0,87.0,635.05
3598,21.0,2.0,15.0,10.0,2.0,689.0,2.0,4.0,637.8571428571429
3599,21.0,32.0,223.0,154.0,3.0,338.0,20.0,6057.0,181.7142857142857
3600,13.0,17.0,55.0,19.0,1.0,108.0,1.0,2001.0,142.11111111111111
3601,19.0,24.0,395.0,328.0,1.0,127.0,31.0,504.0,107.5
3602,30.0,21.0,289.0,235.0,2.0,81.0,23.0,789.0,74.16666666666667
3603,35.0,24.0,322.0,291.0,1.0,64.0,5.0,1281.0,79.83333333333333
3604,53.0,11.0,747.0,720.0,5.0,135.0,4.0,4360.0,103.5
3605,37.0,15.0,756.0,705.0,0.0,110.0,9.0,6218.0,196.42857142857144
3606,61.0,27.0,306.0,240.0,1.0,464.0,17.0,8539.0,305.125
3607,55.0,16.0,161.0,89.0,1.0,385.0,54.0,1952.0,407.1111111111112
3608,58.0,17.0,150.0,46.0,1.0,361.0,16.0,4713.0,424.1
3609,75.0,13.0,143.0,68.0,1.0,669.0,12.0,2637.0,470.28571428571433
3610,77.0,13.0,71.0,33.0,1.0,392.0,17.0,7117.0,480.375
3611,12.0,14.0,21.0,0.0,0.0,73.0,2.0,303.0,93.0
3612,7.0,4.0,6.0,0.0,0.0,51.0,160.36049058256683,148.0,58.57142857142857
3613,7.0,3.0,1.0,0.0,1.0,6.0,1.0,603.3206537460227,26.714285714285715
3614,8.0,1.0,5.0,0.0,1.0,13.0,17.0,603.3206537460227,26.285714285714285
3615,12.0,2.0,6.0,0.0,0.0,23.0,160.36049058256683,96.0,32.375
3616,22.0,15.0,70.0,0.0,1.0,32.0,16.0,49.0,30.8
3617,6.0,3.4545454545454546,5.0,0.0,0.0,1.0,4.1951219512195115,1.0,2.0
3618,3.0,1.0,5.0,0.0,0.0,1.0,4.1951219512195115,2.0,0.0
3619,6.0,2.4230769230769234,20.0,0.0,0.0,44.0,2.1111111111111107,3.0,35.0
3620,3.0,2.0,20.0,0.0,0.0,39.0,33.670360110803315,274.0,41.0
3621,2.0,3.9464831804281344,12.0,0.0,0.0,37.0,33.670360110803315,1.0,38.45454545454545
3622,7.0,3.9464831804281344,28.0,0.0,1.0,31.0,4.0,5.0,35.5
3623,3.0,13.851239669421489,1.0,0.0,0.0,8.0,548.8022121014964,500.7763157894737,12.666666666666664
3624,8.0,5.0,51.0,4.0,1.0,169.0,9.0,1790.0,175.38461538461542
3625,3.0,3.9464831804281344,52.0,2.0,0.0,56.0,33.670360110803315,481.0,69.2
3626,17.0,8.0,160.0,150.0,0.0,259.0,12.0,12.0,184.66666666666663
3627,9.0,7.719370860927152,18.0,0.0,0.0,43.0,2.0,94.0,41.9
3628,5.0,1.0,18.0,0.0,0.0,33.0,160.36049058256683,180.0,43.41666666666666
3629,3.0,3.0,31.0,0.0,0.0,64.0,160.36049058256683,42.0,44.36363636363637
3630,3.0,1.0,35.0,0.0,0.0,60.0,2.0,42.0,51.58333333333334
3631,4.0,7.719370860927152,12.0,0.0,0.0,39.0,160.36049058256683,80.0,47.85714285714285
3632,5.0,1.0,18.0,0.0,0.0,47.0,2322.0,603.3206537460227,47.3125
3633,4.0,1.0,26.0,0.0,0.0,38.0,160.36049058256683,130.0,50.53846153846154
3634,1.0,3.0,56.0,0.0,0.0,91.0,160.36049058256683,128.0,81.22222222222223
3635,4.0,10.0,30.0,0.0,1.0,92.0,160.36049058256683,6.0,114.14285714285714
3636,10.0,9.0,56.0,1.0,1.0,151.0,1.0,713.0,100.0
3637,4.0,4.0,48.0,1.0,1.0,98.0,6.0,26.0,89.125
